"Gene"	"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"IS06"	"IS07"	"IS08"	"IS09"	"IS10"	"IS11"	"IS12"	"IS13"	"IS14"	"IS15"	"IS16"	"State"	"MaxFC"	"InitialState"
"IRF8"	"IRF8"	0.014091096400831	-0.234474794346087	0.259166226739234	-0.134770778108157	-0.206689427904226	-0.234391100722454	-0.192418190500561	0.0834295216704836	-0.0335251550295486	-0.180287725224868	-0.2422463372014	0.274854928794064	0.69999366598039	0.000286675829713906	0.319101347550337	0.0406391732652767	"S03"	0.69999366598039	"IS13"
"TNFRSF17"	"TNFRSF17"	0.0713449320905047	-0.247027377541255	0.218146250431694	0.177859460104746	0.410857481669558	-0.237350724126391	-0.237255325925376	0.0797802963342794	-0.100523982954725	-0.0784802635590566	-0.085470698534535	-0.168856007263217	0.693471725739738	0.146574068549928	-0.0157100093943757	0.291291954568777	"S03"	0.693471725739738	"IS13"
"MS4A1"	"MS4A1"	0.202889555226375	-0.526670742427002	0.455939723215367	0.235092071784996	0.26462142414359	-0.178919835550703	0.0925156183573174	0.0678777944624175	-0.0396588510256031	0.0513976169859645	-0.362356457521045	0.0637754659097993	0.68966208802372	0.30805655522538	0.18819642111867	0.366203093387858	"S03"	0.68966208802372	"IS13"
"RAB30"	"RAB30"	0.0169060319425482	-0.146945823141744	-0.17275409946984	-0.386525584044822	0.157401081553274	0.1473056676821	-0.0108431246456514	-0.386991839272862	0.197296243567891	0.120596057743257	-0.255573018107126	0.076209382238828	0.683454732653359	-0.181459812154952	0.33485786983248	0.282082284139546	"S03"	0.683454732653359	"IS13"
"PLCG2"	"PLCG2"	0.105768770371389	-0.300345855561039	-0.0312825026440115	-0.0656732904742714	0.514186569752259	-0.449622290146236	0.204227457242861	-0.151006501049673	-0.292697143622767	0.106816101458606	-0.231767245182901	0.116851783457576	0.680972302897782	-0.102410278913783	0.471922205156692	0.00761660070461838	"S03"	0.680972302897782	"IS13"
"ITSN2"	"ITSN2"	0.0441967563381675	-0.126605383539633	0.275139173201976	0.492363068189246	-0.0590752826032911	0.0373468057270377	-0.597611723369465	-0.0816664006555193	-0.248468554882088	-0.0298500042438601	-0.377918932882554	-0.0127593733880678	0.664732143578977	0.254132370500038	0.178524331693274	0.203297901529456	"S03"	0.664732143578977	"IS13"
"ANKRD13A"	"ANKRD13A"	-0.0332603492533211	-0.176424930091953	0.14126902013238	-0.468698932549928	0.179938683713299	-0.22537348676781	0.0147834481460275	-0.310171424650313	-0.0711085146647517	0.290744640321195	-0.242464182581409	-0.0278444781375166	0.653986060480428	-0.13810078858332	0.12869057748218	0.447875760036972	"S03"	0.653986060480428	"IS13"
"LAPTM5"	"LAPTM5"	-0.324167564360812	0.387514420944534	0.239439086456168	-0.766202580708602	-0.403261206459203	0.416821315067798	-0.402974385352665	0.31351081180955	0.254619522803878	-0.420669987428285	-0.383831143647441	0.505629453379252	0.652347061523407	-0.403232936628164	0.0844534330856972	0.560790019871501	"S03"	0.652347061523407	"IS13"
"USP6NL"	"USP6NL"	-0.0375310167403294	-0.153867780268355	-0.0459683434809617	-0.303990591532016	0.180887655765514	-0.0303381078409159	0.22353757989053	-0.304357287058592	-0.134516927625218	-0.0696194609649888	-0.146841237355823	0.072864330424817	0.650559755718874	-0.0479150163412026	0.326275627070018	0.217948004772082	"S03"	0.650559755718874	"IS13"
"POU2F2"	"POU2F2"	0.255206430730861	-0.438418935607428	0.201272580135169	0.104274012033427	0.29236565331006	0.162258201685913	-0.28013297949503	0.165283777421194	0.0491507782623664	-0.236346341581966	-0.27174439068949	0.0745789639457046	0.638171439190584	0.193525336214864	0.565176772485772	0.0430061705931445	"S03"	0.638171439190584	"IS13"
"UBE2N"	"UBE2N"	-0.295084360085545	0.000498831426901037	0.498614362418015	-0.101267185618835	0.103831692703275	-0.053551864203194	-0.288656795746931	0.579931782500556	-0.276665674549164	0.108578610915022	-0.231503874467066	-0.160382858301967	0.633934825272628	-0.0765163357947432	0.0419125345969415	-0.532300023730024	"S03"	0.633934825272628	"IS13"
"CYB561A3"	"CYB561A3"	-0.0180736230738773	-0.0949668224649279	0.392491601205685	-0.00943451954633893	0.274171880326969	0.273959132902685	-0.233920025791444	-0.00284624729983318	0.276853435248202	-0.159684890507351	-0.259225684303934	-0.101870189533631	0.616326399817799	0.0481558230351987	0.00674678624668304	0.12861518915378	"S03"	0.616326399817799	"IS13"
"MEF2C"	"MEF2C"	-0.14555200718249	-0.134576690518987	0.170694672073115	-0.198993565453429	0.192918457174114	-0.214175742066408	-0.551881665102102	0.261609822488944	0.0242678330818935	0.177086562258603	-0.309829537599496	-0.215221894202611	0.611056739906342	0.398507089427961	-0.17907999098464	-0.294647924220544	"S03"	0.611056739906342	"IS13"
"MICAL3"	"MICAL3"	0.120123649276753	-0.194058912626737	0.102532239228489	-0.00212518407647941	0.322659460278014	-0.347499745510798	-0.122515302364433	-0.135982693351028	0.0101045237567671	-0.00945511813345943	-0.157161505516144	-0.0572053630563063	0.597973573370089	-0.0877262174506417	0.263461792185277	0.456023491371154	"S03"	0.597973573370089	"IS13"
"STAP1"	"STAP1"	0.0550766130244604	-0.212401284616768	-0.0885058151638424	-0.383012493136114	0.00581231049011265	0.149139863904121	0.357031237495305	0.128998417174449	0.157503676880899	-0.0495891415764216	-0.134322060632015	0.278408616849016	0.597367969678312	0.0136997599712418	-0.0713697113805421	0.0474222410157981	"S03"	0.597367969678312	"IS13"
"IGHG1"	"IGHG1"	0.157194403103264	0.585230077391734	0.43996512562709	-0.391676840281528	-0.0107440362699489	-0.0524116839865183	-0.0815117567722484	0.120181511456206	-0.406815126172441	-0.0420863168735777	-0.39515524986881	-0.590669081278838	0.588502008064769	0.0412745741879998	-0.365219107354766	0.568332123805435	"S03"	0.588502008064769	"IS13"
"EIF3H"	"EIF3H"	-0.567620959462299	0.0365901765566587	0.148677928228024	-0.31670136254867	0.070449457745406	-0.123392124963513	0.00938339480106129	0.237757045680113	0.0750826576824891	-0.190230470091423	-0.0220679362189054	0.0772599356017145	0.58838432696209	0.0106324959020211	-0.163431180225381	-0.0507840702840084	"S03"	0.58838432696209	"IS13"
"SNX3"	"SNX3"	-0.404244466873843	-0.224473229601908	0.156363914877492	-0.425209056658523	-0.00875786861026412	-0.495309445188081	-0.161052810765864	0.310190842892492	0.288408023487192	0.00203629825278896	-0.0502627894927193	-0.0158966469040538	0.582983511707698	0.23600833415926	-0.186289312008146	-0.417027292742619	"S03"	0.582983511707698	"IS13"
"PTPN6"	"PTPN6"	-0.0237971928307153	-0.502745065491244	0.477904359668623	0.287551547308581	0.516951002497163	0.144279944204228	-0.482036745201172	0.28074645207778	-0.0239756245790959	-0.275845740485382	-0.126981640072386	0.366779766183742	0.572642793776866	0.132974931534542	0.136737226317442	-0.0281500230245723	"S03"	0.572642793776866	"IS13"
"ATP6V1G1"	"ATP6V1G1"	-0.472465571698174	-0.483686152021332	0.191321644815099	-0.600709527421007	0.02326738775571	-0.21705402812118	-0.176853706887124	0.330077109993673	0.296970174714426	0.113371131142598	-0.0825675612761013	-0.092182952857871	0.569209853491166	0.367840035454773	0.144512633906581	0.00311474130758579	"S03"	0.569209853491166	"IS13"
"CD53"	"CD53"	-0.160219991476251	-0.115200434287033	0.410109437694458	0.391897691334455	0.071771855454032	-0.607226418751168	-0.383982405736104	0.000933759089293996	0.0912386693519165	0.0641405704366187	-0.402053786352308	0.0648474358049662	0.568060706181549	0.103034983182412	0.0880443421433418	-0.0876757239763212	"S03"	0.568060706181549	"IS13"
"ZPBP2"	"ZPBP2"	-0.0449808542193016	-0.0524922626892239	-0.0459195517732819	-0.0433008464111108	-0.0441158377920073	-0.0433530790364559	-0.0433356541654605	-0.0433530790364559	-0.0449620965653319	-0.0487869264993963	-0.0528525037076793	-0.0473721913724367	0.551509734724217	0.0618922489940713	-0.0465741285372207	-0.0432660945279558	"S03"	0.551509734724217	"IS13"
"PIK3AP1"	"PIK3AP1"	-0.056783073803118	-0.245296557284195	0.12727497518787	-0.392310092332099	0.4784895078425	0.0792662300647503	0.104817633023737	-0.213719880802025	-0.01975375856352	-0.001934479475027	-0.245144683047788	-0.0332234775761183	0.546705569745726	0.0572923149236826	0.421599677810888	-0.391995236720275	"S03"	0.546705569745726	"IS13"
"P2RY8"	"P2RY8"	-0.159861641556067	-0.114001125113981	0.113100237468098	-0.276257073320329	-0.281456674536669	0.0318992056315999	-0.276479144922677	0.284392846447709	0.284759599678324	-0.175523960382892	-0.10964257830676	0.128580776157442	0.54404065815759	-0.028594825173398	0.138852240144885	0.175988816928637	"S03"	0.54404065815759	"IS13"
"KBTBD8"	"KBTBD8"	0.217548327724102	-0.159640999556382	-0.0982157720682645	0.295800347420886	0.0926283319370736	0.123030769229646	0.441043668779154	0.0486974959730865	-0.160272282858651	0.10553735495204	-0.120522909683746	0.053122175709598	0.532096374779144	-0.0712490715571271	0.0420070799090417	-0.246429720142394	"S03"	0.532096374779144	"IS13"
"RHOH"	"RHOH"	-0.233061287399237	-0.158235421790476	-0.0592590811156446	-0.131161690756643	-0.0297299648196477	-0.45267831171542	-0.154012295576887	0.397015172478322	0.229447991829897	0.094270193787685	-0.279624545316091	0.35921459575044	0.523349516314953	-0.170417019547296	0.305314133793908	0.0681986366434466	"S03"	0.523349516314953	"IS13"
"HLA-DOB"	"HLA-DOB"	-0.122164659875424	-0.211902089153075	0.184545327406439	-0.133607492452308	0.196780938020388	-0.28552755710771	0.236610810496899	0.401573374368473	0.424577932228167	-0.24503871346531	-0.178007444877403	0.108204730683363	0.52237121422855	0.138717220207564	0.0756400136064032	-0.277676055758373	"S03"	0.52237121422855	"IS13"
"SWAP70"	"SWAP70"	0.0568030123589853	-0.221488845254947	0.176192704292934	-0.41817171247483	0.034023852627943	-0.317906645084884	-0.00916396935832377	0.022808003467176	-0.0327303365257101	0.0221206998849744	-0.421727349702676	0.0206244168422711	0.51859891746779	0.305145284450886	0.364828449486684	-0.0654663923814602	"S03"	0.51859891746779	"IS13"
"PABPC1"	"PABPC1"	-0.267678142604074	0.24217397153891	0.172088648553205	-0.0803516972747958	0.139451069773068	0.0942394485862744	0.163639688488407	0.277970152260786	-0.0290322627470692	-0.284308702717858	0.0626779897057971	0.163288092438826	0.509009894926016	0.0530789752432477	-0.938895295408647	-0.284496180171493	"S03"	0.509009894926016	"IS13"
"HSPA4"	"HSPA4"	0.0131244152841448	-0.144944505860888	-0.134987501406262	0.349464503811209	-0.130504211317013	-0.454987045032544	0.216060125989008	-0.106478993789842	0.0545400078984504	0.228975907956924	-0.260697786828294	0.358470575810513	0.507496519186357	-0.286818958245677	0.280199294732241	-0.454074149677343	"S03"	0.507496519186357	"IS13"
"LTA"	"LTA"	0.146435833073554	-0.117439564622189	0.0239189913410321	-0.208646292731987	-0.212573350614832	-0.208897977041676	0.146780518085013	0.0497817694352151	0.101390033739019	-0.133695238761301	-0.131666852833334	0.150066021981558	0.500365859428709	0.0996523305197493	-0.0472126668360591	-0.208478839848575	"S03"	0.500365859428709	"IS13"
"TMEM243"	"TMEM243"	-0.172803539312337	-0.117179870655054	-0.081801005751107	0.174078103565456	0.22824618767121	-0.136781301361925	-0.262308063141466	-0.0434110799864435	0.0272020003230137	0.0211352517446801	-0.111289658451829	0.00885849316629659	0.499544210089123	0.0858116158447034	0.0280063347943433	0.187739237549028	"S03"	0.499544210089123	"IS13"
"CD19"	"CD19"	-0.142780893207075	-0.186749011930678	0.17467221158895	-0.140974230751971	0.251546599998411	-0.690969336669499	-0.192158942990638	-0.122362397042583	0.10104309324802	-0.217811774352542	-0.219329018943349	0.430081850604411	0.487216078868492	0.136938713929901	-0.0136325173289287	0.153358397223152	"S03"	0.487216078868492	"IS13"
"COX7C"	"COX7C"	-0.637333945244807	-0.140316133432198	0.324950466245727	-0.529772129313469	0.257971431709966	-0.388598994551507	0.48352266755053	0.200125630073039	0.0575562532775968	0.291768292604229	0.200575243448389	0.0957373310796398	0.487135789514138	-0.0477717784099314	-1.00474112633006	-0.0692152381600926	"S03"	0.487135789514138	"IS13"
"BTF3"	"BTF3"	-0.810899961446192	0.080564950864234	0.190021938520804	-0.909173274900709	0.0453868614974535	-0.268765435001794	-0.24754334231188	0.417127902885647	-0.16076321266877	0.190785397470761	-0.111930003179562	0.218516861297906	0.475338717956019	-0.167090796695831	-0.121306897406254	-0.690733172718168	"S03"	0.475338717956019	"IS13"
"FAM102A"	"FAM102A"	0.100792355244927	-0.178284357340161	0.105738685692318	-0.129040921588582	0.116601584177876	-0.405788266985108	-0.223839702078133	0.402346945465827	-0.207780264630808	0.236323900075505	-0.171583777898549	-0.0204582866928661	0.472722892085272	-0.124320667323393	0.199112860854952	0.0118944205008814	"S03"	0.472722892085272	"IS13"
"IGHG3"	"IGHG3"	-0.0933579522065506	0.380075706509961	0.336581038766552	0.355109735093141	-0.131025306394457	-0.263198404790054	0.148933096866283	0.0832250036435027	-0.305815643982292	-0.188621373325985	-0.232288749994265	-0.52276107819832	0.471996574334635	0.339433563055034	-0.279099945014641	-0.338063659051389	"S03"	0.471996574334635	"IS13"
"DAPP1"	"DAPP1"	-0.186072321314495	-0.163311492221682	0.125089442321539	0.137419695462854	0.0787649699189053	-0.470121236521552	-0.0614804075379495	0.378890238963231	-0.0461100687487479	0.0453298373624423	-0.238670722917078	0.0843586170530284	0.463064472123374	-0.0159405598962391	0.361748863086066	0.237081877059319	"S03"	0.463064472123374	"IS13"
"NPM1"	"NPM1"	-0.586253658248241	0.0151247549066414	0.156576254330106	-0.326760666675059	0.175585460438332	0.0437715595263393	-0.316741060122444	0.289384617375056	-0.300966956448661	0.313847583100925	-0.0832558320374387	-0.013169103962203	0.43718050145384	0.139970679742245	-0.480166198853285	-0.688431749220051	"S03"	0.43718050145384	"IS13"
"CCNI"	"CCNI"	-0.463426219705546	0.0489797508620259	-0.0240299797411497	-0.00583481618157978	-0.0597231335665052	0.00119556673538883	0.148128231739798	0.282330428497519	0.115808958795574	-0.0444065544141279	-0.241854042223221	0.0810611580178558	0.434968648887966	0.0674579202024346	0.158299325597329	0.136539793403896	"S03"	0.434968648887966	"IS13"
"EIF3F"	"EIF3F"	-0.534269646111609	0.0555170793082017	0.338993433510841	-0.304838780834551	0.226848067935983	-0.0697295422100214	-0.26377371314818	-0.0444781282793161	-0.0292853275269158	-0.0869386818875829	-0.0635880142688931	0.225237229585669	0.433884877564046	-0.112180707198754	-0.254889553322296	-0.482643933509784	"S03"	0.433884877564046	"IS13"
"LY86"	"LY86"	-0.356432992495203	-0.0375351420853234	0.370576898254516	-0.0935732171084007	0.279566089788209	-0.00848711149835819	-0.319747025047472	0.0888440880237432	-0.131482763067045	-0.199685884119944	-0.022500511481495	-0.018945071310408	0.430740099839064	-0.00328536497584479	0.0461158705285387	-0.494289465769035	"S03"	0.430740099839064	"IS13"
"HHEX"	"HHEX"	-0.000139019682031136	-0.308336964204564	0.1653111253952	0.156070326224248	-0.00390707222872601	0.276687774561135	-0.436793201578484	-0.0293766393055766	0.242034328730149	-0.196778494893805	-0.0770565688759338	-0.06242542189585	0.4296708532118	0.370401379713695	0.0470635993806949	-0.0447971896874574	"S03"	0.4296708532118	"IS13"
"ODC1"	"ODC1"	-0.288380627007452	0.110743192027495	0.0688247606107554	-0.0425359170551146	-0.0140359084532041	-0.195894199947243	-0.242187088493152	0.127052169922179	-0.257560345165117	0.262775395858077	-0.404867219197507	0.21423527747144	0.428756615304635	-0.310008896032562	0.391349118066268	0.343423658050645	"S03"	0.428756615304635	"IS13"
"MAP4K2"	"MAP4K2"	0.0659083167406875	-0.148487118839748	-0.0761653070514175	-0.278666106367023	-0.00905225037837434	0.0310147972144273	-0.0329666443215137	-0.0425059689161571	-0.064263851480228	0.137509174815564	-0.121419661089986	0.133338474433706	0.412015329867023	-0.0360049890242104	0.0473391571679647	-0.278442457806536	"S03"	0.412015329867023	"IS13"
"ZNF141"	"ZNF141"	-0.107699758574018	-0.123299957917357	-0.108257435214864	-0.222021534051367	0.0235177194354095	-0.222289352548413	-0.222200007953337	-0.222289352548413	0.0143560093654998	0.178030945843435	-0.193535341496561	0.0767960613651608	0.403256881168024	0.133836498356096	0.0268877105260524	-0.221843346624359	"S03"	0.403256881168024	"IS13"
"NFATC1"	"NFATC1"	0.0294710072224383	0.0603020977587591	-0.0450518426216818	-0.355324788262416	-0.0607209968613881	-0.0724608836493421	-0.159536987716126	0.206749732236182	0.0917978353902155	0.11025537480147	-0.157702833501219	-0.0531820079660994	0.358232686500188	0.0445421572113973	-0.204955370149258	-0.355039615880183	"S03"	0.358232686500188	"IS13"
"MAJIN"	"MAJIN"	-0.0208594075928244	-0.0243427458617332	-0.0212947189097104	-0.0200803212851406	-0.0204582651391162	-0.0201045436268597	-0.020096463022508	-0.0201045436268597	-0.0208507089241034	-0.0226244343891403	-0.0245098039215686	-0.0219683655536028	0.352112676056338	-0.0225631768953069	-0.0215982721382289	-0.0200642054574639	"S03"	0.352112676056338	"IS13"
"CNTN6"	"CNTN6"	-0.0208594075928244	-0.0243427458617332	-0.0212947189097104	-0.0200803212851406	-0.0204582651391162	-0.0201045436268597	-0.020096463022508	-0.0201045436268597	-0.0208507089241034	-0.0226244343891403	-0.0245098039215686	-0.0219683655536028	0.352112676056338	-0.0225631768953069	-0.0215982721382289	-0.0200642054574639	"S03"	0.352112676056338	"IS13"
"TAT"	"TAT"	-0.0208594075928244	-0.0243427458617332	-0.0212947189097104	-0.0200803212851406	-0.0204582651391162	-0.0201045436268597	-0.020096463022508	-0.0201045436268597	-0.0208507089241034	-0.0226244343891403	-0.0245098039215686	-0.0219683655536028	0.352112676056338	-0.0225631768953069	-0.0215982721382289	-0.0200642054574639	"S03"	0.352112676056338	"IS13"
"KLHL14"	"KLHL14"	0.212095065094014	-0.138434400811762	-0.170024267279119	-0.16032810424553	-0.0736896723859592	-0.160521503647515	-0.160456985358268	0.235449767590777	-0.166479140772048	-0.0590115296799384	-0.0896336758286768	0.314379291195518	0.351108560354099	0.0277786475126108	0.0516076555843903	-0.160199430004563	"S03"	0.351108560354099	"IS13"
"SYTL1"	"SYTL1"	0.170893477208972	-0.130774323043341	0.220500781601742	0.29925292891647	-0.151248459831158	-0.431321197610503	0.160531338251675	0.0938745044698725	0.152586364221952	-0.244238771847043	-0.0856948347056859	0.0580495845382197	0.347944752905182	0.0170191129381565	0.144360719194393	-0.0366785553696688	"S03"	0.347944752905182	"IS13"
"UVRAG"	"UVRAG"	0.0128846996346267	-0.0381046881047394	-0.131572887787528	-0.129566803969194	0.0664196767119989	0.0323227688355695	-0.192433624226447	-0.236617797187803	-0.197131954435822	0.00796228209023228	-0.320800014775488	0.201842331874122	0.33823706092837	0.123235274225966	0.317958168128382	-0.028370881983904	"S03"	0.33823706092837	"IS13"
"EIF2S3"	"EIF2S3"	-0.294713643427632	-0.202753300333706	0.0724654363660251	-0.275042322765864	0.123166346499249	-0.037810836860551	0.114373704393785	-0.35442602520303	0.0606828020111486	0.127464573942533	-0.0268102048669537	0.00657600367172469	0.302347603750325	0.258855383347601	-0.254221153840368	0.0952375355414505	"S03"	0.302347603750325	"IS13"
"UBXN1"	"UBXN1"	-0.381601660924206	-0.0694910482497606	0.274724472073756	-0.112416819004536	-0.150687242405024	-0.224135747839649	-0.0700229524054618	0.266252317698613	-0.0079463792972665	0.171681683993144	-0.130942037300297	0.176195001497116	0.276083728933621	-0.0672863463521404	-0.0897235702177903	-0.137056705324684	"S03"	0.276083728933621	"IS13"
"TLR9"	"TLR9"	-0.0620177502370257	-0.0723741710409692	-0.0633119877845616	-0.0597014246257633	-0.060825101194006	-0.0597734408195218	-0.0597494161246586	-0.0597734408195218	-0.0619918879558593	0.0671021468747536	-0.0728708565285052	0.182445451594763	0.269098360851595	0.00918346598415552	-0.0642144912821385	-0.0596535101597715	"S03"	0.269098360851595	"IS13"
"TMEM156"	"TMEM156"	0.0034807994786558	0.0142786076367603	0.0753706270468353	-0.0881590644598111	0.165899186692181	-0.0630265239006047	0.0962709446529804	0.18006111480077	0.122369635801931	0.165885038285656	-0.234059212507737	-0.157450715568797	0.262445006795904	-0.0817866934727743	0.13672394123757	0.0350683741056137	"S03"	0.262445006795904	"IS13"
"CYBA"	"CYBA"	-0.391781188418444	-0.0521617435959613	0.208372948286493	-0.219057460721069	0.048650072848189	-0.364034536570689	0.0150181836796359	0.160945148707829	-0.12987814676444	0.110038574802021	-0.290674951039297	0.135557654094641	0.244845232348063	0.21125628825193	0.0489523511023033	0.203648726740159	"S03"	0.244845232348063	"IS13"
"OR2T10"	"OR2T10"	-0.0289095908851197	-0.0337372392169581	-0.0295129000645792	-0.0278298350809767	-0.028353637214252	-0.0278634054489875	-0.0278522063310418	-0.0278634054489875	-0.0288975351758265	-0.0313557870369376	-0.0339687692900157	-0.0304465243196977	0.176529847909914	0.134444685196841	-0.0299336023117201	-0.0278074997398202	"S03"	0.176529847909914	"IS13"
"XKRX"	"XKRX"	0.145282136132109	-0.0213007263445013	-0.0628674913858714	-0.0592822770176812	-0.0603980645556572	-0.0593537876051573	-0.0593299315812002	-0.0593537876051573	0.158931004483357	-0.0162641510600543	-0.0723592498892285	-0.00566903827846927	0.164639363369999	0.0590095936166487	-0.0637636586496873	-0.0592346989462384	"S03"	0.164639363369999	"IS13"
"CNFN"	"CNFN"	-0.222907367343999	-0.110849471446505	-0.0267966009967535	-0.214581911455248	0.0688414124072043	0.224006976221301	0.138385819913866	0.0834935439844779	-0.0405542462648338	3.75675689316641e-05	0.0866168656141796	-0.0334006393261619	-0.160113671848401	0.153572041577628	-0.0222971410311121	3.01698328118578	"S04"	3.01698328118578	"IS16"
"GRAPL"	"GRAPL"	0.0480070941155799	-0.0761685230635707	0.192717324925554	-0.0865875405388106	-0.0882172569319306	-0.0866919887179889	-0.0866571446710765	-0.0866919887179889	-0.0899094978905915	-0.0217084694816084	-0.0363976276978885	0.0304731050148395	0.218374733896096	-0.0403211977848389	-0.0931330349639907	2.92103331343664	"S04"	2.92103331343664	"IS16"
"ARL11"	"ARL11"	0.0184492431227198	-0.206414698528734	0.301359214210595	-0.215094546137026	-0.0467618637761846	-0.215354008798229	-0.215267451720738	0.543343252494162	0.143017880303638	-0.0935076568577883	-0.0686953192002779	-0.0107247605634032	0.346808708385392	0.153801704553624	-0.194262714685343	2.49405870828456	"S04"	2.49405870828456	"IS16"
"ZNF540"	"ZNF540"	-0.125252840419676	-0.0805038861888403	0.042507578421308	-0.120574722283519	-0.122844131950066	-0.120720168269386	-0.120671647301432	-0.120720168269386	-0.0412598737527693	-0.00581244082078337	0.108839317545086	0.030971057907206	-0.0197157303621117	-0.0445342781042141	0.0143726258918123	2.26180960686054	"S04"	2.26180960686054	"IS16"
"HRK"	"HRK"	-0.0645246117291848	-0.0934324754983631	0.0143054936295727	-0.140625749945612	0.107666638918479	-0.140795382937102	-0.140738793152963	-0.140795382937102	-0.146020899651615	-0.0779526596452744	-0.0682771619510028	-0.153848030476526	1.14170671671635	-0.130210095892742	-0.0371601926640749	2.11922048633799	"S04"	2.11922048633799	"IS16"
"PEG10"	"PEG10"	-0.194549226076441	-0.0818332211689709	-0.0691392546934759	-0.187282929680815	-0.190807894805741	-0.187508843950635	-0.187433478659658	0.15337805034933	-0.0587258300873411	0.159926426129112	-0.0941700257226183	-0.157931012292262	0.665512753818568	-0.167438519204851	0.262017440258745	1.81723330834415	"S04"	1.81723330834415	"IS16"
"ZNF439"	"ZNF439"	0.0964884774751268	-0.100169731296185	0.219764131546889	0.323747168304249	0.0668112862964214	0.238109977730224	-0.207568068713698	-0.207651529939558	-0.0109716759118943	-0.0709762051440544	0.0535643428610677	-0.0986128775994677	0.0119300437122474	0.133332555967358	-0.223079634971785	1.67191695828714	"S04"	1.67191695828714	"IS16"
"PKHD1L1"	"PKHD1L1"	-0.0359850865365398	-0.179345779749757	0.00017385647282245	-0.203970509302395	0.0658605380056139	-0.204216553342567	0.162257469557971	-0.204216553342567	-0.108256789237058	0.0689065433721247	0.00235977904180653	-0.00382958032410764	0.584967331531192	0.000533514607769688	-0.161830276598287	1.64038476812742	"S04"	1.64038476812742	"IS16"
"ANGPTL6"	"ANGPTL6"	-0.07208962444848	-0.0888176013740222	-0.0746596973282597	-0.154300457607953	0.348407412286366	-0.154486586024851	-0.15442449334558	0.690240462773439	-0.160220241636282	0.0566123773772651	-0.0290560759850205	0.0487177089590093	0.217595136858873	0.00681291163779132	-0.0793766693072256	1.57699204969123	"S04"	1.57699204969123	"IS16"
"NPAS1"	"NPAS1"	-0.0908405716329727	-0.0762471771036325	-0.0927363075827238	-0.0874477310057171	0.0546768128372861	-0.0875532168091015	-0.0875180266094194	-0.0875532168091015	-0.0908026898266203	-0.0455866728579393	-0.0653310851883185	0.111608409475777	0.764794678183459	-0.0982603114640052	-0.0940582506281795	1.51566428143559	"S04"	1.51566428143559	"IS16"
"IGLV3-21"	"IGLV3-21"	-0.0991128193861886	-0.0377307139916258	0.188828187353302	-0.0954110152886321	0.0378202649259751	-0.0955261069837933	-0.0954877122462596	-0.0955261069837933	-0.0990714879352352	-0.107499288718866	-0.0458707862425736	0.237515112702552	0.204601847107283	-0.107208225662768	-0.0408039566690986	1.47426576909363	"S04"	1.47426576909363	"IS16"
"CDK14"	"CDK14"	0.12904564962142	-0.0704235013695408	0.0938474328543459	-0.233700100847282	0.0480421314831418	-0.233982006879667	-0.233887962664683	-0.233982006879667	-0.0639649202723425	-0.0179231367624284	-0.170812288963994	0.0874130597253393	0.127196717263581	-0.0489412470007868	0.286802237642771	1.44234288315699	"S04"	1.44234288315699	"IS16"
"CCDC141"	"CCDC141"	-0.0667878864975753	-0.04042639047489	0.137675140042136	-0.14953501113985	0.0872930071590574	-0.149715391129162	0.352922391230785	-0.149715391129162	-0.0763029951126376	-0.0315728536407944	-0.12027184246713	0.0440980816350195	0.239341949725203	-0.0578233899340073	0.122220380646718	1.42925576626961	"S04"	1.42925576626961	"IS16"
"TTN"	"TTN"	-0.0583340391122548	-0.101476140323729	0.126882434561626	-0.231755125298962	0.138512486946143	0.172850041869977	0.541455222189344	0.0463631273754431	0.0404244102001703	0.0550719768744259	-0.23282081610093	-0.0838403070993567	0.25332938813362	-0.0992535533591382	0.455279845581223	1.22063979177922	"S04"	1.22063979177922	"IS16"
"TCL1B"	"TCL1B"	-0.00775047145595402	-0.0713780239228617	-0.111672372364561	-0.105303907755819	-0.107285896199668	-0.105430932976272	-0.105388557199353	-0.105430932976272	0.354583800113644	-0.118645579326692	-0.0824743578126316	-0.0131451704497116	0.533152803880941	0.0421322749188662	-0.0489985839979979	1.19296576740491	"S04"	1.19296576740491	"IS16"
"IGF2BP3"	"IGF2BP3"	0.0409432169823536	-0.098354365424476	-0.106644470425372	-0.100562737573805	-0.102455489590333	-0.100684043650492	-0.100643575787289	-0.100684043650492	-0.104420857614168	-0.113303717899898	-0.0947156155022554	0.0647386208502	0.896848167554687	-0.0683084796616304	0.0416852272306001	1.15208196695616	"S04"	1.15208196695616	"IS16"
"CD72"	"CD72"	0.0479964749143196	-0.264232349660962	-0.110956716718822	-0.221651854499054	-0.264110903613166	-0.0508455687224613	-0.330066548799133	0.150598567056985	0.62654845956525	-0.110122116905901	-0.182694033499513	0.258172250834864	0.401160266268623	0.101013959996962	0.127271506231159	1.14596475308165	"S04"	1.14596475308165	"IS16"
"TMEM38A"	"TMEM38A"	-0.0926949510795173	-0.0482801991615069	-0.0230565977267146	-0.0892328504970293	0.0399544385868418	-0.0893404896411753	-0.0893045810842455	-0.0893404896411753	0.275381316509899	0.0244374576389877	-0.0718952292172738	0.0781154316198497	0.161855663949187	-0.0160376222044908	-0.0959783143574958	1.11182171127862	"S04"	1.11182171127862	"IS16"
