"TCGA.A6.2674.01A"	"TCGA.A6.3809.01A"	"TCGA.A6.6780.01A"	"TCGA.AA.3509.01A"	"TCGA.AA.3517.01A"	"TCGA.AA.3662.01A"	"TCGA.AA.3851.01A"	"TCGA.AA.3982.01A"	"TCGA.AA.A010.01A"	"TCGA.AA.A01K.01A"	"TCGA.AF.2687.01A"	"TCGA.AF.4110.01A"	"TCGA.AG.A036.01A"	"TCGA.AZ.4323.01A"	"TCGA.CM.4748.01A"	"TCGA.DC.6157.01A"	"TCGA.DM.A1DB.01A"	"TCGA.EI.6507.01A"	"TCGA.EI.6513.01A"	"TCGA.EI.6885.01A"	"TCGA.F4.6460.01A"	"TCGA.F4.6463.01A"	"TCGA.F4.6703.01A"	"TCGA.G4.6314.01A"	"TCGA.SS.A7HO.01A"	"TCGA.A6.2679.01A"	"TCGA.A6.2680.01A"	"TCGA.A6.2681.01A"	"TCGA.A6.2684.01A"	"TCGA.A6.2685.01A"	"TCGA.A6.3807.01A"	"TCGA.A6.3808.01A"	"TCGA.A6.4105.01A"	"TCGA.A6.A56B.01A"	"TCGA.AA.3492.01A"	"TCGA.AA.3495.01A"	"TCGA.AA.3506.01A"	"TCGA.AA.3532.01A"	"TCGA.AA.3544.01A"	"TCGA.AA.3548.01A"	"TCGA.AA.3552.01A"	"TCGA.AA.3715.01A"	"TCGA.AA.3811.01A"	"TCGA.AA.3837.01A"	"TCGA.AA.3855.01A"	"TCGA.AA.3856.01A"	"TCGA.AA.3860.01A"	"TCGA.AA.3861.01A"	"TCGA.AA.3870.01A"	"TCGA.AA.3970.01A"	"TCGA.AA.3971.01A"	"TCGA.AA.3975.01A"	"TCGA.AA.3989.01A"	"TCGA.AA.A00Z.01A"	"TCGA.AD.6899.01A"	"TCGA.AD.6965.01A"	"TCGA.AF.2691.01A"	"TCGA.AG.3593.01A"	"TCGA.AG.3599.01A"	"TCGA.AG.3728.01A"	"TCGA.AG.3878.01A"	"TCGA.AG.3882.01A"	"TCGA.AG.3887.01A"	"TCGA.AG.3890.01A"	"TCGA.AG.3893.01A"	"TCGA.AG.3898.01A"	"TCGA.AG.3902.01A"	"TCGA.AG.4007.01A"	"TCGA.AG.4008.01A"	"TCGA.AG.A023.01A"	"TCGA.AH.6644.01A"	"TCGA.AU.3779.01A"	"TCGA.AY.4070.01A"	"TCGA.AY.4071.01A"	"TCGA.BM.6198.01A"	"TCGA.CA.6719.01A"	"TCGA.CK.4950.01A"	"TCGA.CK.5913.01A"	"TCGA.CM.4751.01A"	"TCGA.CM.6161.01A"	"TCGA.CM.6679.01A"	"TCGA.D5.6927.01A"	"TCGA.DC.6681.01A"	"TCGA.F4.6569.01A"	"TCGA.F4.6704.01A"	"TCGA.F4.6809.01A"	"TCGA.F5.6812.01A"	"TCGA.F5.6813.01A"	"TCGA.F5.6864.01A"	"TCGA.G5.6233.01A"	"TCGA.NH.A8F8.01A"	"TCGA.A6.2682.01A"	"TCGA.A6.4107.01A"	"TCGA.A6.5660.01A"	"TCGA.A6.5665.01A"	"TCGA.AA.3510.01A"	"TCGA.AA.3519.01A"	"TCGA.AA.3522.01A"	"TCGA.AA.3524.01A"	"TCGA.AA.3525.01A"	"TCGA.AA.3549.01A"	"TCGA.AA.3553.01A"	"TCGA.AA.3681.01A"	"TCGA.AA.3692.01A"	"TCGA.AA.3697.01A"	"TCGA.AA.3833.01A"	"TCGA.AA.3842.01A"	"TCGA.AA.3864.01A"	"TCGA.AA.3930.01A"	"TCGA.AA.3939.01A"	"TCGA.AA.A00U.01A"	"TCGA.AD.6889.01A"	"TCGA.AD.6890.01A"	"TCGA.AD.6901.01A"	"TCGA.AF.2693.01A"	"TCGA.AF.A56N.01A"	"TCGA.AG.3575.01A"	"TCGA.AG.3608.01A"	"TCGA.AH.6549.01A"	"TCGA.AY.5543.01A"	"TCGA.AY.A54L.01A"	"TCGA.AZ.4616.01A"	"TCGA.AZ.4684.01A"	"TCGA.CA.5254.01A"	"TCGA.CI.6622.01A"	"TCGA.CK.5914.01A"	"TCGA.CK.6748.01A"	"TCGA.CK.6751.01A"	"TCGA.CM.4752.01A"	"TCGA.CM.5860.01A"	"TCGA.CM.6164.01A"	"TCGA.D5.5541.01A"	"TCGA.D5.6537.01A"	"TCGA.D5.6929.01A"	"TCGA.DC.5869.01A"	"TCGA.DC.6154.01A"	"TCGA.DC.6683.01A"	"TCGA.DM.A1HA.01A"	"TCGA.DM.A28A.01A"	"TCGA.DM.A28F.01A"	"TCGA.DT.5265.01A"	"TCGA.DY.A1DC.01A"	"TCGA.DY.A1DE.01A"	"TCGA.EI.6881.01A"	"TCGA.F4.6806.01A"	"TCGA.G4.6322.01A"	"TCGA.G4.6588.01A"	"TCGA.NH.A50U.01A"	"TCGA.QG.A5YV.01A"	"TCGA.QG.A5YW.01A"	"TCGA.T9.A92H.01A"	"TCGA.A6.2672.01A"	"TCGA.A6.2676.01A"	"TCGA.A6.2686.01A"	"TCGA.A6.6138.01A"	"TCGA.AA.3496.01A"	"TCGA.AA.3516.01A"	"TCGA.AA.3518.01A"	"TCGA.AA.3526.01A"	"TCGA.AA.3543.01A"	"TCGA.AA.3710.01A"	"TCGA.AA.3815.01A"	"TCGA.AA.3862.01A"	"TCGA.AA.3869.01A"	"TCGA.AA.3877.01A"	"TCGA.AA.3949.01A"	"TCGA.AA.3950.01A"	"TCGA.AA.3966.01A"	"TCGA.AA.3977.01A"	"TCGA.AA.3980.01A"	"TCGA.AA.A00A.01A"	"TCGA.AA.A00R.01A"	"TCGA.AA.A01P.01A"	"TCGA.AA.A01R.01A"	"TCGA.AA.A02R.01A"	"TCGA.AD.5900.01A"	"TCGA.AD.6548.01A"	"TCGA.AD.6895.01A"	"TCGA.AD.6963.01A"	"TCGA.AG.3580.01A"	"TCGA.AG.3594.01A"	"TCGA.AG.3892.01A"	"TCGA.AM.5821.01A"	"TCGA.AZ.4615.01A"	"TCGA.AZ.6598.01A"	"TCGA.CA.6718.01A"	"TCGA.CK.4951.01A"	"TCGA.CK.5916.01A"	"TCGA.CM.4743.01A"	"TCGA.CM.6674.01A"	"TCGA.D5.6530.01A"	"TCGA.D5.6541.01A"	"TCGA.D5.6930.01A"	"TCGA.F4.6570.01A"	"TCGA.F4.6856.01A"	"TCGA.F5.6814.01A"	"TCGA.G4.6586.01A"	"TCGA.G4.6628.01A"	"TCGA.3L.AA1B.01A"	"TCGA.5M.AAT6.01A"	"TCGA.A6.3810.01A"	"TCGA.A6.5657.01A"	"TCGA.A6.6137.01A"	"TCGA.A6.6141.01A"	"TCGA.A6.6651.01A"	"TCGA.A6.6654.01A"	"TCGA.A6.6781.01A"	"TCGA.A6.6782.01A"	"TCGA.A6.A565.01A"	"TCGA.A6.A566.01A"	"TCGA.AA.3489.01A"	"TCGA.AA.3530.01A"	"TCGA.AA.3680.01A"	"TCGA.AA.3713.01A"	"TCGA.AA.3875.01A"	"TCGA.AA.3968.01A"	"TCGA.AA.3986.01A"	"TCGA.AA.A00D.01A"	"TCGA.AD.6964.01A"	"TCGA.AF.2690.01A"	"TCGA.AF.3400.01A"	"TCGA.AF.6672.01A"	"TCGA.AF.A56K.01A"	"TCGA.AG.3731.01A"	"TCGA.AG.3732.01A"	"TCGA.AG.3901.01A"	"TCGA.AG.4022.01A"	"TCGA.AH.6547.01A"	"TCGA.AY.6196.01A"	"TCGA.AZ.6600.01A"	"TCGA.AZ.6601.01A"	"TCGA.AZ.6605.01A"	"TCGA.CA.6717.01A"	"TCGA.CI.6621.01A"	"TCGA.CM.6163.01A"	"TCGA.CM.6167.01A"	"TCGA.CM.6168.01A"	"TCGA.CM.6169.01A"	"TCGA.CM.6170.01A"	"TCGA.CM.6680.01A"	"TCGA.D5.5538.01A"	"TCGA.D5.6529.01A"	"TCGA.D5.6534.01A"	"TCGA.D5.6924.01A"	"TCGA.D5.6928.01A"	"TCGA.D5.6931.01A"	"TCGA.DC.6156.01A"	"TCGA.DC.6160.01A"	"TCGA.EI.6511.01A"	"TCGA.EI.6884.01A"	"TCGA.EI.6917.01A"	"TCGA.EI.7004.01A"	"TCGA.F4.6461.01A"	"TCGA.F4.6805.01A"	"TCGA.F4.6807.01A"	"TCGA.F5.6464.01A"	"TCGA.F5.6465.01A"	"TCGA.F5.6571.01A"	"TCGA.G4.6295.01A"	"TCGA.G4.6299.01A"	"TCGA.G4.6323.01A"	"TCGA.G4.6625.01A"	"TCGA.G4.6627.01A"	"TCGA.NH.A50V.01A"	"TCGA.QG.A5Z2.01A"	"TCGA.QL.A97D.01A"
"ASIC2"	0.009809053102894	0.0264066807601011	0.0244432345724374	0.0110252875259784	0.439599160807698	0.150665558305905	0.0704695971782516	0.127580084340424	0.17107083942942	0.40810225312012	0.0201907473034386	0.332933431429122	0.0758977191123309	0.223765346399216	0.68875490396498	0.461166184814562	0.0884653035483637	0.0106858114548861	0.568137179370954	0.0227517092902198	0.311828094152336	0.0596993132720754	0.0242625998387373	0.040490088772563	0.00538872577146991	0.422658452056623	0.0575859032131038	0.259246182750095	0.0759294434792623	0.190043758702696	0.0334256799151968	0.173451701890891	0.024754005087678	0	0.290910343114025	0.56878451840906	1.09313567495047	0.132136157274588	0.451727387307527	0.262677398571909	0.0135444043200755	0.0330170854420787	0.0382771403839383	0.655475817176269	0.131091755357325	0.189689445344369	0.0598341760878884	0.0149850402308976	0	0.112267316422403	0.216440845843181	0.368933584875078	0.343353835981567	0.113833817884216	0.0821219745108391	0.0925423715717929	0.0771526158439624	0.526193582815098	0.0208019003992116	0.341925446344374	0.123852838094166	1.24191831965439	0.831006737219431	1.38254640580435	0.13160913200618	0.125999659021872	0.04711956182188	1.21304424210814	0.136097146427978	0.0331788701187515	0.0106933940211583	0.604325029964578	0	0.465414094538677	0.147450460786874	0.210007627471455	0.0271413390367293	0.0147505656471705	0.0526186439822603	0.0211291031206442	0.581672102427953	0.0699298910473272	0.356785836756601	0.358267330142631	0.0853347354845338	0.113439666594559	0.0561150564030408	0.0302084704019319	0.375393751400599	0.0457894019547533	0.199508025379076	0.0232261808685223	0.0617861981083773	0.824055852937138	0.0511024955777777	0.140346478082168	0.430444845050322	0.150306564192632	0.467773381962061	0.0120410547913774	0.0228013027886629	0	0.104030350343278	0.44531288857967	0.0982134233707254	0.0506314013556142	1.19742755181471	0.0795648285186259	0.189806149933371	0.0791038599450998	0.0126362449612223	0.00578489478237913	0.168115484787799	0.176346222920266	0.560661564157311	0.0150162232968177	0	0.157295046151378	0.856579028422419	0.00444086133795668	0.0151615678908654	0.078812324841096	0	0.00884591144206303	0.0969319701151532	0.0680724064251906	0.0951182506231624	0.183040227048452	0.213746536052694	0.0829022277562084	0.849317684672537	0	0.00537096215383999	0.270101087359489	0.589300461270635	0.0913103396805146	0.0491394094969159	0.0093766506148749	0.292503929135196	0.14363172213063	0.0400904154231149	0.234499109471259	0.363497062248996	0.0748292399004209	0.00831234528527025	0.193081432259734	0.354833188599415	0.00391257397406014	0.176070364605113	0.380570342907078	0.0104657163695313	0.0366832059899339	0	0.0106870453354201	0.022582071837779	0.270688199585516	0.0484330469970326	0.120168586788932	0.0161627668166071	0.012416507860478	0.0144463808707663	0.345485364597022	0.0490418307845534	0.054004999089429	0	0.0181325843456491	0.0283095297945523	0.0101183125030009	0.51755362018763	0.708413488564278	0.186209450819996	0	0.0436552748547949	0.0111220335747969	0.0111843100816758	0.0188185416653761	0.0292597185439847	0.0117465268797816	0.0886237536758905	0	0.142335883605249	0.013214517777301	0.0245302953652382	0.058755325493665	0.0198207749254396	0	0.0103190011976028	0.00654896936139334	0.109638018471128	0.758031158213386	0.023834074146647	0.0200161784661485	0.807269809618704	0.0575557269563314	0.502730820487192	0.0482952087258587	0.182488688964893	0.0158780041003442	0.363597839977061	0.0320505233528617	0.0824484697320602	0.00746879748296067	0.0877189940457579	0.0212363673981357	0.12084918122342	0.29889228523459	0.0318335725933299	0.14175634131775	0.13133472843306	0	0.0727375229866858	0.266077532157881	0.465117437549852	0.249366703316388	0.0946321192552237	0.681514878003594	0.0338459233050714	0	0.0085338790079403	0.251389132129233	0.151556160907972	0.262016356154451	0.0262727701501343	0.0294169507453529	0.0217586878167495	0.0767740305824272	0.0623768597704551	0.427007251058366	0.00731262772959756	0.686097274823511	0.12510907020713	0.588701347274789	0.0919273020143355	0.0625837187391719	0.327110242020154	0.0511905508699154	0.0308550843390713	0.668880485810699	0.142479147268104	0.113146650381607	0.0706201255404289	0.126472601780976	0.0167624705173711	0.262582855888534	0.0108557751423686	0.0846046941506896	0.0515986730687612	0.176140133497916	0.552948605386621	0.226696843372409	0.0568298892033006	0.066661950532346	0.0684463225348791	0.164841052063171	0.0124224463610592	0.0856591759255044	0.0582993748706888	0.239165559174426	0.006576027906304	0.0117668291299875	0.00707714967919601	0.280304246612497	0.0922380041514959	0	0.0688306429278179	0.0293070739225503
"RTL1"	0.364498281979009	0.0424403787678362	0.00303780395218565	0	0	0	0	0	0	0	0.059810095215946	0.00656237266963345	0	0.0961400434088241	0.725456710019399	0.0086093822730476	0.00486311594576487	0	0.0064846574388923	0.0101676575307607	0	0.0558573026729577	0	0	0	0	0	0	0.158706590310111	0.0298170242987401	0	0.0188018782651341	0	0.0394178585305567	0	0	0	0	0	0.0539200964734788	0	0	0	0	0	0	0	0	0.015772306717334	0	0.0362137445484025	0.0174307147392407	0	0	0	0.0359978867492483	0	0	0.0139168785972591	0	0	0.0457950839286263	0.0394564275859226	0	0	0	0.00531815801182358	0	0.0189266300490306	0	0.0213320714936447	0	0	0.0308660761070945	0.00738226184498215	0.00771669928480802	0	0	0	0	0.0196511855284282	0	0	0	0.00418480954031751	0.00654913998374814	0	0	0.00634521654666248	0	0	0	0.013976493774213	0	0	0.0139859706819761	0	0	0	0	0	0.014488073000257	0	0	0.0103982048191839	0	0	0	0	0	0.0168427985155746	0.0153924606760638	0	0	0	0	0.015174246814036	0	0	0.00592480645263883	0	0.00719063119726955	0	0.00590997053820161	0	0	0.00595347593479493	0.00787261673987927	0.0337724865192996	0	0	0	0	0	0	0.0208198570818251	0	0.131909864200403	0	0	0.023070937792608	0	0.0159065423080202	0	0	0	0	0	0	0.00598044096008809	0	0.0164373999327159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0134905689381213	0	0	0	0	0	0.0295033603897697	0	0	0	0	0	0	0	0.0350123865003744	0.0802842975411103	0	0	0	0.0137578253802435	0	0	0.00896571538443051	0	0	0	0	0	0.00594751765568699	0	0.0281394026691582	0	0	0.17753524243775	0	0	0.00948769923830249	0.0128856537320297	0.00724916432326086	0.109568908449238	0.00639968781583333	0.00555108776607972	0.00950043714723884	0.0123944188621524	0	0	0	0	0	0	0	0	0	0	0	0.0140875230737339	0.0196999356744014	0	0	0.0211170926020773	0	0.0386223604435603	0	0	0	0	0.00655263014321023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00701022114970454	0	0.00593952120037113	0	0	0	0	0	0.209975884953414	0	0	0	0	0	0	0.00692181222267492	0	0
"RTP5"	0.0480882322926014	0.0731896765867053	0.0247130837541583	0	0	0.0250472720465992	0	0	0	0	0.0950545001450101	0.0210117884093051	0.107476839648805	0.828729442554525	0.609445606720754	0.0138272576851348	0.0155911601097377	0.100105020063783	0	0.0324665967031816	0.0132888153989995	0.0514353916348582	0.0684187638433107	0.0109823227738938	0.0115488537055101	0	0.0250179904421015	0	0	0	0	0	0.115873119227765	0	0	0	0	0	0.115197686685633	0.0577601273218919	0.0573004340504558	0.169024479582414	0.132567473209333	0	0.0224958924167465	0.0196563708114528	0.0766531482062534	0	0.074587850882909	0.0613638802035668	0.029204706153782	0	0.100490291255926	0	0.0653625152493005	0.029030207570315	0.0478309186514689	0.0264951767657935	0.0223266642220256	0	0.0455653131363061	0.0729874794604138	0.0934481115410098	0.0348951812285994	0	0	0.0832756202681835	0	0.089147611184828	0.0930474357130094	0.056508508482614	0	0.0760589205006763	0.0733977793349466	0.0468639277311744	0.0123958674663493	0.0332393917003027	0.0105754207912398	0.089258681215996	0	0.0210685241989157	0.11814041814691	0.00995811918915882	0.0204062905934157	0.0134234508015861	0.082109517564037	0	0.0108861317430144	0.0303734326420836	0.0247664093570268	0	0	0	0	0.0367680209321061	0.0662910824481619	0	0	0	0.0257382665038522	0.0722030119539286	0.0232402540520718	0	0	0	0.0543019010310409	0.077247747198187	0	0	0.02881664935646	0.0535122205249931	0	0.0315643888046754	0.0410851422818645	0	0	0	0	0.0156158009661662	0.0189795908916301	0	0.0115520827479341	0.0248176567709241	0	0.0107268888784257	0.0106538265128332	0	0.0126459149280254	0.0272314946407849	0.0302256927178604	0.048842426756892	0	0.0115108644333771	0	0	0	0.0133575249525024	0	0	0	0.0124194094630004	0.0246466588369536	0.0128104099411834	0.0272337251577647	0.0868536062657675	0.00961394098883371	0.0134370186853564	0	0	0.00961029720030291	0	0.0776673883454481	0.0265588282886951	0.0453558670221117	0.036203351351157	0.0215161791426251	0.0772355553565013	0	0	0	0.175921743998942	0.214512755742715	0	0	0	0.0386669337297893	0	0.0639835036245378	0	0	0	0.0566123904269865	0.0468282099096536	0.180110434296039	0.0474399899206092	0.0532478285113328	0.0417135931751101	0.12140275384381	0.045998886071067	0	0.152313356068739	0.0282335966670325	0.0263258634034048	0.0834057792492286	0.0142175673974917	0.134437374938919	0	0.0140289981973055	0.0143199883416542	0.0143984778740902	0.025579130587647	0.0257424068080153	0.0440061272423536	0.0671994955556409	0	0.0284844964151079	0.0899802799167416	0.067000080795161	0.0124549944208225	0.0343900290981886	0	0.115841698932583	0	0.0452309506205355	0.0809862265405493	0.0460302452253323	0.0359704313445245	0.080282893697916	0.2157078530051	0	0.239365083473882	0.0282469714569962	0	0.0531430108013043	0.0345917582902506	0	0.140077134066678	0.0292467802542831	0.0541205647371919	0.0704724481191126	0.0482158890133546	0.0142798562620889	0	0.0419367818809462	0.0912261734410174	0.0553757133618693	0.0226393324689177	0.15293062229927	0.372591058709248	0.0319874133141884	0.101598204528233	0.0378912541785397	0.0928798638349845	0	0.0425748506096138	0.0277115460181023	0.0331083271465831	0	0.0110482107254084	0.0238767982887112	0	0.053586882161024	0.0179929901985028	0.0551629170587895	0.626143999870727	0.0124225137308675	0.198771373886679	0	0.0877315688654787	0.0124986317669438	0.037805368192757	0.02078266666189	0.066857381414261	0.0296965557143136	0.0782263289486919	0.05804904023895	0.0672122197888275	0.0291093406157159	0.0825286880544696	0.17876762728792	0.1448506131471	0.0969663254029712	0.0747447094885755	0.0111208399156662	0.169450598618363	0.0376567635255688
"PRSS27"	0.0611787158962001	0.0223076871005264	0.0163627907551022	0.0310491848666258	0.107966294242762	0.20684278574528	0.230822435099727	0.0617072763059298	0.162216347111462	0.141454117168483	0.266835405708995	0.141841900838903	0.106470689838147	0.415173976309348	1.02937217619686	0.106073597532936	0.187368931719717	0.153728105661962	0.252672819115923	0.101143380451572	0.257607207585099	0.110862062159873	2.23450090512361	0.0847958415003864	0.0402600051470242	1.11324532767144	0.206615533537916	0.154424968857075	0.169943601724819	0.122645125486395	0.0777789004346529	0.0654995206112159	0.0578287413369553	0.185621797289265	0.294935658658701	0.026652855150076	0.0907593004750275	0.125210245215802	0.449798927026802	0.281838435963782	0.169705102213599	0.397585072346312	0.117320613650921	0.0429293993282902	0.124218260627605	0.0680536238413553	0.19421759490491	0.0420964320630908	0.139073293627115	0.181255761362927	0.0758779823256557	0.0960771061137435	0.0450932619639145	0.054923085638552	0.214470276493767	0.170238932166337	0.113168366205979	0.113135858459548	0.0864825696594721	0.406040535650396	0.326775802428804	0.310123679357786	0.122151025818082	0.281559213920367	0.0917529252713116	0.0609256238280654	0.136690683196802	0.0831648603220278	0.116582118883422	0.140943577283917	0.112198529411158	0.171204067331044	0.554422153947367	0.0648031640720004	0.477527922987188	0.125850386721039	0.120610154823563	0.0639638628861842	0.135294134781544	0.0150115410757874	0.146435137713442	0.0466496889231879	0.0728932932730453	0.0791929904862601	0.133149126270721	0.158326725375055	0.085901238786343	0.128744433234672	0.15768255139793	0.0957047142685857	0.0799108305214458	0.10662549438968	0.177576296057277	0.132131952118723	0.343555322365074	0.0392703722055533	0.0711555021745141	0.110822369620921	0.0287276266553351	0.0669986906449074	0.053314703658802	0.0204770397179244	0.112069426628202	0.212510878194146	0.0220018717707849	0.139195462423826	0.101146811240592	0.0857690458107648	0.0316107312400295	0.0127539969185221	0.104125573264976	0.448484107405725	0.101672718291252	0.241518691875256	0.113204930627438	0.0467949997104248	1.28104563319033	0.0442005591330993	0.0408771164001835	0.117046307797032	0.132953559707046	0.0794486382750402	0.224049720146324	0.116764189376703	0.0281562690975368	0.0689232107599103	0.0498260989492412	0.00557948775954458	0.127305293098338	0.0911627472191928	0.0683241790260265	0.0621070451540427	0.0791716979858289	0.0799257569656263	0.0627540347835375	0.0342418869062946	0.0804057237235326	0.233479586944005	0.314768679564376	0.0202515801171543	0.383403203218977	0.074622567778463	0.253808487891215	0.0936922179048877	0.149574595938491	0.0984547561966969	0.209765728877671	0.134284782657667	0.11931799245277	0.0622938017267183	0.034339548552489	0.23697654952914	0.166923123312206	0.135399319523346	0.0371671474113056	0.0607196308253274	0.111942344362871	0.336566711319182	0.0699749968921174	0.197955052369977	0.19244182556345	0.454627258898021	0.0913558522807135	0.0907182425843654	0.477610850539734	0.0837632307922848	0.0134494636052851	0.0748123219151523	0.0463276027545318	0.137353367561809	0.0858127148557884	0.317998713518386	0.240626347233967	0.268834954121569	0.216418906675502	0.2613216376075	0.133347970455376	0.362816847126876	0.0445622097350803	0.0249397131020651	0.12412774360425	0.165782407904241	0.0685061686987722	0.471315931018118	0.655688934933384	0.149409917589804	0.183592749654096	0.124746146472192	0.0979431008851538	0.0744712950182952	0.140582920891579	0.0922504660519746	0.0889771470471597	0.258057013058876	0.0931416829962557	0.148270487728439	0.410639702608247	0.161640236115825	0.141479608659517	0.159361707752406	0.193802488335842	0.225608174311323	0.0880899622472594	0.110271975528231	0.12713607045845	0.14202196744221	0.114086660169395	0.0269981177512556	0.248987512570388	0.122866434043044	0.142572499648407	0.0493649175121532	0.141101057630422	0.170582432441488	0.0750572678314779	0.0243739421778151	0.13387132019538	0.194358973718115	0.123970620029908	0.16028718566005	0.0838353844291089	0.30104456980421	0.133936569660007	0.0730336186914238	0.0952256527250215	0.119170776995705	0.0638444794262197	0.105301898911468	0.3105453219345	0.0963597538492696	0.0752185937416721	0.129219873337909	0.126259263896092	0.0901413038120233	0.114217222381479	0.168345276503715	0.140350300989996	0.0724039978057303	0.103579640842487	0.179136867601471	0.07227688256434	0.0885356026718022	0.454258674488763	0.111104696411048	0.21492531435336	0.100731149726085	0.333496961294558	0.222298608969634	0.0915826510659688	0.126853486481528	0.264934177686206	0.131973964464657	0.327333661941083	0.070862431551712	0.145702457371139	0.194796554959057	0.0509997072737821	0.0256544888369071	0.219221803210459	0.319298403580634	0.109726869633544	0.0804836885363776	0.103143943016563	0.0950679518115489	0.339827458539367	0.0277186816081247
"IGDCC3"	0.00988828547224211	0	0.0114377284193911	0.0330893016141391	0.0649385068378534	0.02934783457782	0.0120833207130603	0.152963393499413	0.0361626766814984	0.698269310698869	0.665457328838795	0	0.273506689198014	1.6032744931939	1.38062604719359	0.00650675044818568	0.0434852360886891	0.0214643630643787	0.0387422197391488	0.0417722404221664	0.0733017665180932	0.834851460378821	0.0122806248026222	0.901485675555025	4.4661924724472	0	0.0234983163681538	0.0203064855889264	0.0322853106083062	0.0337318039326122	0	0	0.0249529157535763	0.0445738221267544	0	0	0.251478421235796	0.010690900719759	0	0	0.0929684815307916	0.0658127681471281	0	0	0	0	0.0364871584262309	0	0.190463891902578	0.057680104564711	0.0274331268768718	0.0262476344706168	0.036179821850827	0.168832167742045	0.0133886060184873	0.0136989843481391	0.0226484996903733	0.0614294938201289	0.0416381455808459	0.0410849537758564	0.0533242571034943	0.101747121042123	0.0150262926992358	0	0	0.0263052672217994	0.016006115767534	0.0258522382944954	0.0425308972266753	0	0.00539993967723634	0.00623996311005969	0.686910020555383	0.0117331254483686	0	0.0289253095519787	0.0156973314257082	0.0148695077297046	0.00539234395433884	0.0474882599985724	0.00992747874777392	0.00720529484420913	0.00935026378290513	0.00481514251465153	0.0188664247117659	0.0630470915151494	0.0104501432810514	0	0.0238153930111708	0.0347536843914174	0	0.069128800125056	0.0520818417980543	0.0108897823194701	0.0116065117606033	0.0210731340383812	0.0193168969030009	0	0	0.0121382403783805	0	0.0109551560698544	0.0458689795025349	0.027902734293316	0.0234523486085558	0.0129288957199484	0	0	0.0169419817302721	0.130532244954261	0.0253649386848191	0.0174248174415652	0.0149017422672339	0.0129825963649128	0.0156141779276168	0.180915593826516	0	0	0.0753765665413427	0	0.0102071737774576	0.00543384236562584	0	0	0.00504492524739969	0	0.0179103400123925	0.0236523930663167	0	0.00715075409947538	0.00465611221300504	0.00899605371475958	0.00541441322115891	0.00728516998402152	0.0549068126738413	0.00526957962651761	0.0125430662284244	0.203124178219871	0.0422467443973662	0.00434342504570755	0.0174577192325179	0.00582225675221006	0	0.00429506410101537	0.0414192310214636	0.00452057480187702	0.00632266125750084	0.019614257162256	0.010168565362906	0.0090236069246032	0.0262323186038728	0.0124311849486992	0	0	0.00572467824149705	0.0597933666413223	0	0.0250474799294003	0.00545148126645945	0.0125167106730214	0.071387461118319	0	0	0	0.0475124932602722	0	0	0	0.273588939791138	0.0465283097466546	0.0117386818796337	0.0268495981405449	0.0111274079229495	0	0	0	0.024620405811257	0	0	0.290605023981808	0	0	0	0.0100406830156809	0	0.0101390347626734	0	0	0.00673922606250203	0	0	0	0.0139152536025506	0	0	0.00449396884976227	0	0.0160059870209867	0.0175076529411583	0.00814493246571366	0.0450386006400157	0.0261819800784938	0.0113519290721063	0.110667850441558	0.0761552499346457	0.0325608735145446	0.0353474428398226	0.0192467605707547	0.0208505346253181	0.0285109270633854	0.0186802959489645	0.078178345643892	0	0.00507295137691488	0.0324970615002407	0.038795738395273	0.475973057886171	0	0	0	0.0114613642192409	0.0398600461873783	0.00533579080777972	0.590069423440597	0.0219337121857981	0.0131883139241313	0.00534522272518639	0.0173700832329904	0	0.00505179489318642	0.00547930267224205	0.0179094065796322	0.00561779014427867	0.00988596032894988	0.0101053209928076	0.0260297279937646	0.00523053671431534	0.0131377632916167	0.0309010166362525	0.022425906399025	0.00606753457810861	0.0254006743188764	0	0.02615524397583	0.0054820914527241	0	0.0175456350430628	0	0.00529742855206995	0.0117363302357707	0.00448792365651936	0.0483099322570004	0.0254698838135845	0.0140151349532063	0.0187435180964621	0.0329832809524996	0.0137745431673369	0.00917220044260931	0.00662920557389246	0.00594309615119043	0	0.00587284154721694	0.0059889569694251	0	0.00443507745886083	0
