"Gene"	"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"IS06"	"IS07"	"IS08"	"IS09"	"IS10"	"IS11"	"State"	"MaxFC"	"InitialState"
"PDCD4"	"PDCD4"	-0.0617590367314404	-0.253881912963571	0.0522516258835828	0.512644160842233	-0.202070623368716	-0.158607410432312	-0.455362149275612	0.332658393791403	0.171494482242041	0.136376467683308	0.366578048208267	"S02"	0.512644160842233	"IS04"
"RPS11"	"RPS11"	-0.881355941438222	-0.147122046237211	0.398846415205234	0.493853210545281	0.363594413955758	-0.809479271750259	0.00540636690335427	-0.200430040655184	-0.149677479412072	0.253941866487167	0.333610209025813	"S02"	0.493853210545281	"IS04"
"CD48"	"CD48"	-0.0440405151367195	-0.227981678326091	0.30112080936855	0.487203847947524	-0.0571306595186002	-0.513098554487991	-0.379520022560579	-0.340141064251442	0.18911515986283	0.263535386591014	0.286288805981864	"S02"	0.487203847947524	"IS04"
"HELB"	"HELB"	-0.0893214832403239	-0.10751467945209	0.0831893306857344	0.480380200574756	-0.277910615136499	0.137943910231385	-0.207976751034811	-0.133474271502824	0.351077977163754	0.36320692076907	-0.0916707503148743	"S02"	0.480380200574756	"IS04"
"ZFP36L2"	"ZFP36L2"	0.422105124125936	-0.32138587769886	-0.110761101328167	0.452850433276981	0.101430340537746	-0.371674309738375	-0.856309773347501	0.175808393595242	-0.278177654066015	0.052848361395643	-0.0966377483020082	"S02"	0.452850433276981	"IS04"
"PARP8"	"PARP8"	0.128138077876861	0.0220158276301115	-0.200443360187654	0.393947612864201	-0.116004393182979	0.0459996005296463	-0.339622395343623	0.309605879100987	0.309234427183	0.0572007204015701	-0.2181880940616	"S02"	0.393947612864201	"IS04"
"PYGM"	"PYGM"	-0.0727121184042856	-0.0918694441051063	-0.015081776287578	0.3759453472971	-0.0309556016497289	-0.0335190173467705	-0.0575839963957232	-0.0960470861949384	-0.0925778529679297	-0.0500728318844628	-0.0253629008523371	"S02"	0.3759453472971	"IS04"
"TOB1"	"TOB1"	0.140837630201271	-0.159383673931688	-0.0316117311661317	0.372695880327766	0.0758037497699757	0.0757023292348832	-0.476969979919962	-0.303379060257029	0.0563578807936474	-0.0288388993208052	-0.15616353009521	"S02"	0.372695880327766	"IS04"
"RNF139"	"RNF139"	0.000958365600170152	0.0520221416897954	-0.15254410721763	0.351470142387363	0.179142218437658	-0.166328411543709	-0.262387897396704	-0.193460376572989	0.191989990469598	-0.219808376950202	0.0701622853877122	"S02"	0.351470142387363	"IS04"
"STK17B"	"STK17B"	0.0382501812766199	0.237330400500218	-0.225185871842167	0.34733050091754	-0.241269921435808	0.314257520557182	-0.33175813309397	-0.12920136980994	0.132785700906396	0.266525523234941	0.230786181874911	"S02"	0.34733050091754	"IS04"
"TLE4"	"TLE4"	-0.171591178135768	-0.0441972910977766	0.0964872963364585	0.278537403415669	0.00148916293575796	-0.0493698842346727	-0.139963466556656	0.217631569460353	-0.0666099910970964	0.0627690193148964	-0.158749671190246	"S02"	0.278537403415669	"IS04"
"SKAP1"	"SKAP1"	0.258681985624088	0.17582815934362	-0.122690669563355	0.262355089517301	-0.250661656925902	-0.0876076793854288	-0.12197985579877	0.0657863393931618	-0.116380220976918	0.0966043412312458	0.104619657510116	"S02"	0.262355089517301	"IS04"
"ZBTB12"	"ZBTB12"	-0.0332646638860505	-0.0284685504461769	-0.030653690701586	0.261805225029101	-0.0379835630079835	-0.0307737965859196	-0.0316699868986816	-0.0297631203190978	-0.0286880725478317	-0.0309896583769651	-0.0301310361286689	"S02"	0.261805225029101	"IS04"
"GJB6"	"GJB6"	-0.033183697105001	-0.0283992574901841	-0.0305790790755105	0.261167986474545	-0.0378911103428948	-0.0306988926199944	-0.0315929015896627	-0.0296906763571062	-0.0286182452711555	-0.0309142289996174	-0.0300576966530806	"S02"	0.261167986474545	"IS04"
"GATA3"	"GATA3"	0.235563750243357	-0.0415527127168204	-0.197512984602742	0.250863930059264	-0.0475694167740137	0.00978670937476768	-0.249156267688958	-0.0876372886231663	-0.299311717167681	0.0721611146448754	-0.0860300573580434	"S02"	0.250863930059264	"IS04"
"IL23A"	"IL23A"	-0.0179777223914806	-0.238575477275774	0.0355823998784301	0.246577879827618	-0.0940912057025584	0.0763603323451404	-0.19398299588517	-0.127645492882591	0.213137158384565	0.145375808225656	-0.00359120559245019	"S02"	0.246577879827618	"IS04"
"MORN3"	"MORN3"	-0.0550626524728672	0.050559349097618	-0.0111800209178634	0.246347736541438	-0.106983082491328	0.0824412521203219	-0.00197651179983158	-0.0463714811476961	0.107872657033688	-0.0661973248598845	0.0709915829489732	"S02"	0.246347736541438	"IS04"
