"TCGA.A6.3809.01A"	"TCGA.A6.3810.01A"	"TCGA.AA.3526.01A"	"TCGA.AA.3530.01A"	"TCGA.AA.3543.01A"	"TCGA.AA.3553.01A"	"TCGA.AA.3680.01A"	"TCGA.AA.3713.01A"	"TCGA.AA.3833.01A"	"TCGA.AA.3861.01A"	"TCGA.AA.3862.01A"	"TCGA.AA.3968.01A"	"TCGA.AA.3980.01A"	"TCGA.AA.A01R.01A"	"TCGA.AD.6964.01A"	"TCGA.AG.3898.01A"	"TCGA.AG.3902.01A"	"TCGA.AY.4070.01A"	"TCGA.CM.6161.01A"	"TCGA.CM.6170.01A"	"TCGA.CM.6680.01A"	"TCGA.D5.5541.01A"	"TCGA.D5.6927.01A"	"TCGA.DY.A1DE.01A"	"TCGA.EI.6507.01A"	"TCGA.EI.6917.01A"	"TCGA.F4.6806.01A"	"TCGA.G4.6309.01A"	"TCGA.G4.6323.01A"	"TCGA.NH.A50V.01A"	"TCGA.QG.A5Z2.01A"	"TCGA.QL.A97D.01A"	"TCGA.A6.2672.01A"	"TCGA.A6.2674.01A"	"TCGA.A6.2676.01A"	"TCGA.A6.4105.01A"	"TCGA.A6.6138.01A"	"TCGA.A6.6141.01A"	"TCGA.A6.6654.01A"	"TCGA.A6.6780.01A"	"TCGA.AA.3516.01A"	"TCGA.AA.3552.01A"	"TCGA.AA.3710.01A"	"TCGA.AA.3715.01A"	"TCGA.AA.3815.01A"	"TCGA.AA.3866.01A"	"TCGA.AA.3949.01A"	"TCGA.AA.3950.01A"	"TCGA.AA.3966.01A"	"TCGA.AA.A00D.01A"	"TCGA.AA.A00E.01A"	"TCGA.AA.A01P.01A"	"TCGA.AD.6548.01A"	"TCGA.AD.6895.01A"	"TCGA.AD.6899.01A"	"TCGA.AG.3575.01A"	"TCGA.AG.3594.01A"	"TCGA.AG.3731.01A"	"TCGA.AG.4022.01A"	"TCGA.AU.3779.01A"	"TCGA.AY.4071.01A"	"TCGA.AZ.4615.01A"	"TCGA.AZ.6601.01A"	"TCGA.AZ.6605.01A"	"TCGA.AZ.6607.01A"	"TCGA.CK.5916.01A"	"TCGA.CM.4751.01A"	"TCGA.CM.6164.01A"	"TCGA.CM.6168.01A"	"TCGA.CM.6169.01A"	"TCGA.CM.6679.01A"	"TCGA.D5.5538.01A"	"TCGA.D5.6529.01A"	"TCGA.D5.6530.01A"	"TCGA.D5.6541.01A"	"TCGA.D5.6924.01A"	"TCGA.D5.6931.01A"	"TCGA.F4.6570.01A"	"TCGA.F4.6703.01A"	"TCGA.F4.6807.01A"	"TCGA.F5.6464.01A"	"TCGA.F5.6571.01A"	"TCGA.G4.6293.01A"	"TCGA.G4.6322.01A"	"TCGA.G4.6586.01A"	"TCGA.G4.6625.01A"	"TCGA.NH.A6GA.01A"	"TCGA.A6.3807.01A"	"TCGA.A6.4107.01A"	"TCGA.A6.A566.01A"	"TCGA.AA.3506.01A"	"TCGA.AA.3518.01A"	"TCGA.AA.3520.01A"	"TCGA.AA.3548.01A"	"TCGA.AA.3662.01A"	"TCGA.AA.3673.01A"	"TCGA.AA.3811.01A"	"TCGA.AA.3821.01A"	"TCGA.AA.3851.01A"	"TCGA.AA.3855.01A"	"TCGA.AA.3856.01A"	"TCGA.AA.3971.01A"	"TCGA.AA.A00N.01A"	"TCGA.AA.A03J.01A"	"TCGA.AF.4110.01A"	"TCGA.AF.6136.01A"	"TCGA.AF.A56K.01A"	"TCGA.AG.3581.01A"	"TCGA.AG.3599.01A"	"TCGA.AG.3608.01A"	"TCGA.AG.4007.01A"	"TCGA.AG.4008.01A"	"TCGA.AZ.6600.01A"	"TCGA.BM.6198.01A"	"TCGA.CK.4950.01A"	"TCGA.CK.5913.01A"	"TCGA.CM.4752.01A"	"TCGA.CM.6163.01A"	"TCGA.D5.6930.01A"	"TCGA.DT.5265.01A"	"TCGA.EI.6506.01A"	"TCGA.F4.6461.01A"	"TCGA.F4.6856.01A"	"TCGA.NH.A6GB.01A"	"TCGA.A6.2681.01A"	"TCGA.A6.2685.01A"	"TCGA.A6.2686.01A"	"TCGA.A6.3808.01A"	"TCGA.A6.5657.01A"	"TCGA.A6.6651.01A"	"TCGA.A6.6781.01A"	"TCGA.A6.A565.01A"	"TCGA.A6.A56B.01A"	"TCGA.A6.A5ZU.01A"	"TCGA.AA.3519.01A"	"TCGA.AA.3532.01A"	"TCGA.AA.3544.01A"	"TCGA.AA.3562.01A"	"TCGA.AA.3664.01A"	"TCGA.AA.3860.01A"	"TCGA.AA.3970.01A"	"TCGA.AA.3977.01A"	"TCGA.AA.3982.01A"	"TCGA.AA.A00A.01A"	"TCGA.AA.A00R.01A"	"TCGA.AA.A010.01A"	"TCGA.AA.A01K.01A"	"TCGA.AD.5900.01A"	"TCGA.AF.2687.01A"	"TCGA.AF.2690.01A"	"TCGA.AF.2691.01A"	"TCGA.AG.3890.01A"	"TCGA.AG.3901.01A"	"TCGA.AG.A02N.01A"	"TCGA.AG.A036.01A"	"TCGA.AH.6547.01A"	"TCGA.AM.5821.01A"	"TCGA.AZ.4323.01A"	"TCGA.AZ.6598.01A"	"TCGA.CA.6717.01A"	"TCGA.CA.6718.01A"	"TCGA.CM.4748.01A"	"TCGA.CM.6674.01A"	"TCGA.D5.6928.01A"	"TCGA.D5.6929.01A"	"TCGA.EI.6511.01A"	"TCGA.F4.6460.01A"	"TCGA.F4.6569.01A"	"TCGA.F4.6704.01A"	"TCGA.F4.6809.01A"	"TCGA.F5.6864.01A"	"TCGA.G4.6295.01A"	"TCGA.G4.6627.01A"	"TCGA.G4.6628.01A"	"TCGA.A6.2684.01A"	"TCGA.A6.5664.01A"	"TCGA.A6.6782.01A"	"TCGA.AA.3489.01A"	"TCGA.AA.3496.01A"	"TCGA.AA.3509.01A"	"TCGA.AA.3831.01A"	"TCGA.AA.3864.01A"	"TCGA.AA.3869.01A"	"TCGA.AA.3875.01A"	"TCGA.AA.3877.01A"	"TCGA.AA.3986.01A"	"TCGA.AA.3989.01A"	"TCGA.AA.A00O.01A"	"TCGA.AA.A02R.01A"	"TCGA.AD.6901.01A"	"TCGA.AD.6963.01A"	"TCGA.AF.2693.01A"	"TCGA.AF.3400.01A"	"TCGA.AG.3580.01A"	"TCGA.AG.3728.01A"	"TCGA.AG.3882.01A"	"TCGA.AG.3892.01A"	"TCGA.AY.6196.01A"	"TCGA.CA.6719.01A"	"TCGA.CI.6621.01A"	"TCGA.CM.6167.01A"	"TCGA.D5.6534.01A"	"TCGA.DC.6156.01A"	"TCGA.EI.6884.01A"	"TCGA.EI.7004.01A"	"TCGA.F4.6805.01A"	"TCGA.F5.6465.01A"	"TCGA.F5.6811.01A"	"TCGA.F5.6814.01A"	"TCGA.G4.6299.01A"	"TCGA.A6.2682.01A"	"TCGA.A6.5665.01A"	"TCGA.A6.6653.01A"	"TCGA.AA.3930.01A"	"TCGA.AY.5543.01A"	"TCGA.AZ.4616.01A"	"TCGA.CK.5914.01A"	"TCGA.CM.4743.01A"	"TCGA.CM.5860.01A"	"TCGA.G4.6588.01A"
"CCL3L1"	3.53395120779726	3.20763620857937	1.83814353330402	0.908349359129893	2.13490379247301	1.12508980370566	0.367251554560559	1.08290440179308	3.45081184174699	0.745258713698997	1.82661336004199	0.754245679900967	1.54601838557613	1.9264494751483	2.47078648823692	2.1958290237419	1.6747190291511	1.20943418307879	0.309057784550332	0	0.544846077509107	1.30201013164227	2.7953139366017	1.10770846148679	3.58719399467533	1.61385613209916	1.29457203051658	1.93652912431309	0.643475666105177	1.47745532377616	1.12890183860949	1.33163755071487	4.56473260178698	4.68762336853945	2.68671180452041	2.31882228501534	1.51768973227514	0.957281157856405	0	0.0110125010762065	0.982291743205849	0.238410432100579	1.563416727072	3.52305972604484	1.72713253508522	1.59338396884129	3.68420964376018	4.47108123934873	4.98048338834668	1.16041730564559	1.24695197789618	1.58009880473458	1.31218949075841	0.83083412602837	1.24747971868752	1.04005483678193	0.786005404678055	2.43167975964624	1.36246267301822	1.63084041173033	0.454547059198959	1.18077167664101	1.31942906941618	1.16555379295588	1.81737046435638	1.67875498385727	1.01364242421218	1.95273644953054	2.44199755162208	1.8171829843939	1.2046664582448	2.64534528780104	1.36977710218286	0.917272333101101	1.37679023359242	1.66289477914979	1.10473134659051	1.06040632920004	1.59164434649333	0.84057751017733	1.39588664637015	0.834641614713563	0.341965075387916	0.84374118142012	0.499633189361887	1.49525842723908	0.910187532519444	0.777743267147929	0.917748325177086	2.10440541360658	2.35669304630204	1.40857653508817	1.15706684977276	0	2.78070083138931	0.470166057075675	1.24237434884725	1.23237967145054	1.44176871051389	0.475397300794423	0.422985819876306	1.20538010151094	0.988296657338921	1.78138908085192	1.29716577811788	0.433045640775423	1.32909090724225	1.19521932629567	0.556153792047195	1.94592303240469	0.596952732462092	0.575313367661403	1.67241464434019	1.22188422141328	1.37972930477871	1.32247637510653	1.51559281109787	0.589526490555222	0.597244246178979	1.92272818839315	2.19141239962058	0.245032461571017	0.227812246999103	1.29013193531908	1.60206871144287	2.95703375393154	2.93682397300109	1.13629271423492	0.984700644903213	0.932880979808102	2.78769739571466	1.19373628526942	0.87196305517061	0.662581166612916	0.0716871123007536	1.74903254884762	2.09794775390006	0.929307167026213	1.05825644033954	0.976764937503089	1.1340827825023	1.57190708831442	0.798908816767957	1.6884810268674	2.3654992895445	1.28628691835262	0.872191945167118	1.2931956107448	2.18822941625493	1.80182056380142	0.564041795316565	0.935131368348985	1.46994086894834	0.460583431632557	0.723972843439842	0.805485343236284	2.73016514076319	1.44415985496654	0.868480760468766	1.94332652082547	2.51884754127686	1.26232018188129	0.904492614679202	2.75913702483834	0.739558996177877	1.72593165529816	0.529301908970732	0.824365635725071	0.697652977304503	1.10823444426824	1.19112482012637	1.21592584156684	1.20471716694644	1.45564907001949	1.97932606231621	2.06933013764813	1.55656290668565	1.82237929176499	1.18023261400386	0.402193503730454	1.15165869354629	1.03511766638343	1.94426354968733	0.862304360413213	2.19370507976235	1.83289817082155	0.994060994149628	0.818549782290777	1.10864118501612	1.35302251725289	1.50545936541841	0.960449109150285	5.76917848897238	1.77600224142728	1.1140762168539	1.59705994340677	2.87689949337484	2.8929616776976	0.451430145150228	0.923385888794223	1.32987124770388	0.952381929552767	1.14912131482149	1.07817411679532	1.70714215441292	2.17741540250231	1.53481271875668	1.00295194507746	0.771864342998299	0.458834622283953	3.9799033996638	2.08270339151751	1.38023249617468	3.01765584504216	1.29661599576348	0.542388566127427	0.817733046742667	0.78704846630485	0.573630847269476	1.81006563375196
"SELENOH"	5.05061779522586	4.68554096841213	5.95939576172957	4.8772460476778	5.08719883886824	5.88262394164912	5.22685150347846	4.58811518887454	5.30883146420438	5.3479408716884	5.43963766150386	5.40835391263474	5.13849210315979	5.20378131701392	5.46467411883839	5.90988242060542	5.08313452716864	5.9958317537844	4.02810883121189	5.2165283183567	4.64922525004132	4.99144832293469	5.19426983351411	5.81710874407942	4.43218253411041	4.88861587684939	5.10524117847494	5.24786252891028	4.92080837511317	4.75307060296794	4.56368473655426	4.57727765326015	4.49791732338917	4.81068763149108	5.21533574509164	5.74082378543663	5.10689585579327	4.97664629525258	4.38879745796592	4.3884750058962	4.78718968128946	5.65152103324875	4.76922199993039	4.76823292939178	4.98943788125293	4.75390389326152	5.31984318711238	4.49857808050252	5.30765745768818	5.02699998890982	5.0228126061738	4.72659209569016	4.89387264500341	4.97643890365165	4.69641231388542	7.07397966466551	4.03568050091126	4.72438356670995	4.7008454977603	4.92949848125131	5.16563130406554	4.62165244224765	4.90024048175815	5.06541222077356	4.47281725896462	4.0160893662809	5.08453323826964	5.26439746354458	4.62285267533431	4.88326492038995	5.08169520354669	2.74962882608012	4.72133287334754	4.84079233672428	4.48494258039077	5.14392138309078	4.58058404241314	4.84565812299451	4.14561027030644	4.82903913490116	4.37865770041821	4.4952752358517	4.71428433104866	4.84965547840224	5.2129093846602	5.32283873157932	4.94868973425625	5.02627445253734	5.73636286483748	4.46235084619119	5.47408205570439	4.91201146663406	5.27157089786448	5.54599706740862	4.7361111645182	5.27502335039453	4.90417957639246	5.00460223024472	6.01328068742106	5.28490584054785	5.80965341191157	5.07530083620012	4.94180326539313	4.62498754069712	5.14367622756324	4.16081032385944	4.8658317508207	4.80764963204701	5.56010086382657	5.89821273144195	5.39989271749261	5.3523374217373	4.93532709164479	5.08858190769628	4.77975505189965	4.74250150706222	5.54045643001545	4.27258524056125	5.3066041770712	4.02915488488614	4.50847240694536	4.82416253331817	5.35018441804543	4.81386443919266	4.54513091540999	4.9835327480309	5.39513884249363	5.26543422975386	4.80000361813055	4.69741245872341	4.36204614886121	4.5659933318069	4.29225318310613	4.80328207731663	5.56175575478314	5.12499332246199	5.78971335368856	6.10055474980919	4.88277249349467	4.82219977138111	5.65030990341651	5.2338941568169	5.57857705162982	4.97645312539748	4.77380377405244	4.90592498626464	4.81599129141923	5.04057854218474	5.03716129632005	5.08731212088235	5.44969384492115	5.08720345646992	5.07532212721612	4.27503294262254	4.71898518482014	4.24508303087402	5.33485952039244	4.68748934503348	4.91279417840077	4.60602457609785	4.50740807010561	5.55641891390355	4.81263638690534	4.38979950050535	5.79299892588746	4.64967460867515	5.38043639381184	4.82100740207301	5.0928458253192	4.85466319280564	5.03529319455227	5.39957732214014	4.41142459522273	4.95493486491867	5.17851695655811	4.72641599278605	4.93619374148308	4.69885102510877	4.71530709768147	5.34018651088329	5.03948313621105	4.69815685857525	4.87576940941421	5.64782170786314	5.21840189147549	5.04982395148858	4.95291757214767	4.57026368409447	4.60628028654538	5.14440956913673	5.38708721947905	4.36678861191698	4.88314239937714	5.05529220317741	6.00818935368339	5.88107048222295	5.96347417728524	4.75018662296154	4.57406188166676	4.89730072231557	4.67629752627568	4.85487316607491	4.57894563442737	5.00871729272065	4.20781146494337	4.39460194802029	4.74559608949872	4.77454840978759	4.9777200225774	5.02011476290039	5.20250343378483	5.43976868228194	4.48115470185008	5.37363016618991	4.56345907792635	5.4396716470997	4.97125736833734	4.95625936919054	5.13133520477232	4.46772371076424
"ITGA1"	2.64540183408461	2.74218674658793	2.02473570037237	2.24522843445494	1.53973262961329	1.92912828917952	2.59680929007789	1.90985884958522	1.82970812506275	1.62466367178083	1.91029791967352	2.93921914859329	2.30314727307462	0.733426077875992	2.04486077273937	1.8133888645641	1.61907910163263	1.98767096212429	2.6237933880031	1.98857142975727	2.80348621984276	1.77182089221293	2.45450719054715	2.09550333529984	2.06860921866313	2.1121617281495	1.99798825689111	1.95640191931947	1.8862053006993	2.14060137175821	1.78081966000925	1.73171335844895	1.75184757425409	2.79365981479597	1.66912663967143	2.51707203314913	2.87756379095658	2.27679555069236	2.98867281314773	2.90670393130266	1.1536688678955	1.6342378728565	1.7782649095154	1.38328201828831	3.03524423149634	2.5440287217802	2.33825734769133	2.74911877266862	2.29708282954154	2.32728894112065	1.95882218097909	2.6857719235556	2.12195114405447	2.57261230655715	2.70661391005059	1.78261154798019	1.71339238957185	2.97225485228014	2.67360658658115	2.22489810704834	1.76572180524689	2.11056616560958	1.73176136346213	3.06414181101971	2.7052915898547	2.31026869617846	2.48403457305251	1.75038779810071	3.11754377121095	3.31444088404032	2.73592208191274	2.69062831477527	2.17038948459379	1.65847721796574	2.03970728039083	2.74861756395082	2.50480317367227	2.17287325369984	2.70526975944774	2.6684324157188	3.85766008384394	2.59088790821181	2.49946508348704	2.58367727859853	1.90929752799264	2.35902838297978	2.0288938493256	2.02260936723356	2.20545860770123	3.33422103043085	1.80752741872328	2.49907265470295	2.51449819334925	1.89776647180934	2.33730393105067	1.96479437133004	1.55973868863542	2.68576889623244	2.02537999598598	1.86496980585137	1.33077632865905	1.7195881546699	2.23008946059446	1.61587536236201	2.46576346909962	2.60556947069884	2.74650227241719	1.58315843142247	2.20951200175882	1.31803500738277	1.75199512949378	1.94304069861914	2.74440857522742	1.95400395542842	2.55708427814856	3.04250238818277	1.74457874383076	2.02314419649274	2.36264510864568	2.92538967984265	2.22711107364606	3.24540570977182	2.02654994008423	1.82601671921477	2.04628658902431	2.70546184497628	2.08178132746375	2.97149745559331	2.66083133701309	3.12311621268716	3.26638688394317	2.76707541670636	2.60174244021276	2.57447925345625	2.39966627525221	2.22273234039636	1.95350139177755	1.68626859761421	3.11327589341238	2.10817461163949	2.24635515375778	2.55349983321492	2.03741516555942	2.32948355110765	1.59430286176191	2.11511261281197	2.58477483058787	1.82257744990652	2.81461121820504	2.67754756149093	1.71293585588755	1.81089847759964	2.85750500814581	1.8917923969582	2.33918877943618	2.28955811403738	2.98918962256551	2.65811901382143	1.30331552032994	2.62739329323754	2.4020463090212	2.18323513452012	2.31290532898739	2.58310201872119	2.0839678396828	2.67066553871285	3.1535618021962	3.00094398533251	3.2722984661937	2.46014437468807	2.67593788214571	1.75109274794061	2.68786865789581	1.68492115720172	2.94365392300773	2.88097413259417	2.24735344580152	2.52398506447846	2.4014949211262	2.46982423662381	2.63388954572409	2.87173880150652	2.59973338333627	2.20174729589322	2.68968299724292	2.25075212597985	2.1206924689862	2.72506492534783	1.3915131755493	2.19545822595279	1.08068630991614	2.80276017935564	2.37991278328977	1.83671679722947	1.24352363797354	1.03483311668535	1.58231312419132	3.71291677567766	2.44434391054838	2.99001056872545	3.90848683378194	3.05125191571078	3.12038800489483	2.88030056026786	3.32338497067219	3.32570177202354	2.87468550874002	3.16428483777692	2.29189101848695	2.02108925642897	2.0618817238735	2.11348262368239	2.95611810270452	2.41911240414259	2.64152373209342	1.63018590233519	2.18282279814714	2.43203462513378	3.24487866970269	2.45490039530636
"SELENOT"	5.11558647550166	4.6466978674101	5.5369325174665	4.56174239139237	4.33120493095274	4.90465207181903	4.53429339352065	4.34954976315196	4.47563260354282	4.90280687277218	5.19383235026656	4.08579306143954	4.25456251098914	3.41813731219096	4.24396835987867	4.30753666016798	4.08443689557523	4.0374660739662	4.9620468225161	4.26573793856728	4.42471691597983	4.29144679979954	4.44088565345488	4.18188212137497	4.39749070723255	4.17702804342034	4.19506586073071	4.78724974224342	4.53306384895827	4.46387545960834	4.36827519817	4.7010524051256	4.57905170017627	4.67201882293642	3.97226745989006	4.47285125130082	4.55631389288983	4.22882949217867	4.01896740700878	4.90690402891472	4.66347643455346	4.89987740271417	4.93227250395812	4.39065089212988	4.47686933019982	5.20356723229636	5.43410732635367	5.20039253141569	4.35022314727769	4.29646039398917	4.47405813090788	4.21485248672289	4.21442245242038	4.00942392140579	4.48826767388866	6.7136768723228	4.27521243203304	4.2625534177357	4.51188319286293	4.47451792175102	4.35562036194818	5.10086485151293	4.48590263267318	4.36539827051489	4.51041047089865	4.86754672341283	4.18271702342105	4.17140515699046	4.50782248962618	4.49468118931514	4.22378647476587	4.82147921205133	3.96880092966334	4.141696953463	4.86130728925016	3.96718747357106	4.28482577568629	4.56911535782755	4.20678587645129	4.35803925331938	4.22606556085258	4.11347510873522	4.07835622904801	4.31919076638095	4.42982947371493	4.15671043126457	4.34519250215216	4.2289067985468	5.10163713794091	4.42451838762379	4.02425065145761	4.36535912438343	4.7795461062885	4.01464001966926	4.34644295367412	4.49551116949292	3.96624738954924	4.49415003894293	4.94759333729629	4.31664271327609	4.35419495417886	4.71409665981327	4.49672468488496	3.00984473517655	4.6110900578882	4.30255155537215	3.59092421032178	4.45058160640248	4.42055022615929	4.37479991763031	4.19547512253331	4.12019361397232	4.07978966643187	3.38141376085062	4.33433381508168	4.43520106680463	4.68920147537279	4.59991608283945	4.28094245439287	4.0497698645422	4.34051388066477	4.37195908412208	4.56163857093498	4.05252566250354	3.9402090859215	4.45217911755517	5.20016590930081	4.90614662079822	4.18936778789024	4.24026368862004	4.39593753885403	4.18311558578868	3.80926969016642	4.32466994577667	4.67172064909706	4.96208384095985	4.65325751728096	4.91327935502864	4.24286617162791	4.72265034629486	5.19592723360482	5.45295050247348	4.67762438022363	4.06154748498705	4.12786226524908	4.0209713640526	4.17489766321789	4.54136607502705	4.2754514146338	4.54130073950053	4.65947714699515	3.78404843518803	4.54641580849761	4.34390709162524	4.43338058650035	4.67203364108046	5.02742946786582	4.17484317626795	4.47669972691973	4.63614983420538	4.47753276120436	4.56643058092657	4.47219472823462	4.23024170014348	3.93560188941317	4.23122845110771	4.09952945060348	4.04360388531975	4.45475588047943	4.19713666620987	4.4386714309214	4.47116743914031	4.45472865366048	4.07793571337265	4.80757454280233	4.27527553319821	4.33918963646319	4.20214451501521	4.09418504300749	4.72579796490499	4.41098362596556	5.25176931828861	4.82805454878017	4.97006213463917	5.01094713765371	4.3993700113901	3.95234110543811	4.40563010507134	4.03013325192586	3.72023729457353	3.86652717634457	4.59297107061034	4.89555653878919	4.56888261021985	3.31422617897175	3.54974993447668	5.55754211865724	4.12026409006336	4.26033738078884	4.30349320755442	4.34813847870712	4.39059674276698	4.80755364666075	5.31696391151525	3.9688787129938	4.4729653341027	4.23607612385439	4.51949962157761	4.26751105433322	4.04654245556004	4.54480076468718	4.74131581952365	4.34752298636362	4.63633527968496	4.65265377719368	4.20592080707135	4.15514648490616	4.39864861577161	4.83087280134157	4.0919012396485
"CD160"	0.166007489465347	0.459857186206131	0.131294269426214	0.256570287930092	0.286043833734025	0.132135771636794	0.205644085916846	0.378978035762371	0.105028096902442	0.102431166922935	0.134184166345137	0.188689344343516	0.401394289594502	0.135102566088667	0.0706260021481941	0.141310578991882	0.675028442018933	0.099028995288365	0.284918029129036	0.118710505452897	0.113882470904397	0.103445625757129	0.171211921903589	0.174751771395633	0.236503567550467	0.0615147016893104	0.166285056085305	0.131882106169384	0.247491158045261	0.204575147722505	0.355925346496446	0.150448733350174	0.240606674048717	0.315858982858	0.212270141536603	0.181623069928577	0.137582230616621	0.214421918302689	0.321919986073602	0.444515472211891	0.0511501785236875	0.0928486311096034	0.58155364409562	0.0463214840592992	0.609783297470407	0.17672747881159	0.192338318225929	0.0397429779586376	0.08341103464072	0.215710466698193	0.149090968831414	0.230457339904024	0.100566279699422	0.0247228712348267	0.0910937465422523	0	0.879984309592234	0.107587748953694	0.202264077637331	0.101278954224549	0.213925120998414	0.0552762408910794	0.103641776650441	0.166395479483989	0.0906511459665155	0.442662628334369	0.143669688823324	0.0575214615994818	0.126189716051023	0.173640990820269	0.0812363160278186	0.0985680612420137	0.076743919256637	0.364698356155297	0.050250444644502	0.195278691801309	0.205680515164154	0.254547267818489	0.136980207933627	0.18924971658051	0.126456849734664	0.242210010982825	0.199656817947919	0.0619534546839734	0.158522136000646	0.262561758706359	0.12738031960375	0.046892066630362	0.0723052949086208	0.115986101781128	0.101127599159622	0.272775008492642	0.0976169366788213	0.0753468743959525	0.331812927218156	0.0751166881176396	0.203620093663542	0.216504907727464	0.0983599625961808	0.072539424485382	0.147997632688038	0.198646499425343	0.0200551573203815	0.148228971046905	0.200669712133505	0.165316317590852	0.148988598341785	0.158821555768314	0.0859822020340805	0.393007631687265	0.0360173905514181	0.134359419451564	0.128534433358256	0.0835006776108886	0.233764227066183	0.0412002779296956	0.378639393276756	0.339530717370394	0.191919534507025	0.0796172938482124	0.382040618558789	0.112276843085978	0.124856983230831	0.25714003840082	0.110060938747252	0.0924107966997104	0.170894395937337	0	0.0619755461373092	0.20360410093026	0.147675849215221	0.557969762449065	0.337115314692413	0.364591634116349	0.0533787718642772	0.142729571258517	0.0766280734928958	0.119470449960604	0.348247355160454	0.131584814374543	0.0993475507886708	0.133978417994719	0.176730083007494	0.110974844439544	1.185106944773	0.360543555331807	0.072038786876944	0.159889964169594	0.243359379489191	0.0693981894680725	0.151353442628033	0.132774961911878	0.107068465129312	0.170204135952977	0.122770743699285	0.358684014299825	0.0429423803988141	0.479363444747522	0.225252666236481	0.245454800871754	0.494887073480532	0.89719573567367	0.0558821486418751	0.462496848051226	0.117610240550812	0.107217515809689	0.299556326322446	0.0529635945736863	0.139103867946777	0.188175189414657	0.109858939736594	0.254808359749197	0.23915052010459	0.278784866333864	0.295079871953094	0.0374257116876868	0.190083376810795	0.179004760322452	0.135675366564867	0.0906851450292858	0.0706859122189579	0.048584450209372	0.10469312495863	0.213196364874023	0.0979039633693036	0.26392871187278	0.066731203237376	0.211878834972738	0.135827336733672	0.211610349995636	0.112090007400946	0.126027445356509	0.13798149474182	0.108356685053185	0.112068552152124	0.26823047410533	0.125368603093159	0.464254729120056	0.056085111895691	0.157512436814127	0.197066054072705	0.299370044088761	0.148410647855997	0.276525666969738	0.0930932974011323	0.140599916673399	0.0753986616780339	0.158884807479421	0.171843265018309	0.0966086930800453	0.0957552814440163	0.168933941653886	0.0662247889210915	0.1144703169989	0.114447138898386	0.0523207452095362	0.0751985903111898	0.160706553601353	0.0685053225610249	0.135210770775861
