"Gene"	"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"IS06"	"IS07"	"IS08"	"IS09"	"IS10"	"IS11"	"IS12"	"IS13"	"State"	"MaxFC"	"InitialState"
"SARDH"	"SARDH"	-0.188409725476419	-0.0766005519083093	-0.0665595918828547	-0.0870702514164803	0.393147536477499	-0.0708846700989506	0.0418573772394879	0.110968947616445	-0.00262916849925421	0.076125600792535	0.209479958603903	0.118717220302797	-0.210018475066741	"S01"	0.393147536477499	"IS05"
"TRAV17"	"TRAV17"	-0.117796370685904	-0.0639142785153274	-0.0548249050558212	-0.052139657609812	0.374198240632129	-0.0074708611029717	-0.0795046168128033	0.167737192420805	-0.0370023011400456	0.183904162857154	0.0588975909831058	-0.110202728739996	-0.110782978020522	"S01"	0.374198240632129	"IS05"
"ZNF131"	"ZNF131"	-0.0890235574252803	-0.188596202054874	0.209743992331702	0.182622405087841	0.370072229868115	-0.222411854280205	-0.171386509062902	0.250805922790855	0.0686180694790851	-0.0661234459461331	0.0500236743776774	0.0176907729816742	0.132339332259778	"S01"	0.370072229868115	"IS05"
"HAUS3"	"HAUS3"	0.192774905897909	-0.183895608110192	0.0369936287821697	0.20148445673985	0.363276617105244	-0.191411005365931	-0.0328475046486665	0.0722007991689059	0.0652726043251472	0.0697302210473331	-0.0775273217975715	-0.0817696941921889	0.0780000741750274	"S01"	0.363276617105244	"IS05"
"ZFYVE28"	"ZFYVE28"	-0.0865121837952515	-0.00952672128079644	0.0161640914387609	-0.154523404846827	0.356610937452114	-0.0964220938662796	0.0523772024780512	0.131989846626974	0.0569311947599624	0.00540056171494713	0.0399630683232031	-0.302381588458747	0.167359439179719	"S01"	0.356610937452114	"IS05"
"ARHGAP30"	"ARHGAP30"	0.123054934734596	-0.262276777533853	-0.146315130760335	-0.254761388140439	0.344570139300449	0.058071742942645	-0.0136229803515063	0.28793563886922	0.159817376971971	0.0556764328439452	0.260973748846065	0.266625688660924	-0.106816254270422	"S01"	0.344570139300449	"IS05"
"IL18RAP"	"IL18RAP"	-0.0711696865702943	-0.192553846138495	-0.0717381791502893	0.0235963590420306	0.342782726736087	0.0928764219616404	0.0105132464985975	0.115705221606815	0.22707271915411	0.141732791643708	-0.0384044037089386	0.0964885476779829	0.123772480158246	"S01"	0.342782726736087	"IS05"
"GADD45G"	"GADD45G"	-0.00441455337263672	-0.131972560342677	0.0896514626088144	0.284863639774998	0.333255895771066	-0.0346856433793616	0.211777904504903	-0.235986204352174	-0.219547387545838	0.0469311473451256	-0.181357264312723	-0.0860786320750441	0.020346056019551	"S01"	0.333255895771066	"IS05"
"ARHGAP9"	"ARHGAP9"	0.189105887027567	-0.280409084591465	0.0190522598712708	-0.18617353783174	0.303206404155312	0.0727655146078963	-0.10753426756634	0.103744700210804	0.0327005061248963	0.250447151698901	-0.0205162505326897	-0.262699004547263	0.0408877550853741	"S01"	0.303206404155312	"IS05"
"GZMM"	"GZMM"	-0.427104871188988	-0.108743935661968	0.14341268935855	-0.13729963212602	0.288580517478594	0.0338919191956993	0.0277312593505241	0.0349842356344989	0.232691860467868	0.0951780083620528	0.0101526628153724	0.256841383828468	-0.246505982082192	"S01"	0.288580517478594	"IS05"
"PIM1"	"PIM1"	0.226340508454324	-0.260954853756751	0.0137062994645674	-0.0187234189437301	0.266743890175485	0.0626123811672624	-0.292623580960584	-0.0223590292691759	-0.0108158140128054	0.144254596587061	0.167694731503474	0.0587963237028407	0.0578182746536361	"S01"	0.266743890175485	"IS05"
"ITGB7"	"ITGB7"	-0.178628953174659	-0.217122469444655	0.0740264427563014	-0.292087828052641	0.253648206747881	-0.0738292171503417	-0.0933529977459359	-0.0550160368912025	0.246157811229838	0.228016551222974	0.210262073627216	-0.0572595954138493	0.0167900974957983	"S01"	0.253648206747881	"IS05"
"C9orf78"	"C9orf78"	0.0532676796682771	-0.247542562737978	0.199967634666517	-0.147243726332101	0.235512202886775	0.142353493244144	-0.300743593703018	-0.093859803432889	0.075079733096098	0.0868442183152977	0.102108749434503	0.0803505101519702	-0.0802860135547588	"S01"	0.235512202886775	"IS05"
"PGLYRP2"	"PGLYRP2"	-0.268164981073974	-0.0942089647956759	-0.0540727539606744	-0.0804495963293165	0.224027687674916	0.0794581450323226	-0.0540172687426823	0.0535225614539785	0.0688079960513731	0.124845643832038	0.223337617894192	-0.279535222560512	-0.181974459054083	"S01"	0.224027687674916	"IS05"
"SYTL1"	"SYTL1"	-0.0320758590609436	-0.203019038815754	0.0573989989944259	-0.040155737713807	0.215223084998421	0.0234204362212125	-0.159631965162218	-0.0567556131050818	-0.157396417783097	0.14595672798676	0.192591389439192	0.0717416812285479	0.0150278505307067	"S01"	0.215223084998421	"IS05"
"ATP5F1E"	"ATP5F1E"	0.937545817796473	-0.4887814585647	-0.76078140348382	-0.491471814891996	0.171588149300188	1.65427105814128	-0.65781663065089	-0.598551769979916	-0.044271395614703	1.54484883917244	-0.544256575378106	0.33669229776154	-0.491268903365029	"S02"	1.65427105814128	"IS06"
"REX1BD"	"REX1BD"	0.0790330584170991	-0.261139941536645	-0.441320918439174	-0.29818216516963	0.058115409522398	1.19556871864559	-0.370540389016391	-0.348965376905517	0.0421234155959538	1.00291772091937	-0.305743403191813	-0.197775207625582	-0.362673205149082	"S02"	1.19556871864559	"IS06"
"CEMIP2"	"CEMIP2"	0.205040137896406	-0.309448180399238	-0.344790061026207	-0.217154541561346	0.399611343400965	1.116510626076	-0.294302447473327	-0.294187987309577	-0.149057526927892	0.748596409319821	-0.295704740278811	0.304930549324715	-0.175820839123235	"S02"	1.116510626076	"IS06"
"CRYBG1"	"CRYBG1"	0.314902169983964	-0.305456714084561	-0.325479258674628	-0.170935385643628	0.421491005315327	1.02396954999267	-0.271689656259805	-0.277711276640379	-0.141302986224599	0.677096792578459	-0.280750451688395	-0.0473328000285193	-0.267475664581134	"S02"	1.02396954999267	"IS06"
"FYB1"	"FYB1"	0.811292244038733	-0.246595354573416	-1.0487558351422	-0.634649823434507	0.431662211681371	0.895240055922757	-0.326557009248186	0.319151512375785	0.204909877594215	0.733163233966644	0.23262896143701	0.621740747356108	0.0905096337170673	"S02"	0.895240055922757	"IS06"
"TPT1"	"TPT1"	-0.113601356574899	-0.436357675189952	0.0960012600868303	0.267067958787376	0.040610350171892	0.853322961864892	-0.844865849470097	0.284895255428747	-0.24457968177977	0.318613150820489	0.0352793722818622	-0.0631545345152873	-0.0193464994442831	"S02"	0.853322961864892	"IS06"
"BICDL1"	"BICDL1"	0.456057085726877	-0.18639742260062	-0.198615686378778	-0.171851269792128	-0.16230013196236	0.846418871970617	-0.179107212294462	-0.169466454021253	-0.167008382785968	0.219618538020182	-0.165018049011881	-0.162365522829388	-0.163220424326667	"S02"	0.846418871970617	"IS06"
"FAM241A"	"FAM241A"	0.257247631944359	-0.231919043465224	-0.247121228177336	-0.186718867145679	0.0905787207716	0.820005538681489	-0.222848431987473	-0.210853226228686	-0.207794849553177	0.556884529928738	-0.196227980191506	-0.202018119247307	-0.203081803147758	"S02"	0.820005538681489	"IS06"
"IL7R"	"IL7R"	0.000680570219897085	-0.574332888337627	-0.155246358098581	0.474645192282046	0.212256077837882	0.815607737004182	-0.699335625457729	0.497533996712578	-0.192400336871847	0.592956319885752	-0.147034950938137	0.0918869645693411	-0.055023370145203	"S02"	0.815607737004182	"IS06"
"ZDBF2"	"ZDBF2"	-0.0142528627384019	-0.127993467627367	0.0131818528124332	-0.0582073526793063	-0.210213199384683	0.812255486439032	-0.20568599526598	0.0691151900714852	-0.0637796156305811	-0.032782784092506	-0.18140064443136	-0.210297894469044	0.383293957809219	"S02"	0.812255486439032	"IS06"
"PRRC2C"	"PRRC2C"	0.0625316350760981	-0.317098727803103	-0.0494023500129133	-0.100262576976958	0.123647899221367	0.80157594108814	-0.244849566438831	0.467880153054718	0.337538231033931	0.103004657266654	-0.336620432853741	0.283582224917706	0.162173514182719	"S02"	0.80157594108814	"IS06"
"CNOT6L"	"CNOT6L"	0.18604587570439	-0.345002814515033	0.381894178454579	0.276001680123647	-0.24303712939846	0.796970176625332	-0.154705565546024	0.180966439375493	-0.0359296515959972	-0.250918417525524	-0.540750015603434	0.0423520859293535	-0.460322442382027	"S02"	0.796970176625332	"IS06"
"HSP90AA1"	"HSP90AA1"	0.515401338680525	-0.781220017801276	0.0226715570089815	0.297108281410205	0.390131592095885	0.792947978250842	-0.0910852954433001	0.0827844955929079	-0.171992604560512	0.117336098099381	-0.188944178261131	-0.795081178665124	0.151698288039486	"S02"	0.792947978250842	"IS06"
"ARHGAP45"	"ARHGAP45"	0.459266946887533	-0.254398197209476	-0.337881337520112	-0.209723322557129	-0.0548636762360576	0.792679714849156	-0.270324221507767	-0.254955099983506	-0.0287980605704924	0.637717189964956	-0.266887238310097	0.611819744537762	-0.162262464148548	"S02"	0.792679714849156	"IS06"
"BCL11B"	"BCL11B"	0.17390733627481	-0.302720794640025	-0.168059848447864	-0.0233545975695414	0.185553683365151	0.785192553065297	-0.227658273885236	0.571530154263558	0.0234386243481392	-0.185405739816824	0.0514812510095564	0.265345661602351	0.120671252030315	"S02"	0.785192553065297	"IS06"
"ANKRD12"	"ANKRD12"	-0.0387038120233559	-0.370971293509462	0.0686964107969093	0.0151731706334503	-0.0187749604054561	0.783521211524782	-0.373486369701303	0.345168359251808	-0.0271787729638819	0.0925512842098838	-0.151200096909788	0.221596979648688	0.249658105701668	"S02"	0.783521211524782	"IS06"
"PDCD4"	"PDCD4"	-0.140849744019855	-0.408999489778236	0.065068329417438	0.176004602756446	0.11065957101712	0.76695750721363	-0.418196213881432	0.351432916805862	0.0136684378461057	0.289597414964638	-0.253857917913363	-0.117386278669558	-0.0415106310831948	"S02"	0.76695750721363	"IS06"
"GPBP1"	"GPBP1"	-0.302680187825195	-0.3963439211171	0.257936591922577	0.218018843282655	-0.370998624395217	0.766061477198349	-0.0872646768552098	0.424141225354311	0.112967646384286	-0.169674926862374	-0.363686728312432	0.358266877115878	0.373747728303318	"S02"	0.766061477198349	"IS06"
"SYNE2"	"SYNE2"	0.176446558575143	-0.265318086427634	-0.118938296823815	0.0617704043951906	-0.18235281222784	0.752743617161633	-0.229578982862957	0.428082743901239	0.0882951203289045	0.0334974749755947	-0.2369884260158	0.511580601812885	-0.0675306174875125	"S02"	0.752743617161633	"IS06"
"PTPRC"	"PTPRC"	0.316804845203621	-0.465917703377078	-0.0972978514246327	0.0158793577151391	0.143038369557073	0.752014212553399	-0.182220858224263	0.466254257603019	0.314780056239412	0.0698645914232794	-0.276623835527377	0.228693634898093	-0.0658900230745074	"S02"	0.752014212553399	"IS06"
