"TCGA.A6.6651.01A"	"TCGA.A6.6781.01A"	"TCGA.AA.3811.01A"	"TCGA.AA.A010.01A"	"TCGA.AG.4008.01A"	"TCGA.AG.A036.01A"	"TCGA.AY.6197.01A"	"TCGA.AZ.6607.01A"	"TCGA.DY.A1DE.01A"	"TCGA.EI.6513.01A"	"TCGA.F4.6704.01A"	"TCGA.NH.A8F8.01A"	"TCGA.5M.AAT6.01A"	"TCGA.A6.2672.01A"	"TCGA.A6.2676.01A"	"TCGA.A6.2679.01A"	"TCGA.A6.2684.01A"	"TCGA.A6.2685.01A"	"TCGA.A6.2686.01A"	"TCGA.A6.3808.01A"	"TCGA.A6.4105.01A"	"TCGA.A6.4107.01A"	"TCGA.A6.6138.01A"	"TCGA.AA.3489.01A"	"TCGA.AA.3495.01A"	"TCGA.AA.3506.01A"	"TCGA.AA.3510.01A"	"TCGA.AA.3518.01A"	"TCGA.AA.3519.01A"	"TCGA.AA.3524.01A"	"TCGA.AA.3526.01A"	"TCGA.AA.3532.01A"	"TCGA.AA.3543.01A"	"TCGA.AA.3548.01A"	"TCGA.AA.3552.01A"	"TCGA.AA.3553.01A"	"TCGA.AA.3660.01A"	"TCGA.AA.3666.01A"	"TCGA.AA.3685.01A"	"TCGA.AA.3697.01A"	"TCGA.AA.3710.01A"	"TCGA.AA.3715.01A"	"TCGA.AA.3831.01A"	"TCGA.AA.3833.01A"	"TCGA.AA.3837.01A"	"TCGA.AA.3851.01A"	"TCGA.AA.3855.01A"	"TCGA.AA.3856.01A"	"TCGA.AA.3860.01A"	"TCGA.AA.3861.01A"	"TCGA.AA.3862.01A"	"TCGA.AA.3866.01A"	"TCGA.AA.3869.01A"	"TCGA.AA.3875.01A"	"TCGA.AA.3966.01A"	"TCGA.AA.3970.01A"	"TCGA.AA.3971.01A"	"TCGA.AA.3975.01A"	"TCGA.AA.3980.01A"	"TCGA.AA.3982.01A"	"TCGA.AA.3986.01A"	"TCGA.AA.3989.01A"	"TCGA.AA.A00A.01A"	"TCGA.AA.A01K.01A"	"TCGA.AA.A02R.01A"	"TCGA.AD.6963.01A"	"TCGA.AF.2690.01A"	"TCGA.AF.2691.01A"	"TCGA.AF.2693.01A"	"TCGA.AF.3400.01A"	"TCGA.AF.3911.01A"	"TCGA.AG.3575.01A"	"TCGA.AG.3587.01A"	"TCGA.AG.3594.01A"	"TCGA.AG.3599.01A"	"TCGA.AG.3600.01A"	"TCGA.AG.3608.01A"	"TCGA.AG.3612.01A"	"TCGA.AG.3728.01A"	"TCGA.AG.3878.01A"	"TCGA.AG.3882.01A"	"TCGA.AG.3887.01A"	"TCGA.AG.3890.01A"	"TCGA.AG.3892.01A"	"TCGA.AG.3901.01A"	"TCGA.AG.3902.01A"	"TCGA.AG.4007.01A"	"TCGA.AU.3779.01A"	"TCGA.AY.4070.01A"	"TCGA.AY.4071.01A"	"TCGA.AY.5543.01A"	"TCGA.AZ.4323.01A"	"TCGA.AZ.4616.01A"	"TCGA.AZ.4684.01A"	"TCGA.AZ.5407.01A"	"TCGA.AZ.6605.01A"	"TCGA.CA.6717.01A"	"TCGA.CA.6718.01A"	"TCGA.CK.4950.01A"	"TCGA.CM.4748.01A"	"TCGA.CM.4751.01A"	"TCGA.CM.4752.01A"	"TCGA.CM.6164.01A"	"TCGA.D5.6534.01A"	"TCGA.D5.6928.01A"	"TCGA.D5.6929.01A"	"TCGA.D5.6930.01A"	"TCGA.EI.6511.01A"	"TCGA.EI.6917.01A"	"TCGA.F4.6460.01A"	"TCGA.F4.6703.01A"	"TCGA.F4.6807.01A"	"TCGA.G4.6299.01A"	"TCGA.G4.6322.01A"	"TCGA.G4.6625.01A"	"TCGA.G5.6233.01A"	"TCGA.NH.A6GA.01A"	"TCGA.A6.5664.01A"	"TCGA.A6.6648.01A"	"TCGA.A6.6649.01A"	"TCGA.A6.6654.01A"	"TCGA.A6.A566.01A"	"TCGA.AA.3509.01A"	"TCGA.AA.3555.01A"	"TCGA.AA.3821.01A"	"TCGA.AA.3968.01A"	"TCGA.AD.6548.01A"	"TCGA.AG.3731.01A"	"TCGA.AH.6644.01A"	"TCGA.CI.6621.01A"	"TCGA.CK.5913.01A"	"TCGA.CM.6162.01A"	"TCGA.CM.6165.01A"	"TCGA.CM.6674.01A"	"TCGA.D5.5538.01A"	"TCGA.D5.6920.01A"	"TCGA.D5.6922.01A"	"TCGA.D5.6926.01A"	"TCGA.D5.6931.01A"	"TCGA.D5.7000.01A"	"TCGA.DC.6157.01A"	"TCGA.DC.6158.01A"	"TCGA.EI.6506.01A"	"TCGA.EI.6507.01A"	"TCGA.EI.7004.01A"	"TCGA.F4.6463.01A"	"TCGA.F4.6805.01A"	"TCGA.F5.6464.01A"	"TCGA.F5.6465.01A"	"TCGA.G4.6297.01A"	"TCGA.G4.6311.01A"	"TCGA.G4.6314.01A"	"TCGA.G4.6627.01A"	"TCGA.WS.AB45.01A"	"TCGA.A6.3809.01A"	"TCGA.A6.5657.01A"	"TCGA.A6.5665.01A"	"TCGA.A6.6782.01A"	"TCGA.A6.A5ZU.01A"	"TCGA.AA.3544.01A"	"TCGA.AA.3662.01A"	"TCGA.AA.3692.01A"	"TCGA.AA.3949.01A"	"TCGA.AD.5900.01A"	"TCGA.AD.6901.01A"	"TCGA.AF.4110.01A"	"TCGA.AG.3611.01A"	"TCGA.AZ.6600.01A"	"TCGA.BM.6198.01A"	"TCGA.CM.6677.01A"	"TCGA.D5.6530.01A"	"TCGA.D5.6531.01A"	"TCGA.D5.6927.01A"	"TCGA.DC.6681.01A"	"TCGA.DT.5265.01A"	"TCGA.F4.6569.01A"	"TCGA.F4.6806.01A"	"TCGA.F4.6809.01A"	"TCGA.F4.6856.01A"	"TCGA.F5.6812.01A"	"TCGA.F5.6814.01A"	"TCGA.F5.6864.01A"	"TCGA.QG.A5YW.01A"	"TCGA.A6.3807.01A"	"TCGA.AA.3516.01A"	"TCGA.AA.3870.01A"	"TCGA.AA.3877.01A"	"TCGA.AA.3950.01A"	"TCGA.AA.3977.01A"	"TCGA.AA.A01R.01A"	"TCGA.AD.6895.01A"	"TCGA.AM.5821.01A"	"TCGA.AZ.4615.01A"	"TCGA.CK.4951.01A"	"TCGA.CM.4743.01A"	"TCGA.D5.6541.01A"	"TCGA.G4.6586.01A"	"TCGA.AA.3520.01A"	"TCGA.AA.3522.01A"	"TCGA.AA.3844.01A"	"TCGA.EI.6883.01A"	"TCGA.F4.6854.01A"	"TCGA.3L.AA1B.01A"	"TCGA.A6.2674.01A"	"TCGA.A6.2675.01A"	"TCGA.A6.3810.01A"	"TCGA.A6.5656.01A"	"TCGA.A6.6137.01A"	"TCGA.A6.6141.01A"	"TCGA.A6.6650.01A"	"TCGA.A6.6780.01A"	"TCGA.A6.A565.01A"	"TCGA.AA.3496.01A"	"TCGA.AA.3517.01A"	"TCGA.AA.3530.01A"	"TCGA.AA.3664.01A"	"TCGA.AA.3680.01A"	"TCGA.AA.3681.01A"	"TCGA.AA.3713.01A"	"TCGA.AA.3846.01A"	"TCGA.AA.3956.01A"	"TCGA.AD.6899.01A"	"TCGA.AF.2687.01A"	"TCGA.AF.6136.01A"	"TCGA.AF.A56K.01A"	"TCGA.AG.3578.01A"	"TCGA.AG.3732.01A"	"TCGA.AG.4022.01A"	"TCGA.AH.6547.01A"	"TCGA.AU.6004.01A"	"TCGA.AY.6196.01A"	"TCGA.AZ.6603.01A"	"TCGA.CA.5796.01A"	"TCGA.CA.6719.01A"	"TCGA.CK.5916.01A"	"TCGA.CM.5348.01A"	"TCGA.CM.6161.01A"	"TCGA.CM.6163.01A"	"TCGA.CM.6167.01A"	"TCGA.CM.6168.01A"	"TCGA.CM.6169.01A"	"TCGA.CM.6170.01A"	"TCGA.CM.6679.01A"	"TCGA.CM.6680.01A"	"TCGA.D5.5539.01A"	"TCGA.D5.5541.01A"	"TCGA.D5.6535.01A"	"TCGA.D5.6898.01A"	"TCGA.D5.6924.01A"	"TCGA.DC.6156.01A"	"TCGA.DC.6160.01A"	"TCGA.EI.6882.01A"	"TCGA.EI.6884.01A"	"TCGA.EI.6885.01A"	"TCGA.F4.6461.01A"	"TCGA.F5.6571.01A"	"TCGA.F5.6811.01A"	"TCGA.G4.6295.01A"	"TCGA.G4.6303.01A"	"TCGA.G4.6323.01A"	"TCGA.NH.A50V.01A"	"TCGA.QG.A5Z2.01A"	"TCGA.QL.A97D.01A"	"TCGA.AA.3673.01A"	"TCGA.AA.3678.01A"	"TCGA.AA.3815.01A"	"TCGA.AA.A00D.01A"	"TCGA.AA.A00R.01A"	"TCGA.AA.A01P.01A"	"TCGA.AD.6964.01A"	"TCGA.AG.3580.01A"	"TCGA.AG.3593.01A"	"TCGA.AZ.6601.01A"	"TCGA.D5.6529.01A"	"TCGA.F4.6570.01A"	"TCGA.G4.6293.01A"	"TCGA.G4.6628.01A"	"TCGA.NH.A6GB.01A"
"PCDHB1"	0.0262022915163772	0	0	0	0	0	0	0	0	0.265996761067155	0.00213877684412536	0	0	0	0	0	0.00488775484105436	0.0153050925751862	0	0.0287084023368778	0	0.0142746342204109	0	0	0.00966779686825228	0	0.0142843122863169	0	0	0	0	0	0	0	0.00924740065472136	0	0	0	0	0	0	0	0.0208726762939386	0.0174588129209394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00906513132000038	0	0	0.00794871141366285	0	0	0	0	0.00769785954929923	0	0	0.00561363548511355	0	0	0	0.0142137536126093	0.00835970700073972	0	0	0	0.00732838761578895	0	0	0	0	0.00893176052142907	0	0	0	0.00823981862697226	0	0	0.190012962842003	0.00367686704501257	0	0	0.00405652310346233	0	0.00343623280834334	0.00266584964135952	0.222628880460176	0.00728833452764508	0	0.00629380207872918	0	0.00370953535352429	0	0.00942484488009016	0	0	0.00423138149105493	0	0.00424640181201809	0	0	0	0	0.00306402435889195	0.00366311565888073	0.00222895349605196	0	0	0	0.00752539714659708	0.00676401053436991	0	0	0	0	0	0	0.00672263277510973	0.0182087251392025	0	0	0.00410595307072314	0	0.00653822655548761	0	0	0	0	0.00406174640905203	0	0.00365131528496203	0.00331844647425694	0	0.0094926008068673	0.00375541098640086	0	0.0118526122253831	0	0.00698165266832863	0	0.00307673559315212	0.0104717329393052	0.00763710457887913	0.0039349004507619	0	0	0	0.00400437073340554	0	0	0.00429798939130024	0	0.0100424469005914	0.00949893004800593	0.00341820425191859	0	0.00571534977023391	0.00409003488188085	0	0.00487650663609303	0.00632973037182821	0	0.00650864190107185	0	0.0298601818057339	0	0	0	0.00324410703992637	0	0	0	0	0	0	0.0168775960005552	0	0	0.00421035261691974	0	0	0	0.00274553016310048	0	0	0	0	0.00326103593842579	0	0.00791932701268826	0.00669435118564164	0	0.00556055907746204	0.00213116166730651	0.00384836595546278	0	0.00360702564854898	0.00352676937526394	0.0028377125486794	0	0.00895572620190224	0	0	0	0	0.0136813795159521	0	0.0237634082148614	0.00302887381918732	0.00691410562562948	0.0224172762559902	0.00361047975590131	0	0.00373166107629997	0.0036168657147786	0	0.00345227092459366	0	0	0	0	0.00446784962401956	0.0035336937545618	0	0	0.00885393558300932	0	0	0	0.00336437095710338	0	0.00371457263244147	0	0.00412606424121249	0.00638131293383895	0	0	0	0	0.00794711693529713	0.00520176490128944	0.00433769947525286	0.00310787298403228	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0683743141036969	0	0	0	0.00346169812016481	0.0072599997733193	0	0	0.00503364927310095
"MLANA"	0.142368168996776	0.471924997077399	0.0232843796680716	0.242257574071769	0.170846404390031	1.05568466520594	0.244650777003681	0.212515091180124	0.258237117811907	0.142945542799544	0.245722633492766	0.418516303111902	0.140067420064295	0.149376259564283	0.0878974686711576	0.131025513831027	0.512471094410328	0.117965750837664	0.103316157815141	0.07522044035463	0.0985426821793872	0	0.219934275769914	0.24109204870623	0.0754854306864754	0.0442895872369892	0.110353539459569	0.191465636235672	0.101412561868541	0.107355329773026	0.104329273244188	0.0381396864215124	0.0878264237305301	0.0963386797897364	0.206789196512436	0.019668925201478	0.222567784533106	0.170551598241419	0.0463913210904575	0.0960797946396972	0.0517762556741585	0.171309352421628	0.175504453376822	0.0460328381000027	0	0.125489813507142	0.128275039602314	0.143210558567939	0.106852811242458	0	0.0878341630572711	0.0645765240556644	0.0587288312694825	0.193565660021861	0.0893442636256863	0.102265513365605	0.0490327019339685	0.157977714705524	0.28847213927884	0.284764666536954	0.11927411462746	0.0853929018427084	0.270201303526299	1.42314349078094	0.0793127519637767	0.171170724145699	0.0695202794799798	0.0992751821574798	0.160374822587759	0.0205749118171493	0.122006982613019	0.100172773095696	0.126431472876598	0.170561044749272	0.109826078470095	0.0221554493338728	0.083725218170114	0.105133963805584	0	0.0575326676855957	0.121317437217294	0.104897958440438	0.114737404613452	0	0.0236638350597296	0.282115760869981	0.0462268845667157	0.13943897106223	0.166102914723591	0.0824605414680652	0.251316295512939	0.285319179213331	0.10400296998406	0.0621212196895998	0.157052300350677	0.144014331940621	0.180778552572331	0.156144940812308	0.129059507257801	0.736831297083666	0.35217884645742	0.133089226662512	0.151347343166579	0.166064993338566	0.278028896870253	0.137875683547151	0.0736300162438605	0.0925412431990727	0.182258152024895	0.209688845859595	0.100092243646299	0.305086036574688	0.209277574603635	0.0793153673048794	0.261030359099507	0.242389118169641	1.17434401044322	0.208783246885925	0.255224701493906	0.221503984784452	0.150061263774578	0.227405917375302	0.0971186042743885	0.137656969208798	0.231178369591015	0.177458648263818	0.230914202231899	0.137144250724774	0.191329107113411	0.290289196730058	0.0441768788808668	0.0852645393532324	0.296435698711179	0.0362361636314745	0.125752852690876	0.164211204795906	0.247911756193702	0.152349168319221	0.196854383081484	0.166964791249004	0.197270382202009	0.124453855886398	0.171644366218842	0.191201572349687	0.143067566193264	0.20589197410908	0.167431731455574	0.106147651542025	0.236979806667243	0.169266266233405	0.146790137208922	0.183507997672172	0.13407141484008	0.220171218223323	0.333088578033776	0.214359299750106	0.0914739312106397	0.262471963901736	0.151987767040606	0.0251218890776498	0.122766205780391	0.129326349989398	0.096105707239884	0.0451367786317587	0.145105154546367	0.103539056482023	0.0981036327604109	0.211540370394722	0.0973026306543485	0.199107549395382	0.105145411781022	0.203619280368638	0.194419993631934	0.10582673406221	0.0719766962526295	0.108714499664211	0.311821524239206	0.215227356066063	0.188685830278408	0.152222133671481	0.437180254677635	0.193931308404809	0.102246360171529	0.0303733815839374	0	0.123932909234786	0.0638082006038851	0	0.809062504567847	0.116761447819516	0.152265647844073	0.0658453071528805	0.0180316091380848	0.037119701894883	0.0121136812114525	0.248155812434069	0.0949092270731171	0.257450118131953	0.0648865116829102	0.144483152281864	0.209990418308177	0.166313485665402	0.841195538158274	0.346482792865293	0.236421184465673	0.423647462059017	0.554658611958164	0.155499886030085	0.170733132148149	0.680143409683302	0.370095009405917	0.335890846142289	0.172498862512911	0.114915294302856	0.360782882163596	0.459528957287749	0.0558419462916334	0.301825712769843	0.404375866572966	0.109845475421864	0.235000549017952	0.223918089630648	0.115238989991592	0.0875347181689915	0.57251067731345	0.363350844906303	0.254733697799995	0.120218032481145	0.130303698498683	0.156836332156106	0.352487190285245	0.249074823286605	0.112879559185516	0.0718430273858831	0.125462153673164	0.126218296842888	0.280089865325571	0.273648360265782	0.382141457330725	0.234628042687684	0.157456036651922	0.151166071510038	0.184955290880815	0.216880707888993	0.0864960391914583	0.109495388439302	0.223785095092374	0.176137629271697	0.23353479281009	0.216101395163539	0.19299248272989	0.207161290031766	0.482496931568848	0.176139195493039	0.174151064279171	0.291568791435768	0.271526277659371	0.092683131945508	0.454930252585238	0.352479904943054	0.250581685127923	0.275835283953116	0.181576158510683	0.270853330176878	0.191172105405457	0.0945797056882772	0.165011098965218	0.117125863066876	0.170554983551763	0.331698071605371	0.159900753739158	0.108805767155802	0.176575905299058	0.455282070373543	0.215635434259952	0.290470293991865	0.111515907706024	0.116056023893657
"SCGB2A2"	0	0	0	0	0.052022941892111	0	0	0	0.0220668356176681	0	0	1.61549757558321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0901464416298811	0	0	0	0	0	0	0	0	0	0	0.0191493819749876	0	0	0	0	0	0	0	0	0.033801869609559	0	0	0	0	0	0	0	0	0	0	0	0	0.0417583127419472	0	0	0	0	0	0.0206528147162622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0186096268086364	0	0.932381718666986	0	0	0.14680194960786	0	0.0200813883182092	0	0	0	0	0	0.0150566664127716	0	0	0	0	0.0214244890044147	0	0	0	0.0147564868738449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0222139671624209	0	0.0525465804456911	0	0	0	0	0	0	0.168857333979315	0.0532666472462538	0	0	0	0	0	0	0.0189264645336771	0	0	0.129511920413005	0.28870137738334	0	0.0177245562961571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0379335631027672	0	0.0296173270698991	0	0	0	0	0	0	0	0	0	0.0192309286848659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0371528675700082	0	0	0	0.0835863469635435	0	0.0191346040090272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0769080871879077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.027194620326289
"NT5C1B"	0.0599898620467958	0.0538279827771056	0.0708362834841789	0	0.0198978161633605	0.105449194482597	0.0895798299221985	0.0990251290151026	0.128656615327048	0.105414179164668	0.457025609089951	0.0461843081059266	0.151046991518568	0.100714543781291	0.101468204671474	0	0.148371475096598	0.0467598125512308	0.0444820821970021	0.13299620473227	0.0600690967863873	0.0292417574769444	0.0777431586013508	0.119293321458371	0	0.0343660290026138	0.0292614807247449	0.101868754741362	0.129418476891587	0.042459340678246	0.116830209658847	0.086980375533293	0.0683764290848778	0.0191322575435325	0	0.0452239344325809	0.0661295797830047	0.0587830294961604	0.0360027034834449	0.064391180213208	0.0984710740068544	0.0232537029907988	0.0976379012798079	0.0357235061956137	0	0.0660525629446966	0.0437860630673005	0.0632711022625256	0.0505608437322583	0.0620823057472156	0.0231561800530968	0.033650531673543	0	0.045055581685746	0.109750664026587	0.0404030777622114	0.0751423933056475	0	0.0643894774463242	0.0186051344450092	0.122820532092156	0.0169066742187248	0	0	0.0617080278068219	0.094591509869216	0.0311323781122718	0.107174834934274	0.0288577591375431	0.0627122595313923	0.078878367162949	0.0473421298775647	0.0202919348770522	0.101355755284417	0	0.0341217179987236	0.0165687671668287	0.0167685032233368	0.0936194368244387	0.0446875554872087	0.0242617262974596	0.120985300601489	0	0.0726817316737954	0.0719716071207591	0.0441437597299517	0	0.0927434851351108	0.0501653808536734	0.016312725220147	0.0491046821378857	0.100937519771128	0.0447838636972757	0	0.0861956918825183	0.0412297887605965	0.0911189823173233	0.258722053519995	0.105907261238074	0	0.0661664886388103	0.0354961449580719	0.075898801681364	0.0579902412225115	0.0817714355108596	0.0887474957152354	0.0384258931299239	0.11364953179807	0.0968253697914151	0.0598244336196392	0.0888049359218468	0.0932479282001702	0.156998636653033	0.115078681286151	0.11039312414625	0.132509170026255	0.0312399148965518	0.0878988128232264	0.0629154583813427	0.097602315675955	0.0227484031230396	0.078044643716462	0	0.107576445111695	0.111876330234308	0.0181378388182976	0.106613847727854	0.113612724887885	0.0590442736919854	0.0408571480493788	0.0939986418209903	0.157146640462992	0.0535243766145696	0.0737489972741785	0	0.0785164208952471	0.0851482249826173	0.0975783720222896	0.0402080317752831	0.0991687003925341	0.138440481734728	0.112737919755053	0.0749004047642448	0.0733843885840333	0.053716908484992	0.130791701330605	0.0856579391852739	0.118857631860365	0.0992940270181451	0.102471598768345	0.0363033401361572	0.0425990689245925	0.0166181421368512	0.043727043545881	0.0616589407284792	0.0516250978671056	0.131732637931682	0.0464608592932666	0	0	0.0245614050584052	0.101002963305789	0.0748694106528233	0.0860196664557548	0.0708711485344525	0.0543023542254037	0.0577044162880605	0.0485049857813297	0.0831750619623348	0.0233939930072307	0.065942667611582	0.0859655382047552	0.0298647131962052	0.0763217363750853	0.0322475687649078	0.0784261298879027	0.0573578112720854	0.0475306054721371	0.0881766114868794	0.0360579278632082	0.193288585137633	0.109434376331757	0.0495588897729236	0.199211036777117	0.0171835234865287	0.0329766874027949	0.0817210102350878	0.134043567997625	0	0.0310114679807359	0.096072358654002	0.0678403761135596	0.027791936287825	0.0983362658592968	0.0279470524339329	0.071752206254733	0.102473653786226	0	0.0830934191820372	0.0973619408924342	0.046307659685981	0.0487348036285686	0.0795284492473984	0.0546375926962813	0.0827176044691216	0.11264402950407	0.179371210713284	0.0847475436677119	0.0684268311278812	0.0579971227633509	0.143013236114569	0.112481814276366	0.0691599499850085	0.0721605562782747	0.0903359747976316	0.100992916477945	0.106071059467752	0	0.0825144651103486	0.0520053358568254	0	0.131207423511701	0.0491054835419538	0.101051383749544	0.0367479006880026	0.174048118150339	0.297868495021183	0.0440631976742933	0.0941948836508362	0.0420845808339152	0.304988745750004	0.0500843046258036	0.16091603654787	0.0558643417912496	0.0453517577111297	0.0710748678373931	0.0869641698795811	0.0279697479654836	0.0800344654679228	0.0711834062258822	0.0890832856533648	0.0287088516005871	0.0410269031075945	0.0988228054089233	0.0227955804485519	0.114697905318802	0.041927416769883	0.0261013654267987	0.0948249630289469	0.125484589556433	0.0370899488265672	0.133583184738119	0.0875432613769567	0.0578439625829073	0.200146245360324	0.0190929204331143	0.0925605117557014	0.124046985853915	0.0780917820055207	0.0680837118922965	0.0850088243986916	0.0840970629474092	0.0570445085937425	0.0869246524289653	0.1139314943226	0.143764067595229	0.0934635239820888	0.0372536853593695	0.104972480294104	0.169831778835339	0	0.068270449965257	0.081730917274396	0.0421979736541307	0.0587375515947148	0.0778391858910144	0.135391555747646	0.100267138970649
"TBPL2"	0.0223730056219323	0	0.502635350023105	0.0820870073953358	0	0.0591730078676104	0.0117279866968316	0	0	0	0.00728212229971531	0.0154644630526252	0	0.0285140857973387	0	0.165780156129008	0	0	0.0369373885739683	0.0325962458917713	0	0.0481193289278908	0	0	0	0.0564875072671765	0	0	0	0	0.0125435170329833	0.0245413652157248	0.0287091655529248	0	0	0	0.0139433478287647	0	0	0.0180655501626396	0	0	0.0237080635506561	0	0	0.0277204727489707	0	0.0212695487458982	0	0	0	0	0	0.037414872566633	0.0234197021782747	0	0.0315929682012878	0.0302295889459021	0	0.147304545004987	0	0.0278977848829531	0.0533743180136173	0	0	0	0.0512089932501726	0.0260893614971168	0.0239411514544648	0	0	0	0.160033655402202	0.028700218722631	0	0	0.131806460854621	0.0276706458520622	0	0	0	0	0	0	0	0.0184442761215545	0.0297748249394088	0	0	0	0	0	0.0248986340487411	0	0.0162555821281692	0	0.0257356623069946	0	0.0535997466801609	0	0.0369077085963586	0.0294600359650422	0.0107172584005481	0.0097681342128674	0	0.0167489136633797	0.031897070453552	0	0	0	0.00945146089081354	0	0.0136716691376741	0.0309952590196764	0	0.0267950833800292	0.0104243881090329	0.0370511535596364	0.00758858690046346	0.0366991247018824	0	0.0328323498609483	0.050573768591929	0	0	0.0299210759379075	0.0227307499731224	0	0	0	0	0	0.0444695131308297	0	0.013957150070622	0	0.0111328094794234	0.0254997775074644	0.0134447803109546	0.033613786351509	0	0.0138073868508171	0	0.0124164058569048	0.0112875944037916	0	0	0	0.0315765072445606	0.0268122466440756	0	0.0118865615472672	0.0807543840598189	0	0	0	0.013377597583009	0.0111299921640384	0	0	0.040459587508793	0.0215013205696941	0.0418178395369195	0	0.0149625780345342	0	0	0.0116259543644947	0	0	0	0.0132771619593125	0	0.201607668879948	0	0	0.0192554233506458	0	0	0.0120455095975569	0	0.0964055096414579	0.0104019758790265	0	0	0	0.0275888131761155	0	0	0	0	0	0	0	0.0154975639612408	0.0278502581394503	0.0494051250318435	0.0275059558204271	0.0555866010270883	0.0275418372029715	0.0330258846876426	0	0.0134799214175842	0.015633766560663	0	0.0120782507329847	0	0	0.0164874893112544	0.0181019245564229	0.180437270542184	0.0569911789442565	0.0116873406322069	0.0303210873471549	0.0305577395894895	0.0426825624440043	0.0711439392335969	0	0	0.0289456861117992	0.0794945566039229	0.0103051003065751	0	0	0.0122779595453116	0	0.012688778033114	0.0244952476635642	0.0784443721046862	0	0	0.0105137733984464	0.05532119705834	0.0134159514653908	0	0.0120176035534473	0.0605765914206062	0	0	0.0822188198561506	0.0301253103543547	0	0.0114433687203265	0	0	0	0	0	0	0.0268930869860093	0.0154749639387784	0	0.013527132893735	0.00886006107156723	0	0.0105731842133458	0	0	0	0.0164033278059749	0.0120364361103841	0.0304142911170748	0	0	0.0216555447735753	0	0	0	0	0	0.0306142472318818	0	0	0	0.0367656790924326	0	0	0
"FOXE1"	0.0310168940852734	1.17620702769855	0	0	0	0	0	0.0213049858996144	0	0	0	0	0.446976004230059	0	0	0	0.0057937408262985	0	0	0	0	0	0	0.00751845702244081	0	0	0.016921845683756	0	0.0308544738442162	0	0	0	0	0	0	0	0	0.0228498767840831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0234030155197127	0	0.0210844284231622	0	0	0.071994013309963	0	0	0.0417539438059295	0	0.00701955529397093	0	0	0	0	0	0	0	0	0.0168383345308577	0	0	0	0	0	0	0	0	0	0.0210920929821799	0	0	0	0	0	0	0	0	0	0	0.00960140526169596	0	0	0.0126004228384968	0	0	0	0	0	0.0175099893699427	0.0232373608430132	0	0.00848608113518303	0	0.0298371878233816	0	0	0	0	0.018752506850438	0	0.00725566172605137	0.00867186076887887	0	0	0	0.034224094229258	0	0	0	0	0	0.0079855963793557	0	0.0158214596870816	0	0.0258401669489901	0	0	0	0	0	0	0	0	0	0	0	0.00864397346675984	0	0	0	0.00888996751040771	0	0	0	0	0	0	0	0	0	0	0.023595262854089	0	0	0	0.0292023118271039	0.0101717716394379	0	0.00794420655681597	0	0.00809300870647085	0	0	0	0	0	0.00750230433676204	0	0.015387511060857	0	0.0236550645080986	0.014882369739325	0	0	0	0	0	0	0	0.0192372276278489	0	0	0	0	0	0	0	0	0	0	0.0191792860358709	0	0	0.00772146826273813	0.0696465098996989	0.00938541510663009	0.0324190626055014	0	0.0795654064713311	0.0311670452209352	0	0	0.00409444405789889	0	0.0593861304058648	0	0	0	0	0	0	0	0	0	0	0.0081946272189965	0	0.00854746626581874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0102655581925553	0.00735934322323942	0.00914518903098455	0	0	0	0.0167098423149097	0	0	0	0.0150906640361068	0	0	0.0428200060748575	0	0.0137716300846691	0	0	0	0	0	0.0101978297633522	0	0.0119086694156491
