"TCGA.AA.3662.01A"	"TCGA.AA.A00E.01A"	"TCGA.AY.A8YK.01A"	"TCGA.EI.6881.01A"	"TCGA.F4.6704.01A"	"TCGA.F4.6856.01A"	"TCGA.QG.A5YW.01A"	"TCGA.A6.5661.01A"	"TCGA.A6.A566.01A"	"TCGA.AA.3517.01A"	"TCGA.AA.3555.01A"	"TCGA.AA.3556.01A"	"TCGA.AA.3877.01A"	"TCGA.AA.A00J.01A"	"TCGA.AA.A00Z.01A"	"TCGA.AA.A01K.01A"	"TCGA.AF.2693.01A"	"TCGA.AF.6136.01A"	"TCGA.AF.6672.01A"	"TCGA.AF.A56N.01A"	"TCGA.AM.5820.01A"	"TCGA.BM.6198.01A"	"TCGA.CA.5254.01A"	"TCGA.CA.6719.01A"	"TCGA.CI.6620.01A"	"TCGA.CM.6165.01A"	"TCGA.CM.6675.01A"	"TCGA.DC.6681.01A"	"TCGA.DM.A1DB.01A"	"TCGA.DY.A1DE.01A"	"TCGA.EI.6513.01A"	"TCGA.F5.6861.01A"	"TCGA.G4.6309.01A"	"TCGA.NH.A6GA.01A"	"TCGA.A6.2672.01A"	"TCGA.A6.2686.01A"	"TCGA.A6.3808.01A"	"TCGA.A6.6141.01A"	"TCGA.AA.3495.01A"	"TCGA.AA.3518.01A"	"TCGA.AA.3519.01A"	"TCGA.AA.3520.01A"	"TCGA.AA.3522.01A"	"TCGA.AA.3524.01A"	"TCGA.AA.3526.01A"	"TCGA.AA.3532.01A"	"TCGA.AA.3543.01A"	"TCGA.AA.3552.01A"	"TCGA.AA.3553.01A"	"TCGA.AA.3562.01A"	"TCGA.AA.3666.01A"	"TCGA.AA.3678.01A"	"TCGA.AA.3688.01A"	"TCGA.AA.3692.01A"	"TCGA.AA.3697.01A"	"TCGA.AA.3710.01A"	"TCGA.AA.3815.01A"	"TCGA.AA.3818.01A"	"TCGA.AA.3837.01A"	"TCGA.AA.3844.01A"	"TCGA.AA.3851.01A"	"TCGA.AA.3856.01A"	"TCGA.AA.3860.01A"	"TCGA.AA.3861.01A"	"TCGA.AA.3862.01A"	"TCGA.AA.3866.01A"	"TCGA.AA.3869.01A"	"TCGA.AA.3875.01A"	"TCGA.AA.3949.01A"	"TCGA.AA.3956.01A"	"TCGA.AA.3970.01A"	"TCGA.AA.3971.01A"	"TCGA.AA.3980.01A"	"TCGA.AA.3982.01A"	"TCGA.AA.3986.01A"	"TCGA.AA.3989.01A"	"TCGA.AA.A00D.01A"	"TCGA.AA.A00R.01A"	"TCGA.AA.A01P.01A"	"TCGA.AA.A02R.01A"	"TCGA.AD.5900.01A"	"TCGA.AD.6964.01A"	"TCGA.AF.2690.01A"	"TCGA.AF.2691.01A"	"TCGA.AF.3911.01A"	"TCGA.AF.4110.01A"	"TCGA.AG.3575.01A"	"TCGA.AG.3581.01A"	"TCGA.AG.3582.01A"	"TCGA.AG.3592.01A"	"TCGA.AG.3593.01A"	"TCGA.AG.3594.01A"	"TCGA.AG.3599.01A"	"TCGA.AG.3608.01A"	"TCGA.AG.3887.01A"	"TCGA.AG.3892.01A"	"TCGA.AG.3902.01A"	"TCGA.AU.3779.01A"	"TCGA.AY.4071.01A"	"TCGA.AZ.5407.01A"	"TCGA.CA.6717.01A"	"TCGA.CK.4950.01A"	"TCGA.CK.4951.01A"	"TCGA.CM.6677.01A"	"TCGA.D5.5537.01A"	"TCGA.D5.6929.01A"	"TCGA.D5.6930.01A"	"TCGA.DC.4745.01A"	"TCGA.DC.4749.01A"	"TCGA.EI.6511.01A"	"TCGA.EI.6883.01A"	"TCGA.F4.6809.01A"	"TCGA.F4.6854.01A"	"TCGA.F5.6814.01A"	"TCGA.G4.6586.01A"	"TCGA.G4.6628.01A"	"TCGA.AG.3890.01A"	"TCGA.A6.4105.01A"	"TCGA.AA.3681.01A"	"TCGA.AA.3950.01A"	"TCGA.AA.3966.01A"	"TCGA.AA.A00N.01A"	"TCGA.AA.A010.01A"	"TCGA.AF.3400.01A"	"TCGA.AG.3580.01A"	"TCGA.AG.3901.01A"	"TCGA.AM.5821.01A"	"TCGA.AZ.6607.01A"	"TCGA.D5.5538.01A"	"TCGA.DT.5265.01A"	"TCGA.F4.6806.01A"	"TCGA.G4.6314.01A"	"TCGA.A6.5665.01A"	"TCGA.AA.3509.01A"	"TCGA.AA.3660.01A"	"TCGA.AA.3842.01A"	"TCGA.AA.3864.01A"	"TCGA.AA.3941.01A"	"TCGA.AA.3955.01A"	"TCGA.AG.3898.01A"	"TCGA.AZ.5403.01A"	"TCGA.AZ.6598.01A"	"TCGA.CA.5797.01A"	"TCGA.CM.5860.01A"	"TCGA.DC.5869.01A"	"TCGA.DM.A0XF.01A"	"TCGA.3L.AA1B.01A"	"TCGA.5M.AAT6.01A"	"TCGA.A6.2674.01A"	"TCGA.A6.2675.01A"	"TCGA.A6.2684.01A"	"TCGA.A6.3809.01A"	"TCGA.A6.3810.01A"	"TCGA.A6.5657.01A"	"TCGA.A6.5664.01A"	"TCGA.A6.6137.01A"	"TCGA.A6.6138.01A"	"TCGA.A6.6649.01A"	"TCGA.A6.6651.01A"	"TCGA.A6.6654.01A"	"TCGA.A6.6780.01A"	"TCGA.A6.6781.01A"	"TCGA.A6.6782.01A"	"TCGA.A6.A565.01A"	"TCGA.AA.3489.01A"	"TCGA.AA.3496.01A"	"TCGA.AA.3530.01A"	"TCGA.AA.3680.01A"	"TCGA.AA.3713.01A"	"TCGA.AA.3821.01A"	"TCGA.AA.3968.01A"	"TCGA.AA.3977.01A"	"TCGA.AD.6548.01A"	"TCGA.AD.6899.01A"	"TCGA.AD.6901.01A"	"TCGA.AF.2687.01A"	"TCGA.AF.A56K.01A"	"TCGA.AG.3731.01A"	"TCGA.AG.3732.01A"	"TCGA.AG.4022.01A"	"TCGA.AG.A02N.01A"	"TCGA.AH.6547.01A"	"TCGA.AU.6004.01A"	"TCGA.AY.6196.01A"	"TCGA.AZ.4323.01A"	"TCGA.AZ.6600.01A"	"TCGA.AZ.6601.01A"	"TCGA.AZ.6603.01A"	"TCGA.AZ.6605.01A"	"TCGA.CA.6718.01A"	"TCGA.CI.6621.01A"	"TCGA.CK.5913.01A"	"TCGA.CK.5916.01A"	"TCGA.CM.4751.01A"	"TCGA.CM.6161.01A"	"TCGA.CM.6162.01A"	"TCGA.CM.6163.01A"	"TCGA.CM.6164.01A"	"TCGA.CM.6167.01A"	"TCGA.CM.6168.01A"	"TCGA.CM.6169.01A"	"TCGA.CM.6170.01A"	"TCGA.CM.6679.01A"	"TCGA.CM.6680.01A"	"TCGA.D5.5541.01A"	"TCGA.D5.6529.01A"	"TCGA.D5.6530.01A"	"TCGA.D5.6534.01A"	"TCGA.D5.6541.01A"	"TCGA.D5.6924.01A"	"TCGA.D5.6927.01A"	"TCGA.D5.6928.01A"	"TCGA.D5.6931.01A"	"TCGA.D5.7000.01A"	"TCGA.DC.6156.01A"	"TCGA.DC.6158.01A"	"TCGA.DC.6160.01A"	"TCGA.EI.6506.01A"	"TCGA.EI.6507.01A"	"TCGA.EI.6882.01A"	"TCGA.EI.6884.01A"	"TCGA.EI.6885.01A"	"TCGA.EI.6917.01A"	"TCGA.EI.7004.01A"	"TCGA.F4.6461.01A"	"TCGA.F4.6569.01A"	"TCGA.F4.6570.01A"	"TCGA.F4.6703.01A"	"TCGA.F4.6805.01A"	"TCGA.F4.6807.01A"	"TCGA.F5.6464.01A"	"TCGA.F5.6465.01A"	"TCGA.F5.6571.01A"	"TCGA.F5.6811.01A"	"TCGA.F5.6812.01A"	"TCGA.F5.6864.01A"	"TCGA.G4.6293.01A"	"TCGA.G4.6295.01A"	"TCGA.G4.6299.01A"	"TCGA.G4.6323.01A"	"TCGA.G4.6625.01A"	"TCGA.G4.6627.01A"	"TCGA.QG.A5Z2.01A"	"TCGA.QL.A97D.01A"	"TCGA.WS.AB45.01A"	"TCGA.A6.5667.01A"	"TCGA.CA.5796.01A"	"TCGA.A6.2679.01A"	"TCGA.A6.2681.01A"	"TCGA.A6.2682.01A"	"TCGA.A6.2685.01A"	"TCGA.A6.4107.01A"	"TCGA.AA.3492.01A"	"TCGA.AA.3502.01A"	"TCGA.AA.3506.01A"	"TCGA.AA.3510.01A"	"TCGA.AA.3525.01A"	"TCGA.AA.3544.01A"	"TCGA.AA.3548.01A"	"TCGA.AA.3561.01A"	"TCGA.AA.3663.01A"	"TCGA.AA.3675.01A"	"TCGA.AA.3679.01A"	"TCGA.AA.3685.01A"	"TCGA.AA.3715.01A"	"TCGA.AA.3855.01A"	"TCGA.AA.3858.01A"	"TCGA.AA.3870.01A"	"TCGA.AA.3939.01A"	"TCGA.AA.3952.01A"	"TCGA.AA.3976.01A"	"TCGA.AA.3994.01A"	"TCGA.AA.A01R.01A"	"TCGA.AD.6890.01A"	"TCGA.AG.3583.01A"	"TCGA.AG.3591.01A"	"TCGA.AG.3598.01A"	"TCGA.AG.3600.01A"	"TCGA.AG.3609.01A"	"TCGA.AG.3611.01A"	"TCGA.AG.3612.01A"	"TCGA.AG.3728.01A"	"TCGA.AG.3881.01A"	"TCGA.AG.3882.01A"	"TCGA.AG.3883.01A"	"TCGA.AG.4007.01A"	"TCGA.AZ.4315.01A"	"TCGA.AZ.4616.01A"	"TCGA.AZ.4684.01A"	"TCGA.CA.5256.01A"	"TCGA.CM.4743.01A"	"TCGA.CM.4744.01A"	"TCGA.CM.4752.01A"	"TCGA.CM.5341.01A"	"TCGA.CM.5349.01A"	"TCGA.CM.5868.01A"	"TCGA.CM.6674.01A"	"TCGA.D5.6932.01A"	"TCGA.DC.5337.01A"	"TCGA.F5.6813.01A"
"GRM3"	0	0	0.00727613616683789	0.0472584792372391	0.0156257391130574	0	0.0496827467137614	0	0.00890557780319686	0.111014130078897	0	0	0	0.10543750811071	0.0722482217394791	0.125504994515614	0.025744410031279	0.0103274516770256	0.00833485881584472	0.05556649358784	0.0134171515435285	0	0.0329223300189776	0.0144304092487586	0.0305758450133879	0.0711094406996544	0	0.200722135800708	0.009101961160232	0	0.0181584009592578	0	0.0600200007032291	0.00561765208717761	0	0.00669404446935813	0	0.00889363500831807	0.035168713269512	0	0	0.0295749760713675	0	0.0748253783262795	0.00676192921949129	0	0.0155164175924991	0.0169242574387972	0.0135823853813453	0.0137533617964718	0.0177129113155263	0.0116910071257403	0.0375239190113868	0.0571253593737077	0.00974732242261913	0.0180499076749995	0	0.0360767335789738	0.0565448158306071	0	0.044480417430688	0	0.030251329429581	0	0	0	0	0	0.0226484107494486	0	0.0181424775507431	0.0339658146319969	0.0433523386108733	0.0811130085721478	0.0696926071987817	0.0593809639090695	0	0	0	0	0	0.0832138790857053	0.013954836987824	0.0418773467446345	0.010284606725833	0.0183751320450666	0	0.0726485715283761	0.0385147154013169	0.0202776202068079	0.0609939034442024	0	0.0259765441838108	0	0.0370097820343513	0.0165125214696426	0	0.0458258533638921	0.0573241570365135	0.00876821574035856	0	0.00488819121805988	0.0128975836774804	0	0	0.00903502875266434	0	0.0526540003765034	0	0.089376283071863	0.0296478771049602	0.0424321448541443	0.0110009096742874	0	0.00674425601527704	0.0458671865658381	0.0204281180170549	0.0309012871960944	0	0	0	0.035411249298101	0	0.0142093940597173	0.0165510740155815	0.0163480648786536	0	0	0	0.0144577958844706	0.0103912944455797	0.0191365840007553	0	0.01377952045958	0.0445326684535121	0	0.0145452782407629	0.0626953510390176	0	0.0163781207341235	0	0.00829842752354039	0	0	0.0305409625237731	0.00501897484283447	0.132191306023134	0	0.0168149511458699	0.049712174149475	0.0573306171807498	0.0295217082001477	0.0322632585059883	0	0.0133986491893855	0.0418162403787853	0.048985840999891	0.024782540468379	0.0300117435928491	0	0.0908842958853233	0.069696208731258	0	0.00520306667736379	0.0288741165837485	0.132607039993389	0.0165203755370606	0.0764097324141725	0.0125578829656092	0	0.0161745380533143	0.0308214609791517	0.0122735732776831	0.0275549922293624	0.0160933343259351	0.0314500961578634	0.0521167890394729	0.0245751825707576	0.0204246476899423	0.052207435060596	0.0177065434633417	0.0143851442189587	0	0.0272550149835231	0.119168823691034	0.00626637319015913	0.00679642270330625	0.0225313099667134	0	0.0250341924127574	0.0183479633764245	0	0.00818814181273144	0	0.0587004964071334	0.0067094977361843	0.0914226082423529	0.017258337028981	0.00812574614640152	0.019377096022305	0	0.0064456072858771	0.0245144701227694	0.0414684662566528	0.00558841763368046	0.00634602806963632	0	0.0105077629970558	0	0.0323870285660817	0.0441367165020113	0	0	0	0.014530680275841	0.0148512912701712	0.0493674363188281	0.0394209125022909	0.026588757574282	0	0.0432169102119732	0.0284066285061388	0.00556719453887552	0.0361230498965562	0	0.0237448109004506	0.019896199300977	0	0	0.0232235517666183	0.013735075113838	0.0283452948773723	0.066933887004382	0.109335309483587	0.00649294803701061	0.0118706034657592	0.00789742388885479	0	0.0790853152037155	0	0.0289191791651034	0.0148184947597554	0.0218818824445433	0	0	0.0135832616187005	0	0.0465003449518688	0	0	0.0279623246498498	0.013102641294033	0.0148572509258578	0.0174929593966843	0.0901054232641512	0.0131115283656669	0	0	0	0.0429881056041568	0	0	0.0406075005411544	0.0129368022333465	0.0207406133760606	0.0390838462455778	0.0150928781187964	0.0147867489590457	0	0.0128115711752281	0	0	0	0.0636341629612155	0.0269000468141542	0.0201096660760817	0	0	0.0820380973926789	0.0173833430854932	0	0.0673589964821321	0	0.0216405120690075	0	0.0320126258066617	0	0	0	0.0135886780322605	0	0	0.03167443679266	0	0	0	0	0	0	0.0189694402023981
"TTC36"	0.124941809575912	0.777463592718121	0.0939098197233726	0	0.164420748673397	0.0504355214194014	0.0728414783544477	0	0.0390762776735684	0.382947427970814	0.38505276776857	0.0640745555254255	0.757762318044813	0	0.711566169114171	0.488527945881463	0.110811023991972	0	0.0365963891582921	0.0547679209924549	0.0585654372435456	0	0	0.0933724540439961	0.105653535252815	0.0700928663373812	0.23356308140841	0.123593274831899	0.18943316830286	0.476751649026965	0.335814920376568	0.092777839114192	0.0383079854882823	0.0729950727400907	0.777590966593707	0.498185731494606	0.284571769435858	0.150137610521694	0.149803743536911	0.519689270070173	0	0.298177832698785	0.554379717035641	0.305728354403798	0.0874550842384435	0.218728292069761	1.004955789108	0.70298710083714	0.170985038825498	0.327499731612878	0.821189113972979	0.282698727814546	0.433521101081051	0.147251441758216	0.0427278494857235	0	0.949799964660845	0	0.437739062719065	0.126916198932232	0.35352416675569	0.360017927121705	0.0662328349510321	0.0812262404830571	0.253147559849634	0.407487391363961	0.465552971364745	0.170375243836325	0.189435387614764	0.623436134563443	0.35677826980954	0.754123623019121	0.239218222292661	0.206473607594773	0.524979920578822	0.188699221649683	0.397645926518193	0.141908743131663	0.0601917484969863	0	0.0346055169871806	0.0919624381814555	0.119284463657283	0.383743080067807	0.11010415283203	0.203595505260608	0.178641519117396	0.242695220749774	0.163458041241235	0.0224611681312796	0.36426318682384	0.193828519010215	0.26472097776179	0.39998663529821	0.546839109115832	0.734266714641222	0.351904720476347	0.192958661847435	0.182436491957311	0.075959695743734	0.280578357567407	0.0215497066358484	0.110545457395473	0	0.0669437367807186	0.0396383117593446	0	0.0582542838770718	0.0598717231365518	0.028910938436293	0	0.130320074713997	0.0242773367945923	0.0958128684295425	0.0296675244571899	0.0578658153127048	0.396334946246925	0	0.0830460055528382	0.730783858297559	0.209346327700853	0.470550929234182	0.504880423056747	0.337229620681846	0.0719854332043464	0.0711190044796906	0	0.106438794211615	0.033074734893134	0.181391889941453	0	0.0281955606847809	0.0627380328806339	0.117838552797655	0	0.774251533855767	0.292373764267756	0.259352170424966	0.0920910205429364	0.266035099159196	0.0319741267561369	0.0364379763905932	0.0804806448073008	0	0.0668590749774078	0	0.123765897172782	0.0442581990482479	0.0535892306397878	0	0.0522852976602825	0.0755500473999858	0.256459252856312	0.060998230611933	0	0.0911257245627561	0.0312221944600708	0.225297770648918	0.10375310267601	0.0591706969466555	0	0.29528975153445	0.102858995982548	0.0454999739796596	0.0999151230882845	0.0549284250225077	0.140299265715391	0.785359764957125	0.0548691163900414	0.455983757109402	0.137482066088119	0.252774714537916	0.0797368173083142	0.309653740127901	0.0700312684211682	0.280943842438461	0.140049140452801	0.156095532343541	0.250553658628523	0.0291696364677897	0	0.122828003992091	0.108325318593106	0.154132069889697	0.162618953124546	0.02758078722252	0.223426933347398	0.143641099422073	0.0959010595768354	0.0277250387044391	0.0270371025976184	0	0	0.141465676382475	0.0292189115267976	0	0.054747453517893	0.0991590414277304	0.170212073430629	0.0565436181588337	0.0708517785343863	0.0561805157655532	0.105662643080082	0.0608783375400578	0.141766503462821	0.0279287722286817	0	0.155032247073118	0.107684352790399	0	0.0773795434517423	0.143710922811052	0	0.02679238714147	0.0320199966546861	0.0327221484147912	0	0.0740139886588011	0.141559800702892	0.405308171286681	0.0941250685281885	0.0210467090555232	0.0245235330712668	0.129200630289867	0.0349218814400696	0.05212583709583	0.11383234061039	0.129714414330269	0	0.132168269639513	0.0302767846443509	0	0.0740144408521186	0.061620882794138	0.0565860657012649	0.264824748979952	0.0685721033918807	0.204206945979231	0.0951029700116564	0.113479423464252	0.210530754930449	0.0645780602839328	0.094595688750641	0.0324778774977976	0.0248462155459689	0.0299440232920372	0.0441615776801773	0	0.0551936507840159	0	0.429877899029228	0.112244056732164	0.186117853929793	0	0.465738769882615	0.359939173778622	0.877222677934933	0.763610828097011	0.963115737580242	0.181562085949915	0	0.150399998388232	0.32556916010634	0.0565000117211111	0.0897777972000319	0.217049189883675	0.1888989353464	0	0	0.635726836350867	0.737374353812991	0.184963177005995	0	0.040633100687515	0.222686690610656	0.0296245776121322	0.376753733901527	0.249920681466357	0.561357285520914	0.147308049407962	0.547900492895997	0.398244591054949	0.284580846860876	0.619275941798771	0	0.261807280419609	0.278364753907419	0.0296492126046441	0	0.171060091546234	0.0724864910342953	0.0449812556523526	0	0.223416793147625	0	0.205791065557946	0.107978269064682	0.136692598990099	0	0.0279500566710911
"CHURC1-FNTB"	0.926900975892436	0.951060007438626	0.768598128913234	0.653571404060746	1.16126765121097	1.21640890127688	1.09035700088939	1.12364797716826	1.05535044506593	0.821618501653086	1.01053599944245	1.02170287494382	1.26981201397932	1.01661521321912	0.966158052267908	0.881647278844447	1.01961103168745	1.12196380009657	1.17670196544048	0.675958767345305	0.926439809481921	0.717912915368192	1.05887523804215	1.05182644077069	0.844304088561971	0.873565820988823	1.23789138469384	1.06163864085039	1.0287127453124	0.922973063631679	0.877408607706301	1.09259759968466	1.22511362784788	1.07315437783832	1.06398648269967	1.12277442953894	1.04759165446381	1.00940675066189	0.909992433369093	1.19594016545452	0.85568481278655	0.893862068310711	0.896792012771113	1.01900504324143	0.734304120593622	1.05829336233618	1.030672539958	0.892695275004155	1.03387973540267	0.837385132528259	0.809883512294492	0.805865668645157	0.787854022871715	1.03902281399084	0.811917878045061	1.11038181365909	1.38208650149469	1.02435668940606	1.09743984887467	0.911504559120402	1.04818175612601	1.11963808496559	0.984985699385208	0.744215863676517	0.633089877531038	1.07244236490471	0.735890140819271	0.903436563052968	1.12844381688808	0.849084961867363	0.923134584819658	0.744969441865777	1.1336501723293	0.901714226577417	1.01513108494926	1.06559562525178	0.866695516169105	1.14587602248992	1.09975012784677	1.17825404241807	1.15243650191703	1.22636677275158	1.14645222539438	1.20026884717109	0.901790456928854	0.965723120606401	0.99969641794812	0.85482730847642	0.775848820343114	0.829340534813839	0.693390064782312	1.2323674822236	1.06998481803527	0.999617411318428	1.09733173211711	1.05004314980737	0.952621614531642	0.641212639699593	0.746416634976553	0.8842176844201	1.1190837826879	1.071484452683	1.08573242749394	0.938770621777833	0.854622466767697	0.90783191863616	1.18241053391004	0.739358610008499	0.877511588669607	1.0213666850727	0.927777669470639	0.812090653140211	0.759366028468321	1.21007579911637	1.20746735047826	1.02016637210159	0.927591869487398	0.942334196805367	0.960403904849707	1.14298053661352	1.23493087944144	1.00606797241074	1.0187795416131	1.02882471956902	0.905844259113487	1.09927818942926	1.0198446249185	1.06133241942927	0.728064237301028	1.05954487346504	0.870539870475509	0.991467059336954	1.12250331441795	0.9150812075685	1.10564337402533	1.01855528444101	1.20840407612692	1.02582438852156	0.987479153639893	0.889607319816077	0.957679223404836	1.21641491318676	1.20577793033107	0.962055493700288	0.898100731653803	0.73808867473314	0.867952605892619	0.958939543781756	0.974228239043916	1.00721868079307	0.986561792502267	0.927378099657553	0.89339362957222	0.902426806120509	0.900537924230754	0.956576743163287	0.725320588937992	0.869739057715251	1.01356934184863	1.07132984750661	1.12024369088561	1.07805037345452	0.746866748647544	0.941663931136515	0.984986076710045	0.887080079117022	0.701486969465943	1.08709672421539	1.30578511408891	1.15194028749204	1.03198549627879	0.937358542931062	1.08639406136128	0.881428432290378	1.00482706975521	1.18078509838525	0.884328209922604	1.04276816017744	1.04789570552105	0.879411578370671	1.09806702353883	0.77441540640049	1.05447211926326	1.03625380809681	0.915864214015993	0.962591178150957	1.2124187876612	0.749482373280834	0.946424985475457	1.13362168572586	1.04846343273423	1.00070135864321	1.23284584118859	0.885279958699757	1.06887630735448	0.933268741752754	0.767814461555822	0.916728712295337	1.01368009405227	0.987996229222309	0.816901163039588	0.873621399874756	0.857269203784175	1.03509537286433	0.960927356462535	0.932515678861892	0.998251834782502	0.997070495071298	0.96176903425189	0.84188707875903	1.03690952014685	1.04351459182337	1.09848881684322	0.983520900333075	1.00511055557097	0.814267423345235	0.939060704528248	0.677268961167076	1.01730348226361	1.1876151577351	0.681660465768481	1.04159763121333	1.05724376670967	1.13086537808772	1.00583717722502	1.01945131560356	1.09727476999892	0.962581055382497	1.0739776335397	0.76042807659977	1.06247830100081	0.904678867828454	0.661138952985978	0.921468936194459	0.697639005471717	1.03293727413125	0.823387256823394	1.04065285639868	0.911223000238142	0.986318700741504	0.830483568045582	0.976827631775828	1.14413055551534	0.866267496522796	1.12416150478882	1.21500075658164	1.05692463667986	0.877601117040745	0.930238395353377	0.825327018235907	0.9786251039645	0.994840153540519	1.39439853060359	1.04801006569039	0.879746993229931	1.02751639433464	1.15294928831383	0.927986336838782	1.22298920793273	0.646679419700736	1.15171134833271	0.968354073490952	0.947150177752105	0.912918449423324	1.0077523272508	1.00471353082939	1.18524563582098	0.832309387154312	0.804602935616359	0.897724716048414	0.791834878090006	1.02116540921793	1.01286847248656	1.11468791002631	1.04402623418102	0.864955316033232	0.579486958007301	0.938037957442194	0.970589867568007	0.819736787876922	0.951339814296154	1.03910186339626	0.983925532181949	0.99639181057745	0.760573878332334	0.89247162080344	0.915202013571663	0.999231856463104	0.942100872473907	0.764904087198318	1.07333520884879	1.04417271407061	0.978080597753111	0.805526043310282	1.14089695819752	0.919239507519576	1.26039989011437	0.93082128807871	0.878075888138207	1.08250993911143
"ATP6V1G3"	0	0	0	0.0324371681353102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.034182989629148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0827695116953065	0	0	0	0	0	0	0.0373940037691142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0523565555226611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0510570894315853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0385604445243974	0	0	0.0819066666523444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03101631731541	0	0	0	0	0	0	0	0	0	0	0	0.0535383177950424	0	0	0.0334840060213488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
