"TCGA.A6.2679.01A"	"TCGA.A6.2682.01A"	"TCGA.A6.6782.01A"	"TCGA.AA.3510.01A"	"TCGA.AA.3524.01A"	"TCGA.AA.3525.01A"	"TCGA.AA.3526.01A"	"TCGA.AA.3544.01A"	"TCGA.AA.3549.01A"	"TCGA.AA.3553.01A"	"TCGA.AA.3562.01A"	"TCGA.AA.3660.01A"	"TCGA.AA.3679.01A"	"TCGA.AA.3685.01A"	"TCGA.AA.3697.01A"	"TCGA.AA.3870.01A"	"TCGA.AA.3930.01A"	"TCGA.AD.6890.01A"	"TCGA.AF.2693.01A"	"TCGA.AG.3575.01A"	"TCGA.AG.3582.01A"	"TCGA.AG.3609.01A"	"TCGA.AG.3883.01A"	"TCGA.AG.3898.01A"	"TCGA.AG.4007.01A"	"TCGA.AZ.4616.01A"	"TCGA.AZ.4684.01A"	"TCGA.AZ.6600.01A"	"TCGA.BM.6198.01A"	"TCGA.CM.4743.01A"	"TCGA.CM.4744.01A"	"TCGA.CM.4752.01A"	"TCGA.CM.5341.01A"	"TCGA.CM.5860.01A"	"TCGA.D5.6929.01A"	"TCGA.D5.6932.01A"	"TCGA.DC.5337.01A"	"TCGA.DT.5265.01A"	"TCGA.F5.6813.01A"	"TCGA.5M.AAT6.01A"	"TCGA.A6.2672.01A"	"TCGA.A6.3807.01A"	"TCGA.A6.3808.01A"	"TCGA.A6.4105.01A"	"TCGA.A6.5664.01A"	"TCGA.A6.5665.01A"	"TCGA.A6.6654.01A"	"TCGA.A6.A566.01A"	"TCGA.AA.3492.01A"	"TCGA.AA.3516.01A"	"TCGA.AA.3518.01A"	"TCGA.AA.3715.01A"	"TCGA.AA.3833.01A"	"TCGA.AA.3841.01A"	"TCGA.AA.3949.01A"	"TCGA.AA.3950.01A"	"TCGA.AA.3977.01A"	"TCGA.AA.A00A.01A"	"TCGA.AA.A00N.01A"	"TCGA.AA.A01P.01A"	"TCGA.AA.A01R.01A"	"TCGA.AA.A02R.01A"	"TCGA.AD.5900.01A"	"TCGA.AD.6548.01A"	"TCGA.AD.6895.01A"	"TCGA.AF.3400.01A"	"TCGA.AG.3728.01A"	"TCGA.AG.3878.01A"	"TCGA.AG.3893.01A"	"TCGA.AG.3901.01A"	"TCGA.AG.4008.01A"	"TCGA.AM.5821.01A"	"TCGA.AU.6004.01A"	"TCGA.AZ.4615.01A"	"TCGA.CK.4951.01A"	"TCGA.CK.5913.01A"	"TCGA.CM.4751.01A"	"TCGA.CM.6674.01A"	"TCGA.D5.6540.01A"	"TCGA.D5.6930.01A"	"TCGA.DC.6158.01A"	"TCGA.EI.6507.01A"	"TCGA.F4.6463.01A"	"TCGA.F4.6569.01A"	"TCGA.F4.6570.01A"	"TCGA.F4.6703.01A"	"TCGA.F5.6464.01A"	"TCGA.F5.6811.01A"	"TCGA.F5.6812.01A"	"TCGA.G4.6299.01A"	"TCGA.G4.6586.01A"	"TCGA.G4.6628.01A"	"TCGA.3L.AA1B.01A"	"TCGA.A6.2674.01A"	"TCGA.A6.2676.01A"	"TCGA.A6.2684.01A"	"TCGA.A6.2685.01A"	"TCGA.A6.2686.01A"	"TCGA.A6.4107.01A"	"TCGA.A6.6138.01A"	"TCGA.A6.6651.01A"	"TCGA.A6.6781.01A"	"TCGA.A6.A565.01A"	"TCGA.A6.A5ZU.01A"	"TCGA.AA.3489.01A"	"TCGA.AA.3495.01A"	"TCGA.AA.3506.01A"	"TCGA.AA.3517.01A"	"TCGA.AA.3532.01A"	"TCGA.AA.3543.01A"	"TCGA.AA.3548.01A"	"TCGA.AA.3552.01A"	"TCGA.AA.3554.01A"	"TCGA.AA.3662.01A"	"TCGA.AA.3673.01A"	"TCGA.AA.3678.01A"	"TCGA.AA.3692.01A"	"TCGA.AA.3710.01A"	"TCGA.AA.3811.01A"	"TCGA.AA.3815.01A"	"TCGA.AA.3837.01A"	"TCGA.AA.3844.01A"	"TCGA.AA.3851.01A"	"TCGA.AA.3855.01A"	"TCGA.AA.3856.01A"	"TCGA.AA.3858.01A"	"TCGA.AA.3860.01A"	"TCGA.AA.3861.01A"	"TCGA.AA.3862.01A"	"TCGA.AA.3866.01A"	"TCGA.AA.3869.01A"	"TCGA.AA.3875.01A"	"TCGA.AA.3877.01A"	"TCGA.AA.3939.01A"	"TCGA.AA.3966.01A"	"TCGA.AA.3968.01A"	"TCGA.AA.3970.01A"	"TCGA.AA.3971.01A"	"TCGA.AA.3975.01A"	"TCGA.AA.3976.01A"	"TCGA.AA.3982.01A"	"TCGA.AA.3986.01A"	"TCGA.AA.3989.01A"	"TCGA.AA.A004.01A"	"TCGA.AA.A00D.01A"	"TCGA.AA.A00E.01A"	"TCGA.AA.A00K.01A"	"TCGA.AA.A00R.01A"	"TCGA.AA.A010.01A"	"TCGA.AD.6899.01A"	"TCGA.AD.6901.01A"	"TCGA.AD.6963.01A"	"TCGA.AD.6964.01A"	"TCGA.AD.6965.01A"	"TCGA.AF.2690.01A"	"TCGA.AF.2691.01A"	"TCGA.AG.3580.01A"	"TCGA.AG.3581.01A"	"TCGA.AG.3584.01A"	"TCGA.AG.3587.01A"	"TCGA.AG.3593.01A"	"TCGA.AG.3598.01A"	"TCGA.AG.3599.01A"	"TCGA.AG.3600.01A"	"TCGA.AG.3608.01A"	"TCGA.AG.3612.01A"	"TCGA.AG.3731.01A"	"TCGA.AG.3882.01A"	"TCGA.AG.3887.01A"	"TCGA.AG.3890.01A"	"TCGA.AG.3892.01A"	"TCGA.AG.4001.01A"	"TCGA.AG.A00Y.01A"	"TCGA.AG.A011.01A"	"TCGA.AH.6547.01A"	"TCGA.AU.3779.01A"	"TCGA.AY.4070.01A"	"TCGA.AY.4071.01A"	"TCGA.AY.5543.01A"	"TCGA.AY.6196.01A"	"TCGA.AY.6386.01A"	"TCGA.AZ.4323.01A"	"TCGA.AZ.6601.01A"	"TCGA.AZ.6605.01A"	"TCGA.CA.6717.01A"	"TCGA.CA.6718.01A"	"TCGA.CM.4748.01A"	"TCGA.CM.6164.01A"	"TCGA.CM.6170.01A"	"TCGA.CM.6677.01A"	"TCGA.D5.5538.01A"	"TCGA.D5.5541.01A"	"TCGA.D5.6529.01A"	"TCGA.D5.6531.01A"	"TCGA.D5.6534.01A"	"TCGA.D5.6927.01A"	"TCGA.D5.6928.01A"	"TCGA.D5.6931.01A"	"TCGA.DC.6156.01A"	"TCGA.DM.A1DB.01A"	"TCGA.DY.A1DE.01A"	"TCGA.EI.6511.01A"	"TCGA.EI.6883.01A"	"TCGA.EI.6885.01A"	"TCGA.EI.6917.01A"	"TCGA.F4.6807.01A"	"TCGA.F4.6809.01A"	"TCGA.F4.6854.01A"	"TCGA.F5.6465.01A"	"TCGA.F5.6814.01A"	"TCGA.G4.6293.01A"	"TCGA.G4.6295.01A"	"TCGA.G4.6309.01A"	"TCGA.G4.6588.01A"	"TCGA.G4.6625.01A"	"TCGA.G4.6627.01A"	"TCGA.G5.6233.01A"	"TCGA.NH.A50V.01A"	"TCGA.QL.A97D.01A"	"TCGA.A6.3809.01A"	"TCGA.A6.5657.01A"	"TCGA.A6.6137.01A"	"TCGA.A6.6141.01A"	"TCGA.A6.6649.01A"	"TCGA.A6.6780.01A"	"TCGA.AA.3496.01A"	"TCGA.AA.3502.01A"	"TCGA.AA.3520.01A"	"TCGA.AA.3522.01A"	"TCGA.AA.3530.01A"	"TCGA.AA.3680.01A"	"TCGA.AA.3681.01A"	"TCGA.AA.3713.01A"	"TCGA.AA.3821.01A"	"TCGA.AA.3846.01A"	"TCGA.AA.3980.01A"	"TCGA.AA.A01Q.01A"	"TCGA.AF.4110.01A"	"TCGA.AF.6136.01A"	"TCGA.AF.6672.01A"	"TCGA.AG.3594.01A"	"TCGA.AG.3732.01A"	"TCGA.AG.3902.01A"	"TCGA.AG.4022.01A"	"TCGA.AZ.5407.01A"	"TCGA.AZ.6598.01A"	"TCGA.CA.6719.01A"	"TCGA.CI.6621.01A"	"TCGA.CK.4950.01A"	"TCGA.CK.5916.01A"	"TCGA.CM.6161.01A"	"TCGA.CM.6163.01A"	"TCGA.CM.6167.01A"	"TCGA.CM.6168.01A"	"TCGA.CM.6169.01A"	"TCGA.CM.6679.01A"	"TCGA.CM.6680.01A"	"TCGA.D5.5539.01A"	"TCGA.D5.6530.01A"	"TCGA.D5.6924.01A"	"TCGA.DC.6681.01A"	"TCGA.EI.6506.01A"	"TCGA.EI.6510.01A"	"TCGA.EI.6884.01A"	"TCGA.EI.7004.01A"	"TCGA.F4.6460.01A"	"TCGA.F4.6461.01A"	"TCGA.F4.6704.01A"	"TCGA.F4.6805.01A"	"TCGA.F4.6806.01A"	"TCGA.F4.6856.01A"	"TCGA.F5.6571.01A"	"TCGA.F5.6864.01A"	"TCGA.G4.6322.01A"	"TCGA.G4.6323.01A"	"TCGA.NH.A6GA.01A"	"TCGA.QG.A5YW.01A"	"TCGA.QG.A5Z2.01A"
"GZMK"	0	0.366573884276157	1.71355599198748	0.767610276942382	0.541114300166118	0.409976163264998	0.839865025628804	1.7570477341144	0.0403949932482246	1.11041462672553	0.438133944465379	0.290821834601693	0.112832771295229	1.02826273753322	0.917358731909324	0.744356670331199	0.415954589013745	0.350917155489167	0.991085329541623	0.84050908078696	0.254293856346809	0.444956813172658	0.233653244701526	0.604605622861809	0.821527379533849	0.748947686960922	0.708066741639849	0.985471795446701	1.66209396939568	0.394619854008942	0.883358979098303	0.464187825116096	1.16215755837208	0.254937782682871	1.27160007998258	0.583218713784225	0.296585570957112	0.516539405430445	1.68942891359164	2.41266525044322	1.8967148644211	0.370122423496739	0.642043331413717	1.42288903108396	1.41240699910533	1.50711152488241	2.30896731536586	1.18297812098944	0.160911909974499	1.10853347232109	0.852091067372696	0.835125010847815	0.894917861567952	0.392448542141354	2.40148785895832	1.39222739140777	0.516766720791411	0.398132583388324	0.191086334328359	1.41696141341161	2.07995701781461	2.14161493029117	1.63518572204661	0.71825384461682	1.59023569841631	0.420583874000003	0.422786639892706	0.457151254566373	0.519414454144409	0.883115401018931	0.50914968402011	0.79377559246175	1.03729831255295	2.82786980069854	0.468689952843991	0.397819154609226	1.70097132962699	0.873770271267556	0.0804205118298881	0.957936945651611	0.64177124702046	2.29549355213267	1.31677399429039	1.59533546073264	1.62486594893007	1.96053099304021	2.07609727948367	0.38790631695721	1.38935504976191	2.51844389158233	1.18174697639299	2.54257886201441	0.574660011657523	1.82561010133723	1.80654298201243	0.932812709563256	0.763106426268082	2.6373161649873	0.553831771339117	1.38786487549306	2.15002311528922	2.00575204098943	2.03891495576147	1.29539026696566	2.89318095931711	0.43467134685415	0.385258307428819	0.134467600105503	0.634459347772259	1.29176093617774	1.43033006504594	1.25016435383366	1.17133423850378	0.970331145781898	0.293138029683224	0.503202576654943	0.427929636682908	2.39762928717985	0.846998382121714	1.97345404881309	0.424087082259721	0.437857661536521	0.964782284973428	0.334398696366948	1.06554901312132	0.535585312901885	1.14254126528453	1.37880791180681	0.655581276294598	1.17537380640272	1.0430849575848	0.852478883019794	0.374067504005161	0.85096759237391	0.928477032102009	0.973688428735775	0.721695694242701	1.41317701172877	0.440522597563884	0.514757165596752	2.08073825589175	1.74038981168186	1.87349971045448	0.656695357999259	1.41448763402565	1.19222097080065	0.175400388899235	1.64419873833867	0.621589294188855	1.98817842920788	1.41264473510815	0.764761883958298	3.09958820990126	0.743964853770509	2.95316593081604	1.02512929366479	0.700203533595072	0.436392422769665	0.424091879227087	0.147844859836063	0.79773273401434	0.434674791578073	0.551859213195151	1.51285369296001	1.06027292300209	0.560735357358729	1.56477604406634	1.19662456334183	0.602499500179326	1.04024629732283	0.988492911594964	0.635966971447999	0.285716072963336	0.237244121080355	2.49944746946749	0.186444272599993	0.756082656191636	1.32286163766021	0.525687508083002	3.5866879476208	1.13742411770846	4.11547532497735	1.86292108633458	1.14234137925057	2.0176193337302	1.96090309172847	0	0.58782766541676	0.756210917334663	0.787856953003594	1.25463421798135	1.27242337602875	1.46402155414822	0.784837640418366	2.45109121484172	1.01929480499562	4.21485693558213	1.46007139013764	2.74356452541939	1.69036370695196	0.469798674979104	2.93007311612562	1.04615613818445	1.04108113459647	1.43710251801242	2.45970258634999	1.96500828053429	0.773075729716775	1.49603956347042	1.12465844261213	1.34080763466413	2.27610278845484	0.552796814796421	0.188765428039943	1.65502446048834	2.49411235725972	0.229518761203719	0.45679213740126	1.30053081261299	1.9782271392674	1.75999333488825	0.878185123311441	1.88599370527542	1.14060779208739	1.70198395139208	1.17600561312404	0.187835005991934	0.695743241041388	0.275939145195042	1.14686230020056	0.661053682205663	0.542959613922127	0.94244985587601	0.835873036486173	0.582199281739146	1.52782604099876	0.632716426661903	1.23359393237493	1.00227133244097	0.868333863211229	0.944209890275034	2.21091093181285	1.04629043697479	0.910325312016122	0.847290329584579	1.46411404523877	1.13016456496337	0.953187920216639	0.990243658504385	1.7657472910621	1.0461790045899	2.02496828580924	1.62121473455222	0.885746971666855	0.930398850049569	0.910000730244554	1.02767694609432	0.634816278680124	1.1391631821837	1.5562464169224	0.522938249563185	1.10451382414689	0.785497253883058	1.45054436958743	0.444946818546219	0.859233568617038	0.825031690785083	1.20374233792672	1.2197475933404	0.656986562010531	0.848210954516263	1.50496535864262	0.894806500117122	0.327982563070499	1.24331149987424	0.756433491171933	0.736071540779386	1.50037758782086
"CCL3L3"	1.84553524956788	3.9799033996638	1.55656290668565	2.80284344895112	0.856502049125044	2.61851642146907	1.83814353330402	2.09794775390006	2.5347909922544	1.12508980370566	0.929307167026213	0.593793838709962	1.30918959171245	1.39630786757729	1.42923472839225	1.00290936807556	3.01765584504216	0.720251320316547	0.960449109150285	1.04005483678193	1.57416996117492	1.94534248036917	2.75078528234781	2.1958290237419	0.596952732462092	0.542388566127427	2.22123149340032	1.67241464434019	1.22188422141328	0.78704846630485	1.2385101804572	1.51559281109787	2.16354579351243	0.573630847269476	0.739558996177877	1.78398702909411	0.276678511807152	1.92272818839315	0.905645632624888	1.39299068945295	4.56473260178698	0.777743267147929	1.13629271423492	2.31882228501534	2.06933013764813	2.08270339151751	0	2.10440541360658	1.46753306075803	0.982291743205849	1.40857653508817	3.52305972604484	3.45081184174699	1.48759504715407	3.68420964376018	4.47108123934873	1.57190708831442	1.6884810268674	0.988296657338921	1.58009880473458	1.9264494751483	1.10864118501612	1.2931956107448	1.31218949075841	0.83083412602837	5.76917848897238	1.1140762168539	0.997223548445916	1.01834211325137	1.46994086894834	0.575313367661403	2.73016514076319	2.23540594181249	1.18077167664101	2.35889897583546	1.32247637510653	1.01364242421218	0.904492614679202	2.45220923044044	0.597244246178979	1.5855048011496	3.58719399467533	1.20405115460421	0.824365635725071	1.06040632920004	1.59164434649333	1.39588664637015	1.00295194507746	1.00206453354987	0.458834622283953	0.499633189361887	1.45564907001949	0.86014242542555	4.68762336853945	2.68671180452041	1.97932606231621	2.95703375393154	2.93682397300109	0.917748325177086	1.51768973227514	0.932880979808102	2.78769739571466	1.19373628526942	0.662581166612916	1.82237929176499	0.839259743949247	2.35669304630204	0.538456482303992	1.74903254884762	2.13490379247301	0	0.238410432100579	2.70497334591195	2.78070083138931	0.470166057075675	1.08074536413015	2.97529843120724	1.563416727072	1.24237434884725	1.72713253508522	0.314381860700709	0.761098130501721	1.44176871051389	0.475397300794423	0.422985819876306	1.56256143292387	0.976764937503089	0.745258713698997	1.82661336004199	1.59338396884129	1.94426354968733	0.862304360413213	2.19370507976235	2.12574836521965	4.98048338834668	0.754245679900967	1.1340827825023	1.20538010151094	1.21314149750638	0.40850401418827	0.798908816767957	1.83289817082155	0.994060994149628	2.52976863081241	1.16041730564559	1.24695197789618	0.634746272762325	2.3654992895445	1.28628691835262	1.24747971868752	1.35302251725289	1.50545936541841	2.47078648823692	0.385702038257271	1.80182056380142	0.564041795316565	1.77600224142728	1.19521932629567	0.416610254780764	0.691630371476639	1.52315578596834	1.49086734964405	0.556153792047195	0.572577701642629	1.94592303240469	0.68065802507714	2.43167975964624	1.59705994340677	0.933659778389642	0.935131368348985	2.87689949337484	0.698866378024893	0.475211828855952	0.581758615120987	0.805485343236284	1.63084041173033	1.20943418307879	0.454547059198959	1.29661599576348	2.8929616776976	2.88696729362202	1.44415985496654	1.31942906941618	1.16555379295588	1.94332652082547	2.51884754127686	1.26232018188129	1.95273644953054	0	1.07671391189002	2.64534528780104	1.30201013164227	1.36977710218286	1.18429228890752	0.952381929552767	2.7953139366017	2.75913702483834	1.10473134659051	1.14912131482149	0.649502173796501	1.10770846148679	1.72593165529816	0.516018938953105	2.85557344379676	1.61385613209916	0.84057751017733	1.10823444426824	1.02672733103052	1.53481271875668	0.771864342998299	0.341965075387916	1.21592584156684	1.93652912431309	1.81006563375196	1.49525842723908	1.20471716694644	0.731538193409013	1.47745532377616	1.33163755071487	3.53395120779726	0.984700644903213	0.409707764588085	0.957281157856405	0.726254674837746	0.0110125010762065	1.18023261400386	0.0526292894770787	1.15706684977276	0.215256282374295	0.908349359129893	0.367251554560559	2.01875913433069	1.08290440179308	1.23237967145054	1.06751892440285	1.54601838557613	1.46727360021607	1.29716577811788	0.433045640775423	0.562131911716933	0.786005404678055	0.490870706552688	1.6747190291511	1.36246267301822	0.152377262353018	0.868480760468766	0.451430145150228	0.923385888794223	1.37972930477871	1.67875498385727	0.309057784550332	0.589526490555222	1.32987124770388	2.44199755162208	1.8171829843939	1.2046664582448	0.544846077509107	1.62049514843852	0.917272333101101	1.66289477914979	0	2.19141239962058	0.25092328135879	1.07817411679532	1.70714215441292	0.529301908970732	0.245032461571017	0.697652977304503	2.17741540250231	1.29457203051658	0.227812246999103	0.834641614713563	1.19112482012637	0.84374118142012	0.643475666105177	0.910187532519444	1.66976360594666	1.12890183860949
"GZMH"	2.53037913923679	0.563238934958644	2.29299504364156	1.83876459944201	1.17132971582936	1.09390123350518	1.42209561636507	2.44406515367133	0.882681198745661	1.30364041222995	1.02605808951779	0.528518024769605	0.852634476473646	1.7898495955218	1.37553754782098	1.96642552408859	0.756700552901008	0.838337147916935	0.934002603873968	1.77576179627031	1.14352952836818	1.35607508180873	1.15932285173318	0.975863879655172	2.07707439042843	3.36102974390587	1.30681605829937	0.926803545740339	2.66917913057893	2.01227748829489	3.16676371585775	1.55186459721689	1.64732714592525	0.737420248547346	2.06761836141291	1.13884750262396	1.39657482956707	1.18861377508504	2.36487866779362	2.95285042966483	3.90149774276472	1.20821990080819	1.77784874955629	2.84551285349115	1.54074899290569	3.15360471782345	2.27570339682783	1.4273670706038	2.04149463868752	2.46493054816045	2.34758717433378	2.56188606076334	1.90025523265653	1.28988373376442	3.11554388085606	2.68328721353236	2.05284063034302	1.4918260409453	0.664038060570617	3.83689285529873	3.58217318564095	3.5674616649068	2.92972071507232	2.04090314752434	2.86373735456739	1.49365960371647	1.6229144580666	1.09967995521547	0.902085041583267	1.01338884941307	0.992617525969666	3.644490200205	1.71155023909342	4.25573432655852	0.916231340973716	0.425174781862698	2.4314093023031	2.40265416007755	1.49662042587601	2.06932677379563	1.38206392164619	3.40355568037872	1.46749122785131	1.90013342006571	2.91321446425776	3.43497697560132	3.06703339874745	0.892610244994684	1.40883011982328	3.25628659597167	4.1356244135679	4.58704625132973	0.606642092972941	1.44168349719803	2.98626879328466	1.54713433960991	0.870780657496981	4.08508786498187	0.557909872090202	2.31973836064512	2.25629813390029	2.61487753346931	1.23866198951438	1.01469393091212	2.9404230393204	0.762604670032693	1.4952760984082	0.895393412445012	1.11930193610533	3.55883620245765	1.59208634293194	1.25570810065031	1.73363777845035	1.59244546221113	0.456228528348737	0.689258277228691	0.650816255168832	3.87597015338923	1.27748001170513	3.33063503338526	0.248595039172005	1.11821700219717	1.30630023490868	1.77043841379307	1.01075030737848	0.841249849616751	1.71933405567807	1.41095210801141	1.46659411879866	1.66748780789954	1.98666850328995	0.898769281397294	1.5866617489711	0.528351354876824	2.62708461607216	0.844474949839934	0.726729305398168	1.51056856606829	0.762743460918605	1.38840427150409	1.89561464033606	1.65174660539691	1.71074038022644	0.964721325651587	2.68784578434429	2.11561140409666	0.457848259530402	3.99230085944011	2.09089015313239	2.04923196453783	2.04040325102037	3.16262383021444	3.51602282234786	1.35590037735291	2.77673353756515	1.78571661145454	1.80611770241928	0.868758081051622	0.729602457635625	0.439683207244243	1.39247539178159	1.70888820546412	1.81619262116773	1.56394035763618	1.40407488953056	1.12188638375781	2.03264001672253	2.4351489091572	1.7323568952693	1.09795010124164	2.45809357947785	0.566910205196244	0.834633030799809	0.86886119956751	2.24011251583944	0.638511648129036	0.918431691231167	1.69628128155629	1.09968566161669	2.55455529259713	0.770472345006815	1.95841486481163	1.95073868783379	1.92426819897578	2.20127077869387	3.44382469720309	0	1.64733315922483	1.31942290669897	1.286446442739	1.33656846808993	1.91660311706755	2.16486260283211	2.5177576660009	2.12202227855374	2.48262484135605	4.9647540275177	1.46132141452333	4.15082439054062	1.85605698037002	0.910626614951862	3.37644208769289	2.1372595282451	1.69135798285608	1.73475426585363	3.45286550988884	1.35879761212311	1.77850012267164	2.17306540840036	2.32919659334389	1.33547652438569	2.8662606989825	1.57043422927478	0.981402234258886	2.53270453540415	2.19983136003108	0.464231053803117	1.12925827855246	2.12355212983293	2.60308548354848	1.46282760223284	0.428558012979555	1.26085119420188	1.60302841064748	2.7134537303781	1.89433619622326	0.654348241179084	0.791420977694602	0.483044371139148	0.982045631189128	1.10532460535056	1.00421580316606	1.35777978402207	1.16318065481632	0.864499928998482	1.76209528084757	1.46507290931477	1.96145723877394	0.623647846999962	0.52218465254816	2.15644078079416	1.59086960311738	2.40563451637653	1.16040863447151	1.06338109405423	1.77202474038985	2.09193362000354	1.53941125433825	1.65789314309114	2.23939210323579	1.26961569679326	1.50925290046621	1.20291205397947	0.886105473684891	1.99666657844493	1.482259566938	1.428669189897	0.462952630268593	2.33457804335351	2.29755008753799	0.89071932627757	1.1319230736282	1.1613392451341	2.05217293384518	0.638442592592706	1.54950848394531	0.873309777761381	1.85311626809093	0.934968483527147	1.41487740801186	1.97976578174046	2.03882497517357	1.8728350518538	0.631946739996875	0.809401789674489	1.36652277857104	0.867238958079986	1.00474377075811
"CCL4L2"	1.85704225189715	2.69195361104626	1.92682579748997	2.43696017104053	1.64664959245741	2.01993390189424	2.48257819040656	3.00993099954689	2.23320146652356	2.27716742236122	1.174876797968	0.680221984608037	1.12994569210553	2.29959389074402	2.20967929410702	2.53207330606914	2.11541293266953	0.695053499963365	2.01494910670411	1.78393554293944	2.17289365365207	2.05464126466692	3.05492950440936	2.79148224117264	1.15158724617955	1.33896145191953	2.11563949394863	2.37356810484727	2.49827538496162	0.976454555104475	2.74567443544857	2.22068553058616	2.09299860588939	1.32238543248948	1.43837251824703	1.94203704403631	0.387139130875513	2.62313999127655	1.72380076856219	2.97088261680229	3.59387694273547	1.7632710976375	2.05302970511591	2.75593816181506	1.74231157832106	2.59454153494221	0	1.99078713915343	2.51285804167556	2.20938648007824	1.73623562338069	2.76483821964403	4.21179586274502	1.17938303349661	4.28132378989212	4.09064079641521	2.34487506833592	2.57718043590365	0.523755840824269	3.52655056832316	2.7519098399197	2.83642660583816	2.58850856759685	2.34005740347406	1.86910789541712	4.99145879501321	1.02378252854834	1.91966246452651	1.82357434848646	1.51668835546033	1.04973217300719	3.4879724089838	2.41591590128791	2.61702219142581	2.73048655902983	1.48434358470951	1.99147949940497	1.92850243268047	3.10740137869723	1.31205520389724	2.38545784927294	2.67270535878943	1.62385499267875	1.04469133005873	2.19302684011314	2.84691879310861	2.39880264520711	1.80318854722369	1.60943246998171	1.99486129600882	1.81601145187242	2.92719575890648	1.37020466128274	5.51656646586704	3.29837160593183	2.5250375663022	3.17857113907149	3.62811909997272	1.53565524787767	2.3394002517631	1.96152752469198	2.45770729487964	1.53487363071222	1.83770525927679	1.94919951601852	2.34198176143517	1.98491510963237	0.964561181766019	2.84358571333279	3.40497724580723	0.341074468518301	1.23907038254871	3.58215662607031	3.30777448267664	0.662084788820598	1.86069994983697	3.53692886953767	2.7234424685133	2.00582054743267	2.39546430282942	1.18912054465659	1.41165848967429	2.03865419833164	0.718035520942106	1.53289205802345	2.2748605417901	2.07843060775776	1.62833360600832	2.53666963667922	2.3240517285819	2.44140349617974	1.7458593058049	3.04473217071558	3.06633945834948	3.82173135976918	1.69539071834215	1.39018347285198	2.42945413257377	1.79944851168704	1.24896693198703	1.93179742455644	2.57176538069995	1.93580693010573	1.96914085524786	1.92173251228888	2.62240998424279	1.13659740768481	2.9343977100905	1.77444144356834	1.38846949578801	2.12992290809859	2.32912637261697	3.35702386077154	0.463797053568656	2.77654058395055	1.23387491772078	2.32993626347748	1.82665771118564	0.656330875756179	1.36546788590345	2.02757520528354	1.69028175677289	1.70896984412846	1.76157165690883	2.93716780755287	1.63320720179357	2.81244990486407	2.24088608362313	1.56347703909803	1.54505073156755	3.45821002693441	1.22864404176884	1.2095982619623	0.68043227770485	1.4419929868702	2.53760099186399	1.7755193814347	1.05029990194267	1.48713690572067	3.30994645650438	1.49234394594745	1.84211341698267	2.72145837622798	2.20395043252429	2.61279199461697	3.70778223669171	1.97885863415031	1.96948290604673	0	1.55395775941944	3.24926252519138	1.28059880541244	2.5255348739747	2.27947479423959	1.83329166635825	2.77192610247471	3.9871430360747	1.80753468448089	1.95199182854349	1.13479039412714	1.44907634561842	2.5601354287649	1.33118071065497	2.76901682377443	2.44826951960344	1.58120109516329	1.65885216933416	1.5051462057918	2.75097789213889	1.47147407546877	0.738128389736923	1.70103949025628	2.44127563892565	1.82009179148344	2.82026706781865	2.12848311923089	1.45637938006569	2.5555759222985	2.79757337884242	3.96290451829765	1.56302800073066	0.660658584337594	1.60396144295699	0.891053221956299	0.0344583429216377	2.10213214775961	0	1.37401817291752	0.745721877501831	1.37072056328851	0.647194935004252	2.76981290303537	1.64518391417507	1.36317784532559	2.25434488441107	2.72274294859187	1.51397299804206	2.03298655337344	0.655528588732055	1.22404872092563	1.53806992405315	0.816425837218379	2.64989569912592	2.06062394863645	0.51552677998151	2.13727091915457	1.20405595894997	1.33930374308221	2.74555624987038	3.07986061636598	1.19257845416183	1.31876734458378	1.92743300068695	3.35793746041736	2.18995445667053	1.60616455095995	1.07389766857917	2.56658710959057	1.64875293002422	2.0866504598148	0.0368072363455134	2.70332751660614	0.624993186786124	2.02995216367118	2.02576574684313	0.786600159413767	0.59759825900646	1.23887364442436	3.14668629602034	1.64609007915247	0.760263021060884	1.41842101802662	1.62775640827426	1.12755764900196	0.652009586604249	1.2012878040227	2.73289525186051	1.65698848291002
