"TCGA.3L.AA1B.01A"	"TCGA.A6.2684.01A"	"TCGA.A6.3809.01A"	"TCGA.A6.3810.01A"	"TCGA.A6.6781.01A"	"TCGA.A6.A56B.01A"	"TCGA.AA.3555.01A"	"TCGA.AA.3821.01A"	"TCGA.AA.A00O.01A"	"TCGA.AF.2687.01A"	"TCGA.AF.6672.01A"	"TCGA.AF.A56K.01A"	"TCGA.AG.3575.01A"	"TCGA.AZ.6599.01A"	"TCGA.CA.5254.01A"	"TCGA.CA.6718.01A"	"TCGA.CM.4748.01A"	"TCGA.CM.6679.01A"	"TCGA.D5.6929.01A"	"TCGA.DM.A28A.01A"	"TCGA.EI.6507.01A"	"TCGA.F4.6856.01A"	"TCGA.G4.6309.01A"	"TCGA.G4.6322.01A"	"TCGA.NH.A50V.01A"	"TCGA.NH.A6GA.01A"	"TCGA.A6.5656.01A"	"TCGA.CM.6167.01A"	"TCGA.EI.6885.01A"	"TCGA.F4.6463.01A"	"TCGA.G4.6314.01A"	"TCGA.5M.AAT6.01A"	"TCGA.A6.2674.01A"	"TCGA.A6.5657.01A"	"TCGA.A6.6780.01A"	"TCGA.A6.6782.01A"	"TCGA.AA.3522.01A"	"TCGA.AA.3977.01A"	"TCGA.AA.A00J.01A"	"TCGA.AD.6964.01A"	"TCGA.AG.3732.01A"	"TCGA.AG.3902.01A"	"TCGA.AY.4070.01A"	"TCGA.AZ.4323.01A"	"TCGA.AZ.6598.01A"	"TCGA.AZ.6601.01A"	"TCGA.BM.6198.01A"	"TCGA.CI.6620.01A"	"TCGA.CI.6621.01A"	"TCGA.D5.5538.01A"	"TCGA.D5.5541.01A"	"TCGA.D5.6927.01A"	"TCGA.D5.6930.01A"	"TCGA.DM.A0XF.01A"	"TCGA.EI.6511.01A"	"TCGA.F4.6461.01A"	"TCGA.F4.6806.01A"	"TCGA.F4.6809.01A"	"TCGA.F5.6811.01A"	"TCGA.G4.6311.01A"	"TCGA.G4.6323.01A"	"TCGA.G5.6233.01A"	"TCGA.QG.A5Z2.01A"	"TCGA.A6.5664.01A"	"TCGA.AA.3811.01A"	"TCGA.AD.6901.01A"	"TCGA.A6.2677.01A"	"TCGA.A6.6651.01A"	"TCGA.AA.3970.01A"	"TCGA.AM.5821.01A"	"TCGA.CM.5349.01A"	"TCGA.CM.6680.01A"	"TCGA.D5.6898.01A"	"TCGA.F4.6460.01A"	"TCGA.F4.6704.01A"	"TCGA.F5.6812.01A"	"TCGA.G4.6299.01A"	"TCGA.AZ.6603.01A"	"TCGA.A6.2685.01A"	"TCGA.A6.2686.01A"	"TCGA.A6.4105.01A"	"TCGA.AA.3519.01A"	"TCGA.AA.3520.01A"	"TCGA.AA.3526.01A"	"TCGA.AA.3548.01A"	"TCGA.AA.3552.01A"	"TCGA.AA.3553.01A"	"TCGA.AA.3562.01A"	"TCGA.AA.3681.01A"	"TCGA.AA.3688.01A"	"TCGA.AA.3692.01A"	"TCGA.AA.3715.01A"	"TCGA.AA.3815.01A"	"TCGA.AA.3831.01A"	"TCGA.AA.3833.01A"	"TCGA.AA.3851.01A"	"TCGA.AA.3860.01A"	"TCGA.AA.3867.01A"	"TCGA.AA.3950.01A"	"TCGA.AA.3966.01A"	"TCGA.AA.3975.01A"	"TCGA.AA.3989.01A"	"TCGA.AA.A00A.01A"	"TCGA.AD.5900.01A"	"TCGA.AF.4110.01A"	"TCGA.AG.3599.01A"	"TCGA.AG.3608.01A"	"TCGA.AG.3612.01A"	"TCGA.AG.3728.01A"	"TCGA.AG.3882.01A"	"TCGA.AG.3890.01A"	"TCGA.AG.3892.01A"	"TCGA.AG.3901.01A"	"TCGA.AG.3909.01A"	"TCGA.AG.4001.01A"	"TCGA.AG.4007.01A"	"TCGA.AG.4008.01A"	"TCGA.AY.4071.01A"	"TCGA.CA.5797.01A"	"TCGA.CK.4950.01A"	"TCGA.CM.4751.01A"	"TCGA.D5.6530.01A"	"TCGA.DT.5265.01A"	"TCGA.F4.6569.01A"	"TCGA.QG.A5YW.01A"	"TCGA.AA.3509.01A"	"TCGA.AA.3660.01A"	"TCGA.AA.3846.01A"	"TCGA.AA.3875.01A"	"TCGA.AA.3955.01A"	"TCGA.AA.A010.01A"	"TCGA.AF.2693.01A"	"TCGA.AF.6136.01A"	"TCGA.CM.6677.01A"	"TCGA.DC.4749.01A"	"TCGA.DM.A28F.01A"	"TCGA.F5.6864.01A"	"TCGA.A6.2672.01A"	"TCGA.A6.2676.01A"	"TCGA.A6.3807.01A"	"TCGA.AA.3495.01A"	"TCGA.AA.3496.01A"	"TCGA.AA.3518.01A"	"TCGA.AA.3532.01A"	"TCGA.AA.3543.01A"	"TCGA.AA.3710.01A"	"TCGA.AA.3856.01A"	"TCGA.AA.3870.01A"	"TCGA.AA.3877.01A"	"TCGA.AA.3930.01A"	"TCGA.AA.3949.01A"	"TCGA.AA.3980.01A"	"TCGA.AA.A00R.01A"	"TCGA.AA.A01P.01A"	"TCGA.AA.A02R.01A"	"TCGA.AD.6548.01A"	"TCGA.AG.3593.01A"	"TCGA.AG.3594.01A"	"TCGA.AZ.6600.01A"	"TCGA.CK.4951.01A"	"TCGA.CK.5916.01A"	"TCGA.CM.6674.01A"	"TCGA.D5.6541.01A"	"TCGA.EI.6917.01A"	"TCGA.F4.6570.01A"	"TCGA.F4.6703.01A"	"TCGA.F5.6813.01A"	"TCGA.G4.6628.01A"	"TCGA.A6.6137.01A"	"TCGA.A6.6138.01A"	"TCGA.A6.6141.01A"	"TCGA.A6.6649.01A"	"TCGA.AA.3489.01A"	"TCGA.AA.3530.01A"	"TCGA.AA.3538.01A"	"TCGA.AA.3680.01A"	"TCGA.AA.3861.01A"	"TCGA.AA.3968.01A"	"TCGA.AA.3971.01A"	"TCGA.AA.3982.01A"	"TCGA.AA.3986.01A"	"TCGA.AA.A00D.01A"	"TCGA.AD.6899.01A"	"TCGA.AF.2690.01A"	"TCGA.AG.3731.01A"	"TCGA.AG.4022.01A"	"TCGA.AH.6547.01A"	"TCGA.AU.3779.01A"	"TCGA.AY.6196.01A"	"TCGA.AZ.6605.01A"	"TCGA.CA.5796.01A"	"TCGA.CA.6717.01A"	"TCGA.CM.5348.01A"	"TCGA.CM.6163.01A"	"TCGA.CM.6168.01A"	"TCGA.CM.6169.01A"	"TCGA.D5.5539.01A"	"TCGA.D5.6529.01A"	"TCGA.D5.6534.01A"	"TCGA.D5.6924.01A"	"TCGA.D5.6928.01A"	"TCGA.D5.6931.01A"	"TCGA.DY.A1DE.01A"	"TCGA.EI.6510.01A"	"TCGA.EI.6884.01A"	"TCGA.F4.6805.01A"	"TCGA.F4.6807.01A"	"TCGA.F5.6465.01A"	"TCGA.F5.6571.01A"	"TCGA.G4.6295.01A"	"TCGA.G4.6303.01A"	"TCGA.G4.6625.01A"	"TCGA.G4.6627.01A"	"TCGA.A6.3808.01A"	"TCGA.A6.A565.01A"	"TCGA.AA.3869.01A"	"TCGA.AF.3400.01A"	"TCGA.EI.7004.01A"	"TCGA.4N.A93T.01A"	"TCGA.A6.5659.01A"	"TCGA.A6.5660.01A"	"TCGA.A6.5661.01A"	"TCGA.A6.5662.01A"	"TCGA.A6.5667.01A"	"TCGA.A6.6650.01A"	"TCGA.AA.3664.01A"	"TCGA.AA.3947.01A"	"TCGA.AA.A02W.01A"	"TCGA.AD.6965.01A"	"TCGA.AF.2692.01A"	"TCGA.AF.6655.01A"	"TCGA.AG.3592.01A"	"TCGA.AG.3742.01A"	"TCGA.AG.A02N.01A"	"TCGA.AG.A036.01A"	"TCGA.AH.6643.01A"	"TCGA.AH.6644.01A"	"TCGA.AH.6903.01A"	"TCGA.AY.5543.01A"	"TCGA.AY.6197.01A"	"TCGA.AY.A54L.01A"	"TCGA.AY.A69D.01A"	"TCGA.CA.6719.01A"	"TCGA.CK.5912.01A"	"TCGA.CK.5914.01A"	"TCGA.CL.5917.01A"	"TCGA.CM.5863.01A"	"TCGA.CM.6161.01A"	"TCGA.CM.6164.01A"	"TCGA.CM.6170.01A"	"TCGA.CM.6676.01A"	"TCGA.DC.5869.01A"	"TCGA.DC.6157.01A"	"TCGA.DC.6681.01A"	"TCGA.DC.6683.01A"	"TCGA.DM.A1D9.01A"	"TCGA.DM.A1DB.01A"	"TCGA.DM.A285.01A"	"TCGA.EF.5831.01A"	"TCGA.EI.6512.01A"	"TCGA.EI.6513.01A"	"TCGA.EI.6514.01A"	"TCGA.EI.6881.01A"	"TCGA.F4.6854.01A"	"TCGA.F5.6814.01A"	"TCGA.G4.6310.01A"	"TCGA.NH.A6GC.01A"	"TCGA.QL.A97D.01A"	"TCGA.T9.A92H.01A"
"GOLGA6L7"	0	0	0.0118366429337334	0.0109955670740412	0.0239101126868607	0	0	0	0	0.0423962726676106	0.0140703260059118	0.0332758420620767	0	0	0.241478971338866	0.0212008081648037	1.19837137050888	0	1.41018775559457	0.0223237387971096	0.0336483168146521	0	0.587830606914256	0	0	0	0	0.0137179992240739	0	0	0.104722346745543	0	0.0270942870235355	0	0.0243517522105172	0.0101320113597182	0	0	0	0	0	0	0	0.0388714295740439	0	0	0.0116853101727914	0	0.0309003550980343	0.0127067840951609	0	0.0150830196168626	0	0	0.0110972431850561	0.0134217225311653	0	0	0	0	0	0	0.00929379525149339	0.0113399628035435	0	0.0136225643310453	0	0.0304541137295312	0	0	0.0138204468626172	0.0466776480709858	0	0.0892547440195997	0	0	0	0	0.0236842381048115	0	0.0390904404282228	0	0	0.0114192921674222	0	0	0	0	0	0	0.0195796746527128	0	0	0	0	0	0	0	0	0	0	0.0749240414073704	0	0	0	0	0.024903094014644	0	0	0	0	0.0819042736916056	0	0	0	0.0798788338304874	0	0	0	0	0	0	0	0.0100887760648918	0	0	0	0	0	0	0	0	0	0.0351199602638794	0	0	0.0100458826573773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.055793585380879	0.0461486629369887	0	0.0309396957071935	0	0.0261409907123147	0	0	0	0	0.0085050377280127	0.018747787970936	0	0.00860353864176458	0	0	0	0	0.01501161736193	0	0.00983289500729302	0	0	0	0	0	0	0	0.0239556711789208	0	0.0093808439156754	0	0.0208115786484721	0	0	0.0260167800348336	0	0	0	0.0117669207134548	0	0	0	0	0	0	0.00889188960403986	0.0183501284579571	0.0228758762804518	0	0	0	0.0123151262394551	0	0	0	0	0	0.00927454976884604	0	0	0	0.00879001001041912	0	0	0	0	0	0	0	0	0	0	0	0	0.0224863420820409	0	0.0257512035366211	0	0	0.0252965585858126	0.0298246345663387	0.0272255481835587	0	0	0	0	0	0.0318968639184806	0	0	0.0144704198094552	0	0	0	0	0.00975616072981096	0	0	0.0129939372179237	0	0.00981178685787661	0	0	0	0.0267482458442621	0	0	0.0506164661891539	0	0	0.00930944511844049	0	0	0.0195413952787402	0	0.0110707594492447
"ALOX12B"	0.0600978406345205	0.0690440812593661	0.258574690458258	0.301748984392702	0.813538495810564	0.336134025784225	0.847164522197429	0.931911204095938	0.071326969961386	0.692661533907096	0.717346698906633	0.168549452447214	0.0704948525620626	0.810764781559161	0.21662044560332	0.405267533936242	1.83950991950711	0	0.420764036798503	0.364341257590963	1.25488276631196	0.623518487738772	0.854056667758789	0.274921607711163	0.1556033677776	0.135638880095728	0.0133748620886971	0.0538863567178119	0.504572246807005	0.0380275343302326	0.0320905228996734	0.347325890995594	0.247721581460963	0.0990869583262314	0.134971599656461	0.0300613102576613	0.123000446993511	0.101311860125597	0.1965622600282	0.5236370545557	0.460766069142019	0.591897929924126	0.546297641010006	0.566061496630407	0.899041148835822	0.290091605581563	0.216581492904406	0.0809715001995183	0.12885562806611	0.645089051480032	0.13496371329855	0.311177070257313	0.70314703915159	0.0742768275357441	0.253677785070528	0.365743814510581	0.285910895522691	0.0307574799530035	0.574384674861289	0.0934828423225668	0.114903123272743	0.711131538755024	0.733708007457892	0.11961394051999	0.698880875201384	0.142644223596097	0.0960848235327738	0.277927675389643	0.118050686982404	0.124781604567565	0.287440032345377	0.452498560466434	0.150069508746915	0.26273141512641	0.911116068574031	0.0109205057572609	0.0123954397897398	0.0745438439734295	0.157542077150298	1.82941172614971	0.0260701800615492	0.0400886617243257	0.0249494353520205	0.202086912061001	0.0842266378193477	0.110374424253375	0.213299419297124	0.0681969060706328	0.182765176745639	0	0.0949624215871173	1.56136468290263	0.055644795868408	0.144188991204435	0.358687102833748	0.415808801412931	0.421259398656041	0.0833100825633976	0.720076454858989	0.516129207941183	0.0543331137509265	0.0986617543607045	0.227468657791417	0.0263683296676252	0.0807649145123746	0.224443824314972	0.0967435162608499	0.167160546231259	0.568595509148891	0.205076244561729	0.518421301718137	0.0548922148846263	0.0543526394017883	0.160065982675143	0	0.338646483016417	0.115550996923767	0.0244186556851812	0.499882423776592	0.10342726688731	0.0444793907480959	0.452680522030925	0.172798834244967	0.215037867951526	0.160971531164511	0.195970144519132	0.109976453280264	0.197777717909567	0.0339481594337175	0.233007641856238	0.277672191937245	0.203695588722396	0.0847553355416397	0.0521514589270335	0.0344213295829486	0.00906447340617175	0.0590116125241976	0	0.59496627033858	0.260116956745404	0.0587563532597356	0.189105251939003	0.430589619789901	0.284123640160332	0.727467199464298	1.18424574956977	0.0756544904142671	0.313771334057132	0	0.374409636357402	0.0379485064041136	0	0.477857612890553	0.175660275310761	0.608622931167618	0.157216893358452	0.0260008645582627	0.125710486302217	0.102087231274231	0.330161448676101	0.013766154062236	1.05835475167054	0.0168903975611382	0.193180895977857	1.32473309779135	0.342606357756523	0.0731642076891175	0.0111714976344467	0.103408406283081	0.0119408676364783	0.426250494029985	0.105522024314754	0.0195186010585345	0.208142867206327	0.09132949099402	0.588721940531831	0.0621280621701739	0.25085999061991	0.311240014100459	0.208982396368345	0.0473264370813688	0.138117687790907	0.176232733458654	0.218752625949512	0.390779902605692	0.168831140334233	0.325618102503023	0.240273757714044	0.214904395371603	0.0734396078793893	0.235271762416739	0.187319197263608	0.174878798965573	0.121890303754218	0.0953598413817138	0.106335517729753	0.425105605326992	0.316210293748637	0.017656330951288	0.156691781706635	0.675246912027704	0.501582358425126	0.285435826096473	0.173234835449179	0.14070894978742	0.043496844223939	0.0389069769258915	0.102363837297066	0.00958523341319216	0.0275145937769676	0.230708289474624	0.048385015884825	0.131789182486939	0.271531764478616	0.307260975273018	0.0679514170188825	0.070414746895149	0.0701529057241602	0.0921860383958736	0.0112028766048256	0.0886204000814326	0.97229762774599	0.890836114366772	0.131731862482996	0.0439775705910176	0.184040506458329	0.104039062036603	0.392721599091162	0.355250090094803	0.0756080868696435	0	0.0423699207177324	0	0.247579576670052	0.0537275009871314	0.135766529255337	0.077067264720608	0.239905094355835	0	0.357372984151731	0.0212549951737604	0.0519077832499376	0.374439288522233	0.0286790518861783	0.0208327732164062	0.916289245981671	0.336089990261903	0.11835566184417	0.0573374468836903	0.0742300365486877	0.141467919483646	0.124459467683633	0.412205651246679	0.307845259300308	0.126003039492	0	0.75955365231933	0.430681700847843	0.024770912384264	0.138156745136145	0.279004121417361	0.214730836195692	0.0267257613126384	0.0457705366969345	0.0822860819197871	0.0570830546021408	0.0763168255701701	0.0369568656321997	0.106633486347104
"MTMR7"	0.340240900149624	0.258030595532794	0.279742541405943	0.290180621109531	0.337939584936214	0.0434938468662476	0.20053518406128	0.315850981202542	0.4875294929586	0.301150953517933	0.131770841196346	0.194803179205629	0.179398983395069	0.109239344905542	0.199334718110258	0.159558450752579	0.444675082240364	0.207777072729721	0.312618197676633	0.0911472077268999	0.237687718890014	0.187447556004194	0.297438799025793	0.213104208159386	0.159516338891945	0.110672749120628	0.447564349481217	0.360795895404809	0.260603769222195	0.126173918876318	0.143988045032279	0.179557457599048	0.341300249807067	0.0788031169970052	0.268866061628214	0.210636658828824	0.242112086488739	0.0947654345339826	0.467924404976649	0.159209241026436	0.923384376440602	0.102259390161637	0.114521113389443	0.374191457525051	0.387722658034319	0.171455558546004	0.184022531949817	0.277552412532044	0.202767278061555	0.135746775248012	0.101938668663305	0.134448988216851	0.0924445435028564	0.216130861980532	0.109614220607405	0.12017312822962	0.125531948627068	0.160025624847669	0.688048990492724	0.0752572348745503	0.207562397346487	0.125869491313014	0.239018894815841	0.0971687313674611	0.266266866654308	0.0923812771543934	0.0545882824925123	0.232829347293904	0.175440790305638	0.285946075507889	0.215398747206021	0.190735409901752	0.205963844413835	0.346129547034299	0.16328457876284	0.261286939175311	0.0955179244449152	0.184079188198136	0.147543859163759	0.126165177140568	0.151356093690094	0.161347990433535	0.0799455056996216	0.16113535975725	0.0267319512265057	0.127963969893928	0.190632827854616	0.0322235796008378	0.197925349314921	0.24660172180614	0.465684322507981	0.125721014892544	0.102183118716373	0.206824170852099	0.155938830006013	0.124648484885587	0.104270280213477	0.163757613865819	0.454416733462196	0.238710179493877	0.12372182806273	0.092281145617799	0.262098820923504	0.476758463770832	0.151635075258959	0.156068678620068	0.216382421827923	0.18803612988218	0.0268489465492179	0.0170369978008295	0.0786706780242019	0.172069481919428	0.291529304213881	0.0517222949551418	0.0899557476742455	0.0743802259842541	0.0685174830312586	0.173052599345996	0.117360532089679	0.149749241931692	0.121230125844293	0.193232474472407	0.202153967986185	0.172714137499612	0.18223371151616	0.134962166234746	0.0637443233587656	0.269849165853789	0.415010185277573	0.408343671857719	0.0352840097077393	0.145534744421399	0.168937688691621	0.185752382407055	0.220638317662485	0.106303047554355	0.129829102843944	0.255976193528052	0.0718156579425887	0.244138799572091	0.0683138737270074	0.1595616003275	0.140771529496817	0.10104423986563	0.117686358569922	0.17459237914986	0.146355422828146	0.0684447093158029	0.258154244505582	0.244097349020355	0.261817640307503	0.0785392867056524	0.231515978001309	0.249515503418222	0.13682651462225	0.129634551890544	0.205073993216977	0.0717352572260668	0.131987079469072	0.358775326234399	0.0876433720364193	0.0773884500935697	0.121573963211168	0.161592505757173	0.205155217626348	0.180674457461096	0.11533436005207	0.158431867319414	0.0862978761452265	0.33323493133482	0.152884325818237	0.277928583039289	0.220644394537568	0.346614335726679	0.0957383557218294	0.174094587144149	0.127501711941408	0.409134634761281	0.270199519624924	0.184438788587974	0.246992996327839	0.0660968187881486	0.0724948386783489	0.171280005717196	0.229186792182408	0.338343219983821	0.328823697673894	0.31640307517226	0.176215972472081	0.191747822576097	0.172145074671347	0.15596618582154	0.208690288550882	0.167886076812379	0.182216217336921	0.158335561045618	0.068107993906307	0.255857009303971	0.208062953266459	0.395345829567894	0.190440953878288	0.130960621213705	0.150888780643156	0.166803279539237	0.142184196557897	0.124932862496314	0.134601364983772	0.412113188309627	0.157159809018969	0.141855366176426	0.0880539366541359	0.177978385192731	0.251815354710048	0.158282812794667	0.268399709713069	0.0840778965313401	0.159239227274711	0.158664741418348	0.206577774542032	0.113993361419479	0.0828706744369612	0.0896668301658988	0.159659116437017	0.195336371771309	0.242254250217292	0.383769426468139	0.232003868098283	0.361410249271709	0.0847294447433594	0.181295331439584	0.0690193297059273	0.137676278037934	0.308447008642137	0.421935801735434	0.0987162626456165	0.343899474213622	0.116534903905918	0.180394425686987	0.101320641983412	0.300135965761947	0.436377037925514	0.206456774649766	0.0937801006541542	0.135365267746065	0.196505814307869	0.101056438568992	0.175823806968931	0.279744597937195	0.295160513637286	0.144813101732722	0.315067543140328	0.239741377457977	0.150856639994756	0.135278181137533	0.0660482150394375	0.122787430161132	0.120426680642953	0.252548233432511	0.0958412424906204	0.134084405187463	0.154234297108083	0.385546164746757	0.253314158123943	0.112663294215526	0.267701073122376	0.4211465723772	0.204252103155917	0.180381683613596	0.215468270619632
"NPIPB9"	0.0152736566711574	0	0	0.0136863528780976	0.0145976296766687	0.038932410771105	0.0515074684147075	0	0.0301745614076091	0.0265562664420179	0	0.0139125230119909	0.0298175697842802	0	0.0685245945883709	0.0650335937120911	0	0.025819127311816	0.0561917101752307	0.0549962334408701	0.0140693109587354	0.0241905076871946	0	0.0117922748215219	0.0136389973128911	0.0581218021459373	0.0085375907680137	0	0.0100411820497737	0	0	0	0.0264876440726897	0.0196076730236404	0.0152178686491654	0	0	0	0	0	0.0427104337495404	0.0104847419683979	0.0316071678994961	0.0323593017522357	0	0	0.0289429169307609	0	0.0257117366990453	0	0.0117518495216085	0	0	0.0210366447050222	0	0.0167027979724382	0	0.0129062840974562	0	0.0171582643482974	0.0369308108690018	0.0152508138081047	0.0230475499412856	0	0	0	0	0.0127255179450512	0	0	0	0	0	0.0162951146085954	0.0408032376296859	0.013649273162158	0	0.0237312893528287	0.0294486108717868	0	0.0163627691675907	0	0.0311460582173114	0	0	0.0354373052360585	0.0284757332740357	0	0	0	0.0483026501193146	0	0	0	0	0	0	0	0	0	0.0342258779288907	0	0.0304991805558558	0	0.0129323040952866	0	0	0	0.0708885519669467	0	0	0.034580546011243	0	0	0	0	0	0	0	0.0102820946478217	0	0.0467521178146265	0.0303010212839228	0	0.057998877788331	0.028886877635	0.0314256957701022	0	0.0423471862471627	0	0	0.0136206519271347	0	0	0	0	0.0249030782818712	0	0	0.127887030201341	0	0.0132436353683611	0	0.0550604939007153	0	0	0	0	0	0	0	0	0.0350086058902634	0	0	0.0129296899456442	0	0	0.0131741121195403	0	0	0	0.0105885861761268	0.0233203893994078	0.0140050061154622	0.0107111282179301	0.0265803485454716	0	0.0295006127838044	0	0	0	0.0122403620077893	0	0.0291908690245427	0.0407602435509928	0	0	0.0706692075114012	0	0	0	0.0116780788497725	0	0	0.0277407349266188	0	0	0.0191993667803953	0	0	0.0146455126095985	0	0.0131993715200094	0	0	0.0284837358134174	0	0.0110698452915739	0	0.0424605647473983	0.0152338640762762	0.0157090685397442	0	0.0153271171405224	0	0.016352716191859	0	0.0356507379357931	0	0	0.0304557904427731	0	0	0.0218038311811554	0.0287271242224457	0	0	0.0439831986494231	0	0	0	0	0	0	0.0482977576421273	0	0	0	0	0.018831201582856	0.0107187540926663	0	0	0	0.0136354234352028	0	0	0.0461567581431247	0.0264580341778857	0.0133322658036307	0.0434213841794833	0	0	0.0260161409550639	0.0164155759566169	0.0138591073286859	0	0.0241884527425582	0	0	0	0	0	0	0.010071300333116	0.0566012126666102	0.0222514583107702	0.0155446877645463	0	0	0.0131067967240295	0	0	0	0.0240799057881777	0.024305933262655	0.0760159310928215	0.0807714165093736
"ZYG11A"	0.0678268916550377	0.0282926615946692	0.0232518514573089	0.0497197116155022	0.0519590828084596	0	1.00200804220244	0.0325654569278217	0.0407910272569425	0.0299912952856583	0.00794529145750715	0.0679261803028903	0.0403101779925739	0	0.00528034043151671	0.855309223858438	0.196507187182007	0.0463768566124942	0.0592371964861934	0.0251336421385313	0.0564313142758806	0.0109911372842794	0.0165938081542532	0.0265308532524568	0.0547296509593984	0.0106898979894551	0.0453266092956992	0.0154504863995597	0.25803510508967	0	0.0182453310255851	0.280109438357451	0.0351310457568279	0.0526014176591191	0.0290983302495622	0.0114134028409399	0.12517902689749	0.114135590096371	0.100664197368611	0.0501469003265517	0.240248836044725	0.00948735053407806	0.163777996263361	0.250712033452364	0	0.00647859975521927	0.0326831755564761	0.0117336819774856	0.0404923658003731	0.0214153973154413	0.0264403631780675	0.0085184445549863	0.0327033310891632	0.0143050675100616	0.00626362798101622	0.059540168913693	0.0197443262766771	0.0174839344594508	0.0466034976808969	0.0155294431768706	0.0498835834664301	0.00691760574663276	0.0566645191910756	0.0317240396767306	0.132481124419424	0.030524667543266	0.0333430412433996	0.0399095084417019	0.0343895612060869	0.0364108250291085	0	0.0264876419983707	0.118078242446227	0.0220655683718357	0.356419086061086	0.024599406264207	0.0279040476661745	0.0161422621464933	0.0133935047678418	0.0316264527688829	0.0796307519888534	0.11065297310905	0.0282023042582754	0.00644571569865618	0	0.0634865367090754	0.112555315356052	0.0131116846101029	0	0.0120278596797893	0.0544979115601307	0.0197751663163594	0	0	0.0152796499374259	0.0142810905783473	0.0571296219244229	0.0160856152559602	0.0336923866058247	0.0240134607716545	0.0155803072480247	0.0143728667617088	0.0138740681150104	0.00750899434100976	0.0233118777133243	0	0	0	0.0324935045086626	0	0	0.0919787619127342	0.0155859817577918	0.0776911737230944	0.0140010852155305	0.0455531350150235	0.0169183487325947	0.013867505760992	0.075106543865083	0.0185482204808062	0.0127235803960325	0.0213328668406361	0	0.017013685233609	0.0473920193792378	0	0.0142980426450333	0.0296781096417655	0.0940498562475278	0.191165381341097	0	0.0184500612940685	0	0.0198946146779719	0.0324828609384363	0.00513593305042143	0.0169415222976806	0	0.0439673782781556	0	0.0983660242572209	0.0531648800745122	0.0148653966976117	0	0.01479290417503	0.0676374553662991	0.0218092056714816	0.0555802625231547	0	0	0	0.0548731966591369	0.0779902168698306	0.0261853896171512	0.0133259633219194	0.0058621906551827	0.0438626347814138	0.0147882719381049	0.0237461719566588	0.0244874201662327	0	0	0	0.0211108695374396	0.0189698006524844	0.03364185284313	0.018085922960012	0.00633177640920358	0	0.00676862122812361	0.0169065243741013	0.0422600886150056	0.011076602379782	0.0157503037338442	0.0523849362745866	0.0550307117703357	0.0871201647322944	0.0154205009186606	0.125418942642809	0.10724936461799	0.0922652861253518	0.0483878916134706	0.0262752230104936	0.0133038030467143	0.069186267231302	0.0375119694040495	0.0673030277522815	0.0365165769033993	0.0599285111393001	0.0211591070430805	0	0.0132541305209523	0.0123235197098845	0.0178803327607874	0.0123427247792301	0.0308872640488502	0.0129523080808555	0.0709685661803369	0.0149995195857093	0.0206634446940162	0.100369851075473	0.0206311852741433	0	0.0303114216946669	0.113860954936636	0.0165622600171719	0.0294496608549974	0.0270291634770046	0.010842469718122	0.0233863550343129	0.0156435986318013	0.0275766549969955	0.0141273656092428	0.0168067572329902	0.0820789696763464	0.0130635842360587	0.0534392905552039	0.0173278628387443	0.00671734972875177	0.0303764150646262	0	0	0.00638347374916514	0.00648927164164544	0.035771822024147	0.0437573393795937	0.0302030647560322	0.245959292192257	0	0.0432667736170234	0.0170445060044231	0.0289040725816965	0.0143087484025217	0.0335677521248646	0.174810501193476	0.00618298972974197	0.0190702348975088	0.0704525770194481	0.0158228794608018	0.0357830321560403	0.0180600618216913	0.0198006220794751	0.0137572940903806	0.00817171124423018	0.0293820138439229	0.0222283601367421	0.0373038964096348	0	0.00550556481902874	0.0122622535847056	0.141613658040647	0.0218978630080136	0.0455540398192135	0.0544363631319892	0.00743105394713039	0.0136481755430071	0.0215945532948853	0.158326767791367	0.0486503067832367	0.018808817480108	0.0173124322942859	0.0118609984795833	0.0202086540423085	0.00525312140885304	0.0574033175114356	0.0217989669682631	0	0	0
