"Gene"	"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"IS06"	"State"	"MaxFC"	"InitialState"
"RNF144B"	"RNF144B"	0.692110086482111	-0.391644353992897	-0.0438017355808509	0.0327619770765632	0.186114549365472	-0.144454125098231	"S01"	0.692110086482111	"IS01"
"KDM2B"	"KDM2B"	0.686825675232178	-0.700640053646187	0.171608605517158	0.222318531008974	-0.078568242981321	-0.0345329477192409	"S01"	0.686825675232178	"IS01"
"CELF2"	"CELF2"	0.68513066294316	-0.559842972748611	0.304459519811333	0.271245589677163	-0.423331985396432	-0.106425060586137	"S01"	0.68513066294316	"IS01"
"NFKBIZ"	"NFKBIZ"	0.682409931435481	-0.636977277024499	-0.179060162173634	0.112946991848472	0.381503667948763	0.0482432246217926	"S01"	0.682409931435481	"IS01"
"UBE2R2"	"UBE2R2"	0.678703012891472	-0.424179519654596	0.120582521201062	-0.0943186724166024	0.196514495582256	-0.143281197163908	"S01"	0.678703012891472	"IS01"
"DAPK1"	"DAPK1"	0.677614171964113	-0.333819868209499	-0.0212600806448943	-0.0546170200145797	0.112292786926365	-0.0223376594460361	"S01"	0.677614171964113	"IS01"
"ARHGAP22"	"ARHGAP22"	0.674635906339191	-0.292107474420475	0.333031372467941	-0.0581293232488188	-0.269103736219481	-0.160287434912289	"S01"	0.674635906339191	"IS01"
"KIF2A"	"KIF2A"	0.671850998022238	-0.383842869916863	0.361762458920819	0.371913342691445	-0.680779567048008	-0.289931983684824	"S01"	0.671850998022238	"IS01"
"PSD3"	"PSD3"	0.67159181455796	-0.297370015449321	0.116363242454135	-0.048345575409247	-0.174348302517846	0.0470109300366181	"S01"	0.67159181455796	"IS01"
"RABGAP1"	"RABGAP1"	0.667278622772881	-0.387975138992416	0.0825506026678257	0.0832823495559319	-0.16793276974383	0.0067558035895584	"S01"	0.667278622772881	"IS01"
"ABCB10"	"ABCB10"	0.663098503147644	-0.303181457683707	-0.0426697310872608	0.310130571321562	-0.22725585317233	-0.216265990406277	"S01"	0.663098503147644	"IS01"
"EMILIN2"	"EMILIN2"	0.658597244865786	-0.430528864265369	0.0349439353156013	0.0781010781342424	0.247424422098546	-0.328268672136965	"S01"	0.658597244865786	"IS01"
"BASP1"	"BASP1"	0.65850690013365	-0.545683678612873	0.019135243674281	0.501931427306175	0.0796125450721194	-0.632394503098648	"S01"	0.65850690013365	"IS01"
"MAP2K4"	"MAP2K4"	0.657816920848695	-0.260779021151711	0.0962364365143765	-0.00302667642998612	-0.0805651026245933	-0.14473794138601	"S01"	0.657816920848695	"IS01"
"LYN"	"LYN"	0.65555162564218	-0.513394816254733	0.0501936433366904	-0.0787491371535341	0.47708241550767	-0.247750268162843	"S01"	0.65555162564218	"IS01"
"SLAMF7"	"SLAMF7"	0.654207715115084	-0.423801634913291	-0.0881426833426558	-0.167037966645813	0.542866503116113	-0.0984154456936785	"S01"	0.654207715115084	"IS01"
"TNFAIP8"	"TNFAIP8"	0.653723701855409	-0.543724637748741	-0.21230626567202	0.243008106058224	0.574841009144222	-0.442504795671993	"S01"	0.653723701855409	"IS01"
"CMTM6"	"CMTM6"	0.653266128961882	-0.729947976028635	-0.183562859861808	0.335432310290176	0.470670996059298	-0.256347424669582	"S01"	0.653266128961882	"IS01"
"BACH1"	"BACH1"	0.649188712861583	-0.336807863356641	-0.141950821824283	-0.0282405749495272	0.30983111738254	-0.0886753150581178	"S01"	0.649188712861583	"IS01"
"CPEB2"	"CPEB2"	0.644834962281396	-0.251495827711699	-0.122471501113982	0.199027435102972	0.00656936497437771	-0.247274023406527	"S01"	0.644834962281396	"IS01"
"ZNF292"	"ZNF292"	0.644304157292225	-0.452665711273406	0.156605749342063	0.139164957241966	-0.251767374296484	0.00865121244786857	"S01"	0.644304157292225	"IS01"
"POU2F1"	"POU2F1"	0.64222223993574	-0.295710503066658	0.0529292126818853	0.0890284774904349	-0.0430882378792532	-0.2120841816251	"S01"	0.64222223993574	"IS01"
"SPPL3"	"SPPL3"	0.641906933247957	-0.264750956250289	0.0769382129598108	0.12713027140594	-0.205845047803206	-0.16377849536297	"S01"	0.641906933247957	"IS01"
"MOB1A"	"MOB1A"	0.640915923779941	-0.440599651847451	-0.103520725584778	0.450869848793862	0.199075296867744	-0.638108269571953	"S01"	0.640915923779941	"IS01"
"PIKFYVE"	"PIKFYVE"	0.633425274309702	-0.279915347317094	-0.0704702580326654	0.00639737314447892	0.108727244972823	-0.0863259912223394	"S01"	0.633425274309702	"IS01"
"ATF3"	"ATF3"	0.630675869140113	-0.51349543683689	-0.0555366437158069	0.00084388016241615	0.335922910738299	-0.0376156833781896	"S01"	0.630675869140113	"IS01"
"FMNL2"	"FMNL2"	0.627242998703525	-0.204085509965709	0.11919337897815	-0.10942007788795	-0.0912502030551687	-0.0527712380044396	"S01"	0.627242998703525	"IS01"
"CEP170"	"CEP170"	0.619678664850588	-0.321368963025732	-0.0595815584334233	0.0946201438496906	0.0667596563768598	-0.128959967715577	"S01"	0.619678664850588	"IS01"
"GAB2"	"GAB2"	0.619356802293802	-0.170914321461597	-0.0621505370549036	-0.0432954432921912	0.0418124232181095	-0.0823373918647106	"S01"	0.619356802293802	"IS01"
"FNBP1"	"FNBP1"	0.618543328413162	-0.762455334843473	0.0679013275280361	0.292525623985167	0.129558927987096	-0.0997939957889685	"S01"	0.618543328413162	"IS01"
"LCOR"	"LCOR"	0.61765351867707	-0.316746159870922	-0.0897730030084098	0.210779414147119	-0.217025761684625	0.0519625964168935	"S01"	0.61765351867707	"IS01"
"ZMIZ2"	"ZMIZ2"	0.61482648593347	-0.343858499504807	-0.0655670646594711	0.0473207291164639	-0.0502834021059895	0.125249022776643	"S01"	0.61482648593347	"IS01"
"B4GALT5"	"B4GALT5"	0.613751367893207	-0.34708759096319	-0.0546885600446031	0.0361950423114689	0.13636439345687	-0.0831679190492822	"S01"	0.613751367893207	"IS01"
"HSPA1A"	"HSPA1A"	0.609024588386384	-0.561061799054859	-0.0543652463745094	0.119709828294485	-0.0432276108656099	0.287877210601834	"S01"	0.609024588386384	"IS01"
"HIVEP1"	"HIVEP1"	0.605672007645339	-0.493094639577224	0.053613848291323	0.0892043546045307	-0.0272769247028747	0.0661078072959612	"S01"	0.605672007645339	"IS01"
"WHAMM"	"WHAMM"	0.603474216785538	-0.384991371048236	-0.106145619725305	-0.0246239638668527	0.247912714426533	0.0219097418726156	"S01"	0.603474216785538	"IS01"
"UBE3A"	"UBE3A"	0.598638339419711	-0.262246408753677	-0.0260420509484368	0.162552751347588	-0.0801166975490916	-0.185431054340567	"S01"	0.598638339419711	"IS01"
"BIRC2"	"BIRC2"	0.597524925513718	-0.391732574911139	0.0320827072555344	0.167982531671222	-0.0420328708676023	-0.145320598279	"S01"	0.597524925513718	"IS01"
"JAK2"	"JAK2"	0.595410978598207	-0.32036064286343	0.143502205102896	0.0253659988434263	-0.107455527223422	-0.104026556342089	"S01"	0.595410978598207	"IS01"
"EIF5"	"EIF5"	0.595082936580697	-0.604325423599624	-0.023873006551756	0.215066968482431	0.177719390892701	-0.0960078317283589	"S01"	0.595082936580697	"IS01"
"NFAT5"	"NFAT5"	0.594525322703261	-0.458676104478261	-0.16889105736085	0.187703123187156	0.277922026418264	-0.152038424695925	"S01"	0.594525322703261	"IS01"
"LYST"	"LYST"	0.591823824081494	-0.452204953006563	-0.0501531316560793	0.366317985266602	-0.21004689653399	-0.0598774052717973	"S01"	0.591823824081494	"IS01"
"INO80D"	"INO80D"	0.586284987234083	-0.211237379634135	-0.0842233711388899	0.0433853335709014	0.00452092176344425	-0.0668493902241227	"S01"	0.586284987234083	"IS01"
"SLC6A6"	"SLC6A6"	0.583837161332253	-0.403014172386	-0.191401544976672	0.248522966950116	0.143359717152186	-0.130213471748276	"S01"	0.583837161332253	"IS01"
"CDKN1A"	"CDKN1A"	0.583351334321355	-0.641575318383305	0.191895479705041	0.082123527781792	0.187829557272193	-0.156336021987686	"S01"	0.583351334321355	"IS01"
"RUFY3"	"RUFY3"	0.581765362264552	-0.456994466650154	0.0127765941415971	0.334964740776388	-0.224472412438171	-0.0730913974065227	"S01"	0.581765362264552	"IS01"
"ZC3H7B"	"ZC3H7B"	0.5809624694932	-0.200392711812512	-0.00933695750033386	0.176699929771443	-0.121584247411919	-0.25818713479297	"S01"	0.5809624694932	"IS01"
"PTK2B"	"PTK2B"	0.580527894987158	-0.438315743649733	0.022583283320169	0.116941537955888	-0.107879058204853	0.102784408640383	"S01"	0.580527894987158	"IS01"
"NUAK2"	"NUAK2"	0.577300749054386	-0.289742243284748	0.0221204841395701	0.0714276952209259	-0.0608947799831072	-0.0803451671773453	"S01"	0.577300749054386	"IS01"
"ZFP36L1"	"ZFP36L1"	0.5709996320138	-0.725843412732681	0.288246403407231	0.259268100588913	-0.20140777734725	-0.0104389540908024	"S01"	0.5709996320138	"IS01"
"OSGIN2"	"OSGIN2"	0.566871726962899	-0.260554547068824	-0.14845919611445	0.0601381631233928	0.200434397957485	-0.142390838424245	"S01"	0.566871726962899	"IS01"
"ABCC4"	"ABCC4"	0.565676066974841	-0.277782325650737	0.328603273931298	-0.0874580651045709	-0.279800126846899	-0.0380572376761631	"S01"	0.565676066974841	"IS01"
"NCOR2"	"NCOR2"	0.562425500434481	-0.374200697149621	0.0508214751036799	0.0463694711677982	-0.00536372436282971	-0.0200894334448989	"S01"	0.562425500434481	"IS01"
"CSNK1G3"	"CSNK1G3"	0.560396785909258	-0.26790953496847	-0.00324938266727852	0.159178535429569	-0.270906364895988	0.0405347719166638	"S01"	0.560396785909258	"IS01"
"ANKLE2"	"ANKLE2"	0.559153378218848	-0.524086438354978	-0.0843923660959595	0.179480605749613	0.208302605578771	-0.0695943363896162	"S01"	0.559153378218848	"IS01"
"CFLAR"	"CFLAR"	0.554689967353108	-0.632194273130705	-0.0953444526130548	0.366854820043286	0.374935416363336	-0.393907202053047	"S01"	0.554689967353108	"IS01"
"MED13L"	"MED13L"	0.554635740638512	-0.532108242578169	0.271666097606541	0.0388023028098673	0.00647380168492916	-0.127497152178518	"S01"	0.554635740638512	"IS01"
"PEA15"	"PEA15"	0.550645542046908	-0.537141163301247	0.0065610526252064	0.27681497620163	0.202720588121851	-0.330955181098712	"S01"	0.550645542046908	"IS01"
"ARID4A"	"ARID4A"	0.550632461302211	-0.470633198106472	0.323009383666894	0.0586318642908207	-0.177902172632802	-0.105189045076254	"S01"	0.550632461302211	"IS01"
"HSPA1B"	"HSPA1B"	0.549840274640183	-0.466960654113038	-0.0261083485207826	0.102562024403315	-0.191925552262807	0.356264567602033	"S01"	0.549840274640183	"IS01"
"ICAM1"	"ICAM1"	0.542890610093231	-0.555012857451993	-0.155665241878758	0.0823368569988348	0.483523956776862	-0.0709093534159034	"S01"	0.542890610093231	"IS01"
"P2RY8"	"P2RY8"	0.541624389466484	-0.44084918650759	0.237603699148865	0.161582555817044	-0.276989320134142	-0.0636320032442199	"S01"	0.541624389466484	"IS01"
"ETV6"	"ETV6"	0.535826972907468	-0.37434207610878	0.15581500911215	0.11015967136873	-0.140344013530863	-0.104505058702955	"S01"	0.535826972907468	"IS01"
"BTAF1"	"BTAF1"	0.532613712761788	-0.262425521484869	-0.0261525441983662	0.0658134113576834	0.0392196498557802	-0.121368579864751	"S01"	0.532613712761788	"IS01"
"ARRB2"	"ARRB2"	0.518626591011731	-0.518283252583304	0.39922949066998	0.0675969035611317	0.110867311070789	-0.478162087322329	"S01"	0.518626591011731	"IS01"
"CLIC2"	"CLIC2"	0.51701696874009	-0.372748978073485	0.377764468668216	0.334414120962179	-0.32246960181756	-0.574164028812536	"S01"	0.51701696874009	"IS01"
"PLEKHM2"	"PLEKHM2"	0.509559342210435	-0.30979705328628	-0.031530027048525	0.0996152368928444	0.0417341891325534	-0.0890808772600637	"S01"	0.509559342210435	"IS01"
"SWAP70"	"SWAP70"	0.500754836811598	-0.440457046654776	-0.158188346097253	0.336908778875315	0.0669374293739417	-0.123818903865414	"S01"	0.500754836811598	"IS01"
"SEMA7A"	"SEMA7A"	0.498079889126214	-0.375854264950624	-0.260412623202773	0.364796117517215	0.0299410372645466	-0.0607941387039284	"S01"	0.498079889126214	"IS01"
"IRF8"	"IRF8"	0.491610480992921	-0.398344777954642	-0.0923485217776131	0.00938647051147702	0.437389509768422	-0.175319857188957	"S01"	0.491610480992921	"IS01"
"SRRM2"	"SRRM2"	0.485422948761083	-0.531324139041279	0.263545640640695	0.237244413556843	-0.245469129341024	-0.0960768045514092	"S01"	0.485422948761083	"IS01"
"ZMAT1"	"ZMAT1"	0.483876961882079	-0.169681115045514	0.146693087745847	-0.132264472789185	-0.129131537867243	0.0391255124569881	"S01"	0.483876961882079	"IS01"
"SELPLG"	"SELPLG"	0.462721995494476	-0.263123582406266	0.429233801029491	-0.097297194725248	-0.195960411497819	-0.21734690811822	"S01"	0.462721995494476	"IS01"
"RC3H2"	"RC3H2"	0.459131958847789	-0.360458020547768	0.024010159926038	0.0320281273793634	0.0322543725981744	0.0525787099956198	"S01"	0.459131958847789	"IS01"
"STARD4"	"STARD4"	0.456798839716541	-0.217176719874482	-0.339496423059487	0.376304043184492	0.0730852991379573	-0.201225304260918	"S01"	0.456798839716541	"IS01"
"JOSD1"	"JOSD1"	0.455161520746101	-0.316724430931278	-0.131337972425898	0.091587500786644	0.290932437345221	-0.167365162489552	"S01"	0.455161520746101	"IS01"
"RAB29"	"RAB29"	0.447130098898725	-0.314303093112656	-0.134072482476034	0.081837491479801	0.395374819475234	-0.265836429212306	"S01"	0.447130098898725	"IS01"
"ERGIC1"	"ERGIC1"	0.439600288366256	-0.318643164183256	-0.257269809952692	0.27902180371863	0.134056153884855	-0.086037324002768	"S01"	0.439600288366256	"IS01"
"NACA"	"NACA"	0.435178276326533	0.212799608009253	0.319202901512645	0.0126483923143117	-0.0703817242436425	-1.01182788276428	"S01"	0.435178276326533	"IS01"
"BCL6"	"BCL6"	0.433101201538984	-0.242701495439213	-0.0544437013819301	0.101163439083924	-0.0701421952836248	0.0323919981347791	"S01"	0.433101201538984	"IS01"
"PARP1"	"PARP1"	0.429148172330222	-0.311300049592113	0.280040819854554	0.332844997511728	-0.483389911791643	-0.263891786604394	"S01"	0.429148172330222	"IS01"
"ADAM12"	"ADAM12"	0.427244699112224	-0.324313844700111	0.409171302869892	0.158888719464711	-0.486694650332401	-0.154101719250846	"S01"	0.427244699112224	"IS01"
"SLC15A4"	"SLC15A4"	0.422789625491402	-0.338426523299606	-0.207007583538252	0.406230495359384	0.0659346430867416	-0.247497357236086	"S01"	0.422789625491402	"IS01"
"TBC1D13"	"TBC1D13"	0.381528949575733	-0.29668789186111	-0.0987526196921489	0.371151829262326	-0.038548402554376	-0.260830086250012	"S01"	0.381528949575733	"IS01"
"HMOX1"	"HMOX1"	0.379942729139432	-0.259770046543282	0.362523411644745	-0.106533611036772	-0.133122039442172	-0.12247364212822	"S01"	0.379942729139432	"IS01"
"CHKA"	"CHKA"	0.377380776867668	-0.23367985276597	0.246810000081343	-0.0466931460414276	-0.116465963975329	-0.0994590684323625	"S01"	0.377380776867668	"IS01"
"NEURL3"	"NEURL3"	0.376468374036125	-0.140477156898867	-0.121785077396725	-0.0546174281682407	0.217811168234026	-0.0508641418283646	"S01"	0.376468374036125	"IS01"
"ATP1B1"	"ATP1B1"	0.373161493339398	-0.182141261709457	0.332078424441581	-0.299242669640199	-0.120039495342337	0.114707305124711	"S01"	0.373161493339398	"IS01"
"DUSP4"	"DUSP4"	0.338484917202189	-0.468210299595391	0.33316240806103	0.262736045956978	-0.190146749994019	-0.289108667659241	"S01"	0.338484917202189	"IS01"
"ACTA1"	"ACTA1"	0.32532378532014	-0.0341959660705829	-0.0350932363173329	-0.0361470872577934	-0.0326500363205566	-0.0317598418386417	"S01"	0.32532378532014	"IS01"
"TMEM106A"	"TMEM106A"	0.271131021831638	-0.183085781044961	-0.0839852776859093	0.0645209715084532	0.122871802590247	-0.0566515941412115	"S01"	0.271131021831638	"IS01"
"EPOP"	"EPOP"	0.249557793300583	-0.114221204496693	0.0697806410781597	-0.0335433893746221	-0.0987907046057454	0.047263131139294	"S01"	0.249557793300583	"IS01"
"FAM168A"	"FAM168A"	0.239211468326702	-0.119204844905741	0.0506461903764429	0.032179754651376	-0.173106639169061	0.0701124336315606	"S01"	0.239211468326702	"IS01"
"ZFYVE19"	"ZFYVE19"	0.239066126708273	-0.12510901135012	0.216249824034997	0.0322130402208127	-0.193956840650894	-0.144447414187748	"S01"	0.239066126708273	"IS01"
"LRP8"	"LRP8"	0.234045166681472	-0.199536649844117	0.199771284223505	0.0845229052934008	-0.236411288817938	-0.048712387462231	"S01"	0.234045166681472	"IS01"
"DHDDS"	"DHDDS"	0.233214307087691	-0.169432296294209	0.0349740633275243	0.0575083059316159	0.0608075029477994	-0.143491619805497	"S01"	0.233214307087691	"IS01"
"TMEM255A"	"TMEM255A"	0.226103791545018	-0.0412138719536815	0.0109779521239783	-0.0947876916447091	-0.0403198262265104	0.0814017554312627	"S01"	0.226103791545018	"IS01"
"NGFR"	"NGFR"	0.208832634810783	-0.201134995507188	0.208541485959305	0.1071507006309	-0.298592917500551	-0.0065907562006203	"S01"	0.208832634810783	"IS01"
"TEN1"	"TEN1"	0.207047530193568	-0.0608958585550844	0.0760838605763703	0.156080751796632	-0.177332064097605	-0.219735839920242	"S01"	0.207047530193568	"IS01"
"SYN1"	"SYN1"	0.194452641520234	-0.0873687613697003	-0.0448267762309883	-0.0461014828148429	0.156974857629306	-0.0553670167988028	"S01"	0.194452641520234	"IS01"
"KCNG3"	"KCNG3"	0.191825117003827	-0.0482753295247202	0.0756124504811455	-0.0510297777558604	-0.0460929005226985	-0.0448361899543575	"S01"	0.191825117003827	"IS01"
"PDGFC"	"PDGFC"	0.174786786575089	-0.0984635138290974	0.0890254624481728	-0.0349973368424707	-0.12955285556697	0.0868062087902625	"S01"	0.174786786575089	"IS01"
"SLC38A9"	"SLC38A9"	0.160761708262424	-0.177586409988785	0.152325068813893	0.00799498459508723	-0.169952733753246	0.0889861076067002	"S01"	0.160761708262424	"IS01"
"NEDD1"	"NEDD1"	0.157139416023865	-0.172755180630403	0.0896326915904412	0.108144320483756	-0.278013039814866	0.142197456207277	"S01"	0.157139416023865	"IS01"
"FGF9"	"FGF9"	0.148933384182079	-0.0558932215579474	0.142395461103695	-0.156375384458565	-0.104078431375237	0.131978408173674	"S01"	0.148933384182079	"IS01"
"CHMP5"	"CHMP5"	0.140172348614371	-0.132021615219753	0.0362490626048861	0.114458612988523	0.117720898592948	-0.289127159244141	"S01"	0.140172348614371	"IS01"
"NEXMIF"	"NEXMIF"	0.111730883819313	-0.0313604171681194	-0.0423622229111414	-0.0333178246589676	0.087279195529595	-0.0187313697384701	"S01"	0.111730883819313	"IS01"
"TNFAIP8L3"	"TNFAIP8L3"	0.0850112373656364	-0.00464736364169387	0.0535631502224453	0.0826872916973851	-0.149911901047402	-0.0924951348365877	"S01"	0.0850112373656364	"IS01"
"ADORA2A"	"ADORA2A"	0.0682531677301981	0.0219002914522455	0.0256209712946905	-0.11334843502959	7.76281399242549e-05	0.0658097771208946	"S01"	0.0682531677301981	"IS01"
"C15orf48"	"C15orf48"	-0.555846311250506	-0.282144281015938	-0.607419832654952	-0.0783548562165596	1.62468556982586	-0.06599279521778	"S02"	1.62468556982586	"IS05"
"CXCL8"	"CXCL8"	0.061498132503502	-0.32689642740387	-0.466875566441655	-0.199851952561884	1.30347447911883	-0.0788437939644185	"S02"	1.30347447911883	"IS05"
"NINJ1"	"NINJ1"	0.12321935575919	-0.383536562309798	-0.408321601534307	-0.0665338843967449	1.26445731110396	-0.299965157079551	"S02"	1.26445731110396	"IS05"
"LILRB2"	"LILRB2"	-0.239245337915464	-0.278858988603777	-0.353397208911731	-0.155157748091294	1.1439977880722	0.00773116470154583	"S02"	1.1439977880722	"IS05"
"GK"	"GK"	0.324143909515867	-0.362383642010728	-0.223927298919874	-0.248084639591445	1.08521211127318	-0.246012644064051	"S02"	1.08521211127318	"IS05"
"G0S2"	"G0S2"	0.21735239152078	-0.471848908989997	-0.362314575064608	-0.0832146856164121	1.07678182058814	-0.0691604678713234	"S02"	1.07678182058814	"IS05"
"INHBA"	"INHBA"	-0.271885327823206	-0.282211722056573	-0.234502545523381	-0.22189575514266	1.07650103037785	0.042868413698044	"S02"	1.07650103037785	"IS05"
"SOD2"	"SOD2"	-0.33061794900691	-0.348361274630979	-0.233839896423858	-0.151898298815174	1.06920311844338	0.0701704901450487	"S02"	1.06920311844338	"IS05"
"SERPINB9"	"SERPINB9"	0.383663573782539	-0.477243067015518	-0.540980910133808	0.229101968043821	1.02062283214615	-0.347842325746734	"S02"	1.02062283214615	"IS05"
"STX11"	"STX11"	0.271891018627627	-0.357424145667181	-0.243118055229543	-0.215308372618045	1.00738305965386	-0.150646542762933	"S02"	1.00738305965386	"IS05"
"GPR137B"	"GPR137B"	-0.462776256097134	-0.415284864801325	-0.253418986273745	0.326400099699344	0.996495579774877	-0.399841330144878	"S02"	0.996495579774877	"IS05"
"BID"	"BID"	-0.182937805178971	-0.178779740886425	-0.428456056848362	0.196338307720949	0.933448500936857	-0.378923032831701	"S02"	0.933448500936857	"IS05"
"BCL2A1"	"BCL2A1"	0.271483757067986	-0.328099099064401	-0.558135177640709	0.363943578221441	0.92904240713356	-0.560504858531498	"S02"	0.92904240713356	"IS05"
"PIM3"	"PIM3"	0.468777182630928	-0.498144016894449	-0.297553669002596	0.0169693228212849	0.928135455000846	-0.294080366495659	"S02"	0.928135455000846	"IS05"
"MS4A7"	"MS4A7"	0.0614047532182371	-0.172092303666694	-0.250516677466253	-0.206139719908952	0.89290445126108	-0.131126420624954	"S02"	0.89290445126108	"IS05"
"GADD45B"	"GADD45B"	0.335136268777293	-0.5724645477367	-0.266572594503364	-0.082067730921275	0.890922606945705	0.0572969770758987	"S02"	0.890922606945705	"IS05"
"FTH1"	"FTH1"	-1.20702795521812	0.0657260651555072	-0.0996638818300456	0.150765817647537	0.884072446208836	-0.361867639576972	"S02"	0.884072446208836	"IS05"
"DRAM1"	"DRAM1"	-0.083985281319533	-0.405054098968201	-0.178185719854176	0.0378468934256529	0.877889672039369	-0.190418992297149	"S02"	0.877889672039369	"IS05"
"SPHK1"	"SPHK1"	-0.134778323965343	-0.244183100590041	-0.248364729730136	-0.0339595425144249	0.864241371450883	-0.14132054312315	"S02"	0.864241371450883	"IS05"
"NFE2L2"	"NFE2L2"	-0.324624212317062	-0.455361607535134	-0.131533170118515	0.147751602642277	0.863192481728218	-0.182147147392167	"S02"	0.863192481728218	"IS05"
"SERPINB1"	"SERPINB1"	0.027022909920457	-0.294187825310441	-0.138013300444042	0.193126972063645	0.861510453377409	-0.710900909681889	"S02"	0.861510453377409	"IS05"
"LILRB4"	"LILRB4"	-0.145228341005652	-0.336123696478386	-0.123089324454961	-0.0032154239899188	0.832760483612138	-0.206949122128728	"S02"	0.832760483612138	"IS05"
"CST7"	"CST7"	0.0395111651761604	-0.302217540956891	-0.194555582097857	0.120165410299219	0.831832741390894	-0.472963634096941	"S02"	0.831832741390894	"IS05"
"CD58"	"CD58"	0.128154204853009	-0.394897186561425	-0.422112933760111	0.198302367519517	0.804517272559768	-0.16171188387848	"S02"	0.804517272559768	"IS05"
"IL2RA"	"IL2RA"	-0.0410229681500197	-0.234822176698984	-0.445837894470454	0.195583175906972	0.801308548328013	-0.221086582791037	"S02"	0.801308548328013	"IS05"
"LGALS3"	"LGALS3"	0.0735409927382919	-0.305508124540827	-0.301225630544926	0.215723168280555	0.799552946252752	-0.449299584005737	"S02"	0.799552946252752	"IS05"
"TGFA"	"TGFA"	-0.0644758703587887	-0.213172073963468	-0.214453183450711	-0.0807475723449998	0.798174238415734	-0.132384374748621	"S02"	0.798174238415734	"IS05"
"SERPINA1"	"SERPINA1"	0.140454420775271	-0.214295739900665	-0.0827497381052763	-0.184380512133314	0.776692632984578	-0.278958452795963	"S02"	0.776692632984578	"IS05"
"IFI30"	"IFI30"	-0.527548120286281	-0.506176492358323	0.0398215531612703	0.307500753182562	0.772851157890493	-0.378064564261912	"S02"	0.772851157890493	"IS05"
"LYZ"	"LYZ"	0.427363434411192	-0.316161566637558	0.193112471628638	-0.465851685454445	0.713500168995663	-0.225117706955748	"S02"	0.713500168995663	"IS05"
"ITGB8"	"ITGB8"	0.166063852590056	-0.160071180984844	-0.283356272757787	-0.147436747281304	0.712547986549186	-0.0579496921075825	"S02"	0.712547986549186	"IS05"
"IL4I1"	"IL4I1"	0.159441694328523	-0.664305138623166	-0.204628855371237	0.484916348144155	0.707544484855429	-0.484154073609774	"S02"	0.707544484855429	"IS05"
"CST3"	"CST3"	-0.591434880066195	-0.115971425500307	0.15364701628295	-0.142395139848559	0.703859256817403	-0.239820108721926	"S02"	0.703859256817403	"IS05"
"NFKBIA"	"NFKBIA"	0.235520434714228	-0.614348286362939	-0.0671197686383757	-0.0082249035190469	0.69759114987262	-0.00822979754090668	"S02"	0.69759114987262	"IS05"
"RALA"	"RALA"	0.205035088762127	-0.623111851200809	-0.180722532323847	0.366583535611215	0.689033727622975	-0.397159110882657	"S02"	0.689033727622975	"IS05"
"CSTB"	"CSTB"	0.0935740661259083	-0.195530066463128	-0.294636176302034	0.35302266831764	0.68188222067258	-0.709388474698717	"S02"	0.68188222067258	"IS05"
"LST1"	"LST1"	-0.23142755399433	-0.150283277821044	0.0715400629588488	-0.00592050694175266	0.653488877422221	-0.482110210700033	"S02"	0.653488877422221	"IS05"
"HLA-DMA"	"HLA-DMA"	-0.331275709764486	-0.337856276371891	0.212627800665797	0.175365981409521	0.64515114995138	-0.645320555742901	"S02"	0.64515114995138	"IS05"
"LITAF"	"LITAF"	0.50012978308877	-0.266148203488126	-0.179580637168565	0.032010427253484	0.63683282354518	-0.499913093299435	"S02"	0.63683282354518	"IS05"
"S100A10"	"S100A10"	-0.0734147415911295	-0.162371901448095	-0.418394430311714	0.593765378154294	0.634455811940346	-0.785844324397628	"S02"	0.634455811940346	"IS05"
"BCAT1"	"BCAT1"	0.0761262927987093	-0.23541293753601	-0.263425735784374	0.0764629963583964	0.62189759542825	-0.175754846008948	"S02"	0.62189759542825	"IS05"
"DSE"	"DSE"	0.07232328564516	-0.316014733253084	-0.103617382697029	0.051659314082641	0.621036001246652	-0.259299015001795	"S02"	0.621036001246652	"IS05"
"MAFF"	"MAFF"	0.594817630883237	-0.577735127385733	-0.190108608131844	0.0114299068614706	0.620651689767318	-0.0688204720767892	"S02"	0.620651689767318	"IS05"
"RIPK2"	"RIPK2"	0.467672304183877	-0.397638427873603	-0.170494451319279	-0.110886991327449	0.616084251258277	-0.0562279966080329	"S02"	0.616084251258277	"IS05"
"CLCF1"	"CLCF1"	-0.186691409134063	-0.224493442037597	-0.245700939047562	0.227566986591025	0.607192683285064	-0.259453841970392	"S02"	0.607192683285064	"IS05"
"ETS2"	"ETS2"	0.254980203792544	-0.275793473780575	-0.0826472562689898	-0.219027002353473	0.606826873683511	-0.022659197988027	"S02"	0.606826873683511	"IS05"
"ARL8B"	"ARL8B"	0.440801560406518	-0.290884373106151	-0.28692979247722	0.145470742675718	0.600015234668739	-0.404044283215433	"S02"	0.600015234668739	"IS05"
"HIF1A"	"HIF1A"	0.578788040630779	-0.48668793333423	-0.198052237999732	-0.0133768192052143	0.599630195367966	-0.1073275847616	"S02"	0.599630195367966	"IS05"
"OAZ1"	"OAZ1"	-0.876144726058428	0.128936666798058	0.0486431115157398	0.427178340640059	0.599525325527329	-1.01621555677375	"S02"	0.599525325527329	"IS05"
"AKT1S1"	"AKT1S1"	-0.292409546117611	-0.236424371611556	-0.150135766465161	0.087468280090539	0.591437538613067	-0.0687055842634861	"S02"	0.591437538613067	"IS05"
