"Gene"	"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"IS06"	"IS07"	"IS08"	"IS09"	"IS10"	"IS11"	"IS12"	"IS13"	"IS14"	"IS15"	"IS16"	"State"	"MaxFC"	"InitialState"
"SLC2A3"	"SLC2A3"	-0.517716507031521	-0.529510589504179	2.14198659643251	-0.667132113137343	0.125621629552499	-0.375701315317262	0.213698220149308	0.835529333761591	0.269574122711728	-0.611929878688148	-0.245637398379191	0.358353993134468	0.155712326938598	-0.55688405617618	-0.300202040424008	-0.113455999241303	"S01"	2.14198659643251	"IS03"
"GDI1"	"GDI1"	-0.281796030545436	-0.170291082187974	2.13448125674605	0.0538905018553885	0.0469132156735115	0.150242864786386	-0.129461747493822	-0.0008923932719582	0.318696191942172	-0.176630977373882	0.0420722108928297	-0.153094571263634	-0.164763304214795	-0.320585551438951	-0.025558679533446	0.375207400761022	"S01"	2.13448125674605	"IS03"
"ATP5PD"	"ATP5PD"	-0.410023489891709	-0.41637060273833	2.12755408177428	1.56943261056436	2.03549479277961	-0.418964812101185	-0.418964812101185	-0.459002405066486	0.150997801721502	-0.00503699701458836	-0.418964812101185	-0.428304791988791	-0.235474971158509	-0.403866981034476	-0.420274077139001	-0.0344210326192391	"S01"	2.12755408177428	"IS03"
"SAMD1"	"SAMD1"	-0.0457792379056372	0.08116765465845	1.96006416992606	-0.10408117524365	0.628666520813871	0.880220037284576	-0.14974436990791	-0.410582511714759	0.0901874320778863	-0.173503609599577	-0.249660823160614	-0.249150665257324	-0.196440842926636	0.399791966420778	-0.394042164310655	-0.434231150413847	"S01"	1.96006416992606	"IS03"
"PABPC3"	"PABPC3"	-0.125623674671729	-0.127568313598536	1.93436260274551	-0.124862319067658	0.199982545447101	-0.128363131751797	-0.128363131751797	-0.140629915673471	-0.121906997906293	0.250777598367055	-0.128363131751797	-0.131224730230341	0.404124322170169	-0.123737433310291	-0.128764266538522	-0.122998702365155	"S01"	1.93436260274551	"IS03"
"ARL4C"	"ARL4C"	-0.751034452371965	-0.278341762601289	1.88015763911173	-0.261730449608256	0.602357307282513	0.0202642534824792	-0.205550459581451	0.706324061843294	0.0559180806218707	-1.13463113694841	-0.439657510045606	-0.130041952775264	-0.0162162626663016	-0.0127031621496736	0.257669790412119	0.387754715995199	"S01"	1.88015763911173	"IS03"
"TRPC4AP"	"TRPC4AP"	-0.393691936162445	0.0317021602838764	1.77265241421683	-0.19324699280014	0.193462855005825	0.0472788235685398	-0.00710942517194703	-0.0547175583486879	0.629024745034978	-0.513113417587176	0.070140902394973	0.0192488668856375	-0.0870823131911278	0.0555217923080883	0.0421292668531865	-0.0198540651121444	"S01"	1.77265241421683	"IS03"
"PIM2"	"PIM2"	-0.762196622047337	-0.402827991730808	1.76595018800231	0.192998470198467	-0.288368652336521	0.0972515105303317	0.402305317198102	0.0700494394954402	-0.845104257436898	-0.30170272521751	0.724359975191106	-0.0825260089809562	-0.0574263425444028	0.00608588892392658	0.0674951007637159	-0.124903005557757	"S01"	1.76595018800231	"IS03"
"NRARP"	"NRARP"	-0.524980952761271	-0.456603821001061	1.74856785432008	-0.521799250017264	1.74224366498761	0.269343956536311	-0.275661317912837	0.126482513168688	-0.509448971910346	-0.440786843145533	-0.536429135531767	-0.291932285963825	-0.071608529268804	0.0295821974949496	-0.185423890517065	0.101447100289352	"S01"	1.74856785432008	"IS03"
"PTBP3"	"PTBP3"	0.0485950582782202	-0.0964250033469292	1.72560480671475	0.0792082310585949	1.19687182918632	0.707517893756529	-0.374395053271286	-0.158020506915906	-0.000282558257451529	-0.18099704535348	-0.504205743654302	-0.549826910997985	-0.356739224567144	0.0522634678997479	-0.331197537998948	-0.112163263604565	"S01"	1.72560480671475	"IS03"
"CDKN1A"	"CDKN1A"	-0.807882842586697	-0.5069832070175	1.70097183886541	-0.753092859253664	-0.230372755232531	-0.296510172235647	-0.6419347584998	0.992663672694109	0.147480260455872	-0.797977947827412	-0.221945226167048	0.442007076622827	0.880420164593655	-0.401065762862934	0.571433925843694	-0.189344398736529	"S01"	1.70097183886541	"IS03"
"ATP6AP1"	"ATP6AP1"	-0.384201371173113	0.387506914687824	1.6799663446372	0.336963185554421	0.056658297570318	0.109704610684504	-0.479410854087448	-0.0119955286606178	-0.0763924150859276	-0.396819716281947	-0.11565552202501	-0.0788515616017625	-0.44602925470439	-0.0319713973549246	0.368498460816382	0.363680977656548	"S01"	1.6799663446372	"IS03"
"NDEL1"	"NDEL1"	-0.530965091532867	-0.150389785732093	1.67423524404917	-0.644623952210544	-0.572600638530808	-0.175444041019716	-0.243667030725239	1.1073401676069	-0.0364543798517473	-0.675320330887237	-0.181268423186631	0.221655529198116	-0.145311007559678	-0.0844261008043423	0.333266654544251	-0.261223811489146	"S01"	1.67423524404917	"IS03"
"TIPARP"	"TIPARP"	-0.601522739099421	-0.236288363441717	1.64625051563997	-0.663905774344582	0.663936629170464	-0.222048664208338	-0.682519954933683	0.746928077037313	-0.409902230956806	-0.695520335027658	-0.524133639529499	0.350543465814593	-0.0670810596494134	-0.150329598024205	0.628843595345386	-0.653996732936454	"S01"	1.64625051563997	"IS03"
"YEATS2"	"YEATS2"	-0.142235007646559	-0.149022423599067	1.64286386102682	0.620660357519738	0.734922677383384	-0.0735514269239199	-0.029309701778345	-0.291745999656086	-0.302438258240413	-0.324521051699237	-0.0934606587259408	-0.206156323508132	-0.309770094803817	-0.0320723256858138	-0.206732775704638	0.898406142863685	"S01"	1.64286386102682	"IS03"
"ARPC4-TTLL3"	"ARPC4-TTLL3"	-0.0972366806325565	-0.0987418924070543	1.63073274800889	1.30168266891849	-0.101249623007868	-0.0993571066899643	-0.0993571066899643	-0.10885198377979	-0.0943598557617708	-0.101249623007868	-0.0993571066899643	-0.101572074036556	-0.0966473674166016	-0.0957766704128484	-0.0996675976483704	-0.0952048693954583	"S01"	1.63073274800889	"IS03"
"BANK1"	"BANK1"	-0.186269911620403	-0.321822378668663	1.61311979276545	0.614377842310542	-0.137371130950834	0.0316163447278803	0.822667232653851	0.0113983560077499	-0.307540320443722	-0.329995645428502	-0.172742283861723	0.270444936681288	-0.31499584336357	-0.312158042972907	-0.324839463468682	-0.310294412865606	"S01"	1.61311979276545	"IS03"
"MKNK2"	"MKNK2"	-0.186448021657464	-0.154588368139133	1.57357659773028	-0.530243578864457	0.387734498321812	0.0432561065224408	0.0333397715632026	0.593014489731395	-0.27069470421349	-0.735315255532247	-0.683279174638643	0.0998260266697062	0.00390062685706744	0.273339842215326	0.00785295379539894	-0.460453884056303	"S01"	1.57357659773028	"IS03"
"PPP4R3A"	"PPP4R3A"	-0.25926211313413	-0.049191813309653	1.46033119613221	-0.144109430339821	0.519747317210168	-0.471611402904527	-0.471611402904527	0.497026558280658	-0.0937319240255218	-0.0124503388563479	-0.369516250315225	0.110280870833313	-0.0641204904914063	-0.454616397394454	-0.0504623587351881	-0.451902269648816	"S01"	1.46033119613221	"IS03"
"USP7"	"USP7"	-0.40109475764753	0.00620230145921645	1.42269649468037	-0.086455864495969	0.26683386863998	0.599815859256819	-0.168657807406784	0.0458697556068323	-0.168487638163463	-0.416374388544499	0.142378411794845	-0.129257655102028	-0.141032498499319	-0.295346512103514	-0.339039429776867	0.53657181279901	"S01"	1.42269649468037	"IS03"
"ETV6"	"ETV6"	-0.0662880938615142	0.156514144584961	1.39010513937369	0.187456739940638	0.673293241473395	0.485963551357724	-0.178294207163662	-0.231542492502365	-0.411144012417532	-0.255582972181607	-0.0834139924149804	-0.494432319512829	-0.342649961834135	0.0130288798299277	-0.162859055392074	0.485309462767846	"S01"	1.39010513937369	"IS03"
"MTMR1"	"MTMR1"	-0.0475917807801999	-0.0797523531776122	1.38908008102633	-0.136349391307071	0.0138373575976531	0.616255358175252	-0.233897874894705	-0.127577127158781	-0.32936093044505	-0.353409506318815	-0.200363218283178	-0.251314778788461	0.71824153469672	0.0539843191835987	0.0154486779707034	0.388673361798946	"S01"	1.38908008102633	"IS03"
"MTA1"	"MTA1"	-0.431520803550974	0.0343805335823088	1.36554036695298	-0.428905525953696	0.540508931396829	-0.0372108346035446	0.0446403443356033	0.0580844865596012	-0.418753915871951	-0.449329598618157	-0.171880035114703	-0.0955739035331482	-0.215422202449973	0.100122176545155	0.12785915752752	0.638459479453498	"S01"	1.36554036695298	"IS03"
"TRIM26"	"TRIM26"	0.0446657625071406	0.0394051494713507	1.34352985226369	-0.176636974470045	1.31444484017002	0.136458728950191	-0.328650295612397	-0.157531247850174	-0.54844346592172	-0.384502191938193	-0.0853871550241045	-0.295594713721408	-0.199864492354095	0.189715724110343	-0.102869131278545	-0.5533548999449	"S01"	1.34352985226369	"IS03"
"INPP5D"	"INPP5D"	-0.295102810504729	0.140058618927011	1.34118625057903	0.561928749072597	0.77622924431824	0.0209726658537373	-0.301714382563203	-0.177538611083159	-0.141091823767274	-0.731372543673913	-0.365150747163999	-0.0469221094866553	-0.293978938187379	0.203133561005363	0.0111719300817362	0.984221614903776	"S01"	1.34118625057903	"IS03"
"REC8"	"REC8"	0.0984993516059992	0.22413545407215	1.33708881948666	0.289839750777564	-0.0795756009434201	-0.170352537990276	-0.455143216932187	0.0110083531076707	-0.252381127212324	-0.547211343245489	-0.152592921558141	-0.144592377252058	-0.015111878737301	0.965118543698495	0.22686366572481	0.423130568443287	"S01"	1.33708881948666	"IS03"
"ULK2"	"ULK2"	-0.218322418874757	-0.0847666125930885	1.32217205053391	-0.216999252699758	0.218245697401111	0.570562448437771	0.122463586329554	-0.0701794834831519	-0.211863175712782	-0.227332550447366	-0.223083343896948	-0.228056539461529	-0.216999252699758	0.0782143358747879	-0.223780479346626	0.768151565832785	"S01"	1.32217205053391	"IS03"
"CD83"	"CD83"	-0.660580233011624	-0.564254759948398	1.313900618908	-0.460521427005438	0.52623440734526	-0.353327594365982	-0.303710640971045	0.440213331517364	-0.0938556504541445	-1.12010260816538	-0.431648791641389	0.719664328930886	0.489409686490318	0.123395644935732	0.832660017644753	-0.657912315787162	"S01"	1.313900618908	"IS03"
"SCRN1"	"SCRN1"	0.0354955337230181	-0.0502401574582713	1.31220097506909	-0.129472950334436	0.610741470384041	0.25343402336223	-0.324747212395498	-0.194278978589078	0.053273873878113	-0.1953735587826	0.0138055798908542	-0.22476260373563	-0.315890470239257	-0.313044610147011	-0.151418003589219	0.973395448267521	"S01"	1.31220097506909	"IS03"
"TAP2"	"TAP2"	-0.170511134064421	0.541394903665589	1.2767705614997	0.0785872785653393	-1.00662258243319	0.628875426322972	-0.253958794271629	0.341737313587083	-0.0675541048991237	-0.267251188703531	0.492127579655033	-0.198188909462209	-0.506196436680724	0.0282580888759009	-0.127209236543763	-0.195554827223839	"S01"	1.2767705614997	"IS03"
"GNA13"	"GNA13"	-0.662027162146245	-0.321050077159591	1.27580633581577	-0.22640377627436	0.556519323212524	-0.41232213611673	-0.697953068564961	0.932807918111995	-0.187138411107167	-0.867238387397244	-0.24023273761738	-0.137858853680356	0.331889580423664	-0.223591128725613	0.475317922545662	0.130177319234043	"S01"	1.27580633581577	"IS03"
"OTUD1"	"OTUD1"	-0.574242884416538	-0.358513726792689	1.26063360591124	-0.417517419835826	0.289025293598827	-0.118365191766614	-0.376603782195657	0.687829842010957	-0.187081059370571	-0.243718469364451	-0.16275076714046	-0.163087948574448	0.0158089866786057	-0.265079583794159	0.186422082935157	0.152995717448959	"S01"	1.26063360591124	"IS03"
"CSRNP1"	"CSRNP1"	-0.914316043481932	-0.584647912458081	1.25544858193936	-0.636653535280596	0.383581375098856	-0.338677350880814	-0.330304386345046	0.897366096593096	-0.529823172066009	-1.03776990062304	-0.14607520616507	0.704106441858873	0.240821616191884	-0.274028466290764	0.528810014184005	-0.508940732155938	"S01"	1.25544858193936	"IS03"
"YPEL5"	"YPEL5"	0.111619945263058	-0.359827377282964	1.22858803177969	-0.772971663497723	0.38645952998185	-0.383591559784332	-0.42722347414573	0.753664403442222	-0.872533666957497	-0.682606851368127	-0.283665574476061	0.503586188512974	0.160341278213898	0.289092195435622	0.208696860327567	-1.15057283671033	"S01"	1.22858803177969	"IS03"
"NUP205"	"NUP205"	-0.109100532399342	0.0901952903695674	1.19386173659695	0.414951729464218	0.370086140300054	0.111094135022287	-0.28014845584703	-0.306920321934801	-0.266058148896144	0.04340975203625	0.111038325740315	-0.286393803588843	-0.272508043414838	0.220660779997691	-0.151900472066137	0.419102971101837	"S01"	1.19386173659695	"IS03"
"PTDSS1"	"PTDSS1"	-0.0933533135707888	0.23920132044801	1.15438228727749	0.0981743706040074	0.336921803134062	-0.071330887014815	-0.00252173795467929	0.528528092250401	-0.321943551501291	-0.32763084212563	-0.462142930498862	-0.264898235696861	-0.671341871659217	-0.665293746689314	0.235560320312264	-0.289609129981785	"S01"	1.15438228727749	"IS03"
"CD58"	"CD58"	-0.278301389349574	0.159715465071618	1.1529500971812	0.0709854048413995	0.181708401376152	0.0780615466451803	0.0110660509667124	0.0399065910700058	-0.656229248740409	-0.442554389845319	0.479300139470369	-0.240464747439199	0.537770047908096	-0.271402609182559	-0.21256059909712	-0.348718391836923	"S01"	1.1529500971812	"IS03"
"PTTG1IP"	"PTTG1IP"	-0.0792752865441393	-0.133194888942477	1.15086080799031	-0.0582840699863882	0.395787024273618	0.801319634078416	0.0687134847166261	-0.35653576489135	0.503205959520907	-0.322433893180207	-0.0869956614868429	-0.1948033558761	-0.417685143120861	-0.147089186819517	-0.150430062801535	0.664162246129925	"S01"	1.15086080799031	"IS03"
"MAP3K8"	"MAP3K8"	-0.680551032533612	-0.287780475910582	1.14452868817	-0.336237005848862	-0.242785567759115	-0.0363183377940136	-0.496739059335302	0.536834239930037	-0.305609216428133	-0.952893435038101	-0.215760748766188	0.847228126603704	0.465110993683804	-0.30528585469891	0.911018739461769	-0.659516484338917	"S01"	1.14452868817	"IS03"
"TES"	"TES"	-0.0651382322841278	-0.305564600907148	1.13993011347365	0.18155892630215	0.532860036494934	0.751491948947089	-0.491542572423926	0.0308466715281994	0.0306830407217714	-0.762857283758797	-0.149230289546963	-0.494921519820428	0.285470678308563	0.800005077128118	0.228900650350022	-0.56921181859217	"S01"	1.13993011347365	"IS03"
"ATP1B1"	"ATP1B1"	-0.814580994113673	-0.346420572464824	1.11016652371604	-0.32511626068373	0.584201553064735	-0.389125290785755	-0.490577623613749	0.718533547628231	-0.538584680683018	-0.577952348497706	-0.424343446277793	0.397125972835777	0.407804456488388	-0.173292312812446	0.147008358769524	-0.0201119279527359	"S01"	1.11016652371604	"IS03"
"KLF4"	"KLF4"	-0.980186885328534	-0.427727597311708	1.10557987833784	-0.695056449065657	0.333334902924071	-0.253618994216842	-0.258683764653214	0.497826811250266	-0.174948994645434	-0.769242158448661	0.0212069853323921	0.68294534580782	0.512999849582483	-0.594834281549596	0.604784523536778	-0.473734451274176	"S01"	1.10557987833784	"IS03"
"NREP"	"NREP"	-0.210280367219999	0.375813781205322	1.09808205393621	0.18603823651246	-0.437254668087561	0.018369868841195	1.0595403774581	-0.184690925980131	-0.40750065221178	-0.272686414724562	-0.0964267554941498	-0.270099485743621	-0.222748629644552	0.142398509805458	0.306101621133026	-0.411149911783826	"S01"	1.09808205393621	"IS03"
"CALCRL"	"CALCRL"	-0.321558036672033	-0.147421193900239	1.09622059834347	-0.306919168366243	0.620124081346433	-0.0296553032969128	-0.104810388929872	-0.170771263463482	0.0698448509498171	0.0497173666985618	-0.0272979278151006	-0.242873447485999	0.0291631143090195	-0.133151151066183	0.0360143938196811	0.472461920218662	"S01"	1.09622059834347	"IS03"
"DMAC2"	"DMAC2"	-0.181547208599215	-0.184357536905704	1.09006001459537	0.891841157741132	0.747409609262843	-0.185506181995459	-0.185506181995459	-0.203233735223694	-0.176175989409889	-0.189039633081087	-0.185506181995459	-0.189641670129116	-0.180446922486492	-0.178821274536164	-0.186085888814195	0.834394494963706	"S01"	1.09006001459537	"IS03"
"CD86"	"CD86"	-0.441979360042999	-0.261980230410403	1.08441061859813	0.483551009060318	0.108209095553096	-0.0161490185911275	-0.317633915739684	0.407174369926174	-0.382654117100641	-0.820375869484626	0.179253174719782	0.327135335367386	0.689621410318912	-0.269629401216048	-0.0180548899473855	-1.01108761065694	"S01"	1.08441061859813	"IS03"
"KDELR1"	"KDELR1"	-0.241038349509107	0.253253355782225	1.0768897322384	0.600047349503855	0.0324944620369348	0.0712813579589685	-0.0552801826018146	0.337103115238825	-0.254864349788781	-0.68685427180728	0.123696634185731	-0.106678630217422	-0.324202680659019	-0.3211739958425	0.174543615186369	-0.856446062304095	"S01"	1.0768897322384	"IS03"
"SGK1"	"SGK1"	-0.747764436428109	-0.278773604477952	1.06249368665112	-0.25270293101204	0.666580020943446	-0.0797492461451455	-0.586441951456457	0.405868540835333	-0.667952491812844	-0.930920653522968	-0.454066864189375	0.510460461886385	0.124331432706135	0.414354863351154	0.824640483755951	-0.723755182592097	"S01"	1.06249368665112	"IS03"
"PPP3R1"	"PPP3R1"	-0.2462905860345	-0.0293062051993324	1.03698712231796	0.0424693011574398	-0.409432959701491	-0.176435016986534	-0.273065371403276	0.310030307742133	-0.45447473413554	-0.193311531636297	-0.0762768813291366	0.456731479348124	-0.313901702677906	0.352388476947128	-0.13002308048772	0.524194062479297	"S01"	1.03698712231796	"IS03"
"UBAP2L"	"UBAP2L"	-0.18584426658581	0.138272718904937	1.03007060176628	-0.303318988261115	-0.0340194078273234	0.521436324266473	0.398316567710972	-0.0436870151609251	-0.449511739548679	-0.355713512633243	-0.369192439135922	-0.114110497677788	0.476364796444083	0.261493924770426	-0.0605290069034915	-0.453537217813294	"S01"	1.03007060176628	"IS03"
"TTLL1"	"TTLL1"	-0.213915521362948	0.26384530705863	1.01655080574286	0.694671442293543	0.158395126295385	-0.0714129907409054	0.286495118192537	-0.239468569989921	0.659695989176028	-0.222743780974752	-0.218580345816345	0.0562008295495331	-0.212619063657718	-0.210703576597738	-0.219263409397021	-0.209445644797155	"S01"	1.01655080574286	"IS03"
"CEP350"	"CEP350"	-0.338155812771848	0.111052527854225	1.00915631798377	0.0294291134608867	0.811724535822067	0.713736195708477	-0.118016437388102	-0.239036673585916	-0.256991034244081	-0.246895825378378	-0.388484428215799	-0.214895431274102	-0.369830699213309	0.199165835068468	-0.438245336385951	0.749689833236631	"S01"	1.00915631798377	"IS03"
"LARP4B"	"LARP4B"	0.185609809152735	-0.0985582126663778	1.00182810232931	-0.0782072229732973	-0.250046507368529	0.430317724563655	-0.0590083320639586	0.0812786789012644	-0.140971262459063	-0.333553634959322	-0.272644017521155	-0.364762612486724	0.22940630223182	0.911371281696747	-0.155936465745323	0.463571443755506	"S01"	1.00182810232931	"IS03"
"LILRA2"	"LILRA2"	-0.248839582138336	-0.098207324027277	0.995049222623801	0.410065478799608	-0.113193411991101	-0.0886514296207308	0.408208628373452	-0.190504153825836	-0.241477464323593	-0.259109152194839	0.916769137317926	0.0235401708310411	-0.24733146345871	-0.245103252076199	-0.255060571691795	-0.243639949078729	"S01"	0.995049222623801	"IS03"
"RASSF5"	"RASSF5"	-0.685766598299527	-0.377849409422144	0.986687276743323	-0.579633067022451	0.676568517505235	-0.145125268256627	-0.390022938301363	0.981308770261001	-0.574187682352744	-0.717445790097388	-0.373465303733202	-0.144166905568857	-0.242724859387474	-0.032504844520335	0.338199946560774	0.258557875068604	"S01"	0.986687276743323	"IS03"
"PABPC1"	"PABPC1"	0.0834757885905807	0.236850921971812	0.974221349160936	0.204395959140712	-1.44892976488768	-7.39596889353403e-05	0.344564075786092	0.76671315717803	-0.109385547294102	-0.633993363795815	0.0164654641071868	0.178446861363523	-0.225530920903168	-0.0268364512071567	0.356366099485315	-0.999886288709406	"S01"	0.974221349160936	"IS03"
"TRAK1"	"TRAK1"	-0.0825135288641161	0.171892936623405	0.963117015305062	-0.145412934637519	0.178878630466888	0.469410343462008	-0.373226517669428	-0.0437588024387833	-0.448930127918174	-0.481709153131247	-0.237582003032625	-0.0650482401735895	0.0957750845845975	0.0844858834332365	0.0231932876990525	0.894203641837574	"S01"	0.963117015305062	"IS03"
"NFKBIE"	"NFKBIE"	-0.420830927142707	-0.017887698922691	0.95645041805707	-0.385297861297117	-0.236787363365215	-0.378778166278451	-0.553514814833395	0.521727179608622	-0.218617752675123	-0.462906817124324	-0.253312990595022	0.43699885593962	0.209275727005082	-0.383144343752425	0.693527859748634	0.335916082332096	"S01"	0.95645041805707	"IS03"
"CERS2"	"CERS2"	-0.238218844254062	0.2826521553327	0.953346295085813	-0.490383733348861	-0.513735339698807	-0.0976750459380769	-0.201861175611837	0.309598963629011	-0.478777017766639	-0.185159428950041	-0.0136344550588524	0.123094309308103	-0.138942850115471	0.394116861521193	0.557183214857398	-0.483064573149624	"S01"	0.953346295085813	"IS03"
"AUTS2"	"AUTS2"	0.183365533542121	0.158848532183322	0.94981021219921	0.0552585604606027	0.274330000965964	0.470731226051127	-0.0679122601435856	-0.275894851477837	0.14899167752031	-0.201577767849162	-0.121146952768986	-0.0394010367905417	-0.483681087578795	0.563656166728505	-0.194620780342715	-0.476461966868664	"S01"	0.94981021219921	"IS03"
"PREB"	"PREB"	0.758294010465971	0.277728441802155	0.942556340579449	0.338696862799125	-0.319619071691581	-0.148188998316376	0.463257684942032	-0.305359177640637	0.0046212497628423	-0.312825264304064	-0.424245056019029	0.103926641184272	0.027218312903835	-0.0299778395544479	0.210756787325903	-0.406515411886891	"S01"	0.942556340579449	"IS03"
"NAMPT"	"NAMPT"	-0.703498169509209	-0.411778344161018	0.940438342014438	-0.51788116244437	-0.415069015486409	0.0246782026408247	-0.467103310600468	0.793215959210153	-0.449836482989811	-0.626437369735018	-0.184358275904747	0.562458182714149	0.535917220877018	0.404939726070067	0.240428046353836	-0.248428379862893	"S01"	0.940438342014438	"IS03"
"IQSEC1"	"IQSEC1"	-0.111061441873156	-0.349819892380698	0.923034267310987	0.281043023420611	0.324174732121864	0.180767024534125	0.104003450811663	-0.0915872843138153	0.136126532148036	-0.454611066726426	-0.223667821320849	-0.209315035067675	0.383134076732841	0.18833927523712	-0.160944110622735	0.609307978971846	"S01"	0.923034267310987	"IS03"
"ZC3H12A"	"ZC3H12A"	-0.542895919153969	-0.101356016470448	0.921994760017412	-0.357608186996608	0.369497858901491	-0.374727816403377	-0.354489834333767	0.00428541352284806	0.352718966178101	-0.538814536739526	-0.046329916373731	0.426647076678797	0.0932357414721365	-0.224669159634181	0.74127203360849	0.108740889016551	"S01"	0.921994760017412	"IS03"
