"Gene"	"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"IS06"	"IS07"	"IS08"	"IS09"	"IS10"	"IS11"	"IS12"	"IS13"	"IS14"	"State"	"MaxFC"	"InitialState"
"IER2"	"IER2"	0.617717671548361	-0.544151130981846	-0.0571451040917042	0.572740650620015	-0.3368006756097	0.0642860449634379	-0.348672110360423	-0.477502626034144	-0.308112227433541	-0.48932459691065	-0.391105952245226	0.55477336493727	-0.474868207846562	-0.0471033149013763	"S02"	0.617717671548361	"IS01"
"SINHCAF"	"SINHCAF"	0.617010505685503	-0.279699772719635	-0.291967306610847	0.157493718389947	-0.296387114458028	0.164120582141381	-0.311969433931349	-0.00507449353706624	-0.187935669014532	0.318344862167213	-0.252613112987523	0.0766820140258662	-0.158314426911331	0.32867876686549	"S02"	0.617010505685503	"IS01"
"GANAB"	"GANAB"	0.616310335612159	0.38220599510023	-0.218393021338254	-0.221191088613855	-0.0229743940781685	-0.21052741832842	-0.276107557885753	-0.346409997495092	-0.093900001236132	-0.228605802159837	-0.340590423544875	0.0130180106832822	0.0781608948131504	-0.122120413797398	"S02"	0.616310335612159	"IS01"
"CDKN1B"	"CDKN1B"	0.615321962217642	0.0491868843328985	-0.267794089600416	-0.401931714643261	0.00342967404465846	0.0367787323760935	-0.213338894717877	-0.144879086375418	-0.281805206280496	-0.201417391264636	-0.272933258817036	-0.0936270880992572	0.527455714750602	0.0968065737549832	"S02"	0.615321962217642	"IS01"
"CABLES1"	"CABLES1"	0.614527642367628	-0.179930984299334	-0.117399840111291	-0.0167282748920903	-0.173276170188735	-0.114257887300712	-0.12690683173379	-0.140057658776721	-0.214125619884476	-0.218388593652396	-0.228233593106167	-0.0496726145744355	-0.105840568176051	-0.212655452058129	"S02"	0.614527642367628	"IS01"
"ZC3H6"	"ZC3H6"	0.608080622772875	-0.102330811480575	-0.258081475378566	0.0570758558562315	-0.0842653073517869	-0.0952112354119719	-0.151739312930953	-0.166362015588419	-0.345032035664242	-0.0124785786362568	-0.172054476504473	-0.15904758107153	0.116254462170752	0.12349580782575	"S02"	0.608080622772875	"IS01"
"TMEM94"	"TMEM94"	0.607828144161864	-0.171919703412655	-0.119646837120737	0.0259599987348353	-0.20448129771134	-0.130115346446069	-0.211895980922078	-0.0726419229927495	-0.104775735335659	-0.0926848553124526	-0.167633284841105	-0.0684242994229179	-0.187149549576067	0.321453380712405	"S02"	0.607828144161864	"IS01"
"ZBTB21"	"ZBTB21"	0.607048083292535	-0.102226438307119	-0.146060250166341	0.0995388039977039	-0.142831322605865	-0.165003542054182	-0.203617235122965	-0.182786556764451	-0.192054620291075	-0.108882281278095	-0.18137667829126	-0.0949957989393701	0.163444610891904	-0.161410134377575	"S02"	0.607048083292535	"IS01"
"PRXL2C"	"PRXL2C"	0.601695118377642	-0.0541811891843552	-0.134497221797521	-0.126559498843726	-0.136533243855008	-0.125780830885295	-0.146513934877376	-0.128146120224968	-0.124706655428365	-0.127189409248589	-0.132923132075574	-0.143833801922302	-0.124960743968357	-0.123850430411288	"S02"	0.601695118377642	"IS01"
"IGHJ5"	"IGHJ5"	0.59782709594576	-0.162854011336995	-0.169996731132477	0.0481387845414114	-0.172570145584171	-0.158979715743252	-0.185185163393238	-0.161969305048912	-0.157622019919499	-0.160760077553732	-0.130792391647611	-0.0132032823997304	-0.157943173179318	-0.156539800881279	"S02"	0.59782709594576	"IS01"
"HYOU1"	"HYOU1"	0.594036780999923	0.387573121083704	-0.346640260377806	0.0772909209530846	-0.229874123834896	-0.0838362460239871	-0.331353986232005	0.122583179236041	0.00803772181858818	-0.467232662568136	-0.35071212298898	0.169133077910401	0.0818890645824925	-0.500757056086931	"S02"	0.594036780999923	"IS01"
"ULK1"	"ULK1"	0.593806661239047	-0.138591765445868	-0.166100535464991	-0.239063296759596	-0.0970725337658955	-0.251250629275291	-0.220761003950913	-0.191660858777574	-0.170207191954464	-0.275127618508494	-0.162929695708724	0.130979093473639	-0.270306718917677	-0.20470634827232	"S02"	0.593806661239047	"IS01"
"MBD6"	"MBD6"	0.593112112177976	-0.0924918684165478	-0.225611602763259	-0.0979263324559719	-0.0789603500527446	-0.117316254820003	-0.129840839484433	0.0264068281785615	-0.147985107146203	-0.190665931795711	-0.170671234959552	-0.186127627382127	0.144247065795048	0.00152004522513129	"S02"	0.593112112177976	"IS01"
"RTN3"	"RTN3"	0.585682620688879	0.379043933047735	-0.148042479906155	-0.30317279526612	-0.291884155935468	0.0530606822518274	-0.0905142152133363	-0.238961819260534	-0.348798515468267	0.0156985006985829	-0.384938047389038	-0.0947994205997368	0.0061431300563381	0.296348161372469	"S02"	0.585682620688879	"IS01"
"CITED2"	"CITED2"	0.584462527011228	-0.0335484538695214	-0.105450267550294	0.208750792538785	-0.0957480837732656	0.0193032446470958	-0.0949262729557928	-0.311915816573306	-0.217302923974488	-0.584212981625221	-0.438422910128774	-0.00206046947974525	-0.129283459770314	0.29008805038526	"S02"	0.584462527011228	"IS01"
"ZNF275"	"ZNF275"	0.583412883187316	0.0901993823063663	-0.26649023478931	-0.228101459106566	0.0324981947520216	-0.277440975416994	-0.127921985111408	-0.0550872933246865	-0.216480904553829	-0.28410582325626	-0.267328811195875	-0.153276574682376	0.250304590816357	0.24206669830812	"S02"	0.583412883187316	"IS01"
"PTK2B"	"PTK2B"	0.579513779828998	-0.228983752793311	-0.373963071143228	-0.0510494330452635	-0.0328069070638046	-0.238142713765255	-0.292937537887214	-0.121766051614907	0.0445507160682297	0.415939306146509	-0.147770647943331	-0.0743965407966581	0.386505208733309	0.205313343208246	"S02"	0.579513779828998	"IS01"
"PHF1"	"PHF1"	0.573442344116327	-0.103158481190004	-0.151278026134447	0.150627067319774	-0.215238755304807	-0.052983048709084	-0.109027804053933	-0.0623361525761394	-0.317491896230358	-0.198087147332388	-0.222063264406027	-0.0814047065532967	-0.168139424739997	0.11087556667539	"S02"	0.573442344116327	"IS01"
"NSD3"	"NSD3"	0.573207346675419	-0.0991020589032055	-0.622988229015382	-0.076294885341222	-0.226506439434224	-0.204379557897392	-0.26759917618843	-0.0386114992600322	-0.342496395615505	0.226595168774263	-0.383701957303441	0.404467627495705	0.155153853923581	0.144564435394397	"S02"	0.573207346675419	"IS01"
"PDE4B"	"PDE4B"	0.570764991656859	-0.130525039269186	0.372443821980624	0.15846504163506	-0.345458114386048	-0.321169044303429	-0.391867543583375	-0.140451798949926	-0.146908467554046	-0.421075707107321	-0.206347785182059	0.100827529563887	0.094940861569823	-0.342724050000896	"S02"	0.570764991656859	"IS01"
"DELE1"	"DELE1"	0.570095702096516	-0.201339424426025	-0.198324470706327	-0.121384984507656	-0.213351660789821	-0.108599295655136	-0.228947840484443	0.126021794544323	0.024439459152629	-0.0592328516770289	-0.136423547075169	0.0278284856713332	-0.195268064439258	-0.193533049327116	"S02"	0.570095702096516	"IS01"
"ABHD4"	"ABHD4"	0.564740082950233	-0.128144307600019	-0.163788668649863	0.02646553546106	-0.167894926586544	-0.0131398554706086	-0.146185379495892	0.0693575772755028	-0.118337319493925	-0.220111112486509	-0.176254643855294	-0.100636383089322	-0.0907205468912302	-0.214332751294416	"S02"	0.564740082950233	"IS01"
"CGAS"	"CGAS"	0.562769617254883	-0.16768434337211	-0.210580414111936	-0.198152432593981	-0.213768185296178	0.052276256993211	-0.214336787382797	-0.0700068796512467	0.042516343978197	-0.199138674481632	-0.14089748101019	0.106876345416155	-0.195649284504978	-0.193910882138617	"S02"	0.562769617254883	"IS01"
"FAM222B"	"FAM222B"	0.561534383312726	-0.168601442816389	-0.115647823661137	-0.126732284963815	-0.210174818064667	-0.193622904582954	-0.209585862649188	0.0633022268473633	-0.0742193073292791	-0.0404082642556712	-0.158818178250907	-0.0101372653431996	-0.192360489557148	0.0517859867422427	"S02"	0.561534383312726	"IS01"
"ITPRID2"	"ITPRID2"	0.561467831634565	-0.121441613652949	-0.126768000216675	-0.119286438503516	-0.128687017138922	-0.118552518660385	-0.138094142615394	-0.120781880691191	-0.117540073401391	-0.119880149520539	-0.125284369524933	-0.135568030250478	-0.117779560103512	0.315416340643651	"S02"	0.561467831634565	"IS01"
"IGLJ2"	"IGLJ2"	0.560832753245765	-0.14531681936142	-0.103626783107971	-0.142737940602633	-0.153986656313526	-0.14185973342091	-0.152976729849599	-0.14452738407028	-0.140648243220894	-0.143448374151878	-0.122095024664646	-0.0430946851698678	-0.14093481258361	-0.139682564652738	"S02"	0.560832753245765	"IS01"
"BMP6"	"BMP6"	0.559856083483957	-0.210156452721304	-0.24389561340469	0.163256429149761	-0.159157309855297	-0.107458246585204	-0.183930421660863	-0.119274905145939	-0.12091318225125	-0.273854058080865	-0.155806306206877	0.0554790402812321	-0.0152754817783654	-0.141648472772201	"S02"	0.559856083483957	"IS01"
"PIP4P1"	"PIP4P1"	0.556498325711591	-0.106393383743005	-0.228637675384765	-0.135799766096051	-0.193297506527326	-0.0818567484469171	-0.249065408445897	0.198320334382666	-0.145073955795641	-0.0774341499656139	-0.225961811823694	0.079353058030727	-0.212426202068974	-0.0298256909482781	"S02"	0.556498325711591	"IS01"
"CBX4"	"CBX4"	0.543305463452198	-0.0433427493537011	-0.277861666766357	-0.103866271622122	-0.137056560471679	-0.314577170612514	-0.295464677473996	-0.419635886126137	-0.173840028993145	-0.102799899693565	-0.206612666009406	0.331790819478894	0.0100888728240126	-0.178615249879545	"S02"	0.543305463452198	"IS01"
"TRAM1"	"TRAM1"	0.537898117798723	0.364255781707254	-0.303929761163059	0.222738502191719	-0.0883196113106343	0.183617755376462	0.0579413614608672	-0.27890179679024	-0.425755635759689	-0.971167334901379	-0.68779638204566	0.0750864394748188	0.0760860829686179	0.171621131085462	"S02"	0.537898117798723	"IS01"
"MACO1"	"MACO1"	0.531519089528652	-0.246061673677281	-0.29624077597378	-0.219269864640658	-0.300725275699118	0.104761826507526	-0.307906897892889	0.194905930225143	0.0760740176046718	-0.110406126893175	-0.211227612045111	0.307612547580098	-0.183463625222812	-0.130994494865946	"S02"	0.531519089528652	"IS01"
"TMEM259"	"TMEM259"	0.528774434079963	-0.00046116862118026	-0.0529669720170237	-0.0958674033422534	-0.13667577471054	-0.0953834680583571	-0.0155592944788785	-0.186187476318442	-0.193439311388734	0.0136039062004045	-0.103847848097671	-0.360276096622002	0.338417469781557	-0.289593399542715	"S02"	0.528774434079963	"IS01"
"MDFIC"	"MDFIC"	0.524913424549412	-0.112167062128889	-0.306776167867264	-0.123351483064316	0.0522936432033289	-0.0429000655841666	-0.232457490569032	-0.202415991796841	-0.15971590095461	0.360897841306443	-0.342311981619972	-0.00821774567780398	0.0964442341306816	0.0586151140973955	"S02"	0.524913424549412	"IS01"
"MTA1"	"MTA1"	0.522484320924747	-0.145407050830904	-0.167522691365255	0.180249317847826	-0.145832806222144	-0.0195979489616195	-0.0657885501053444	-0.272721489984622	-0.251357921848229	0.0829596133319232	-0.283451939914032	-0.109520041085762	0.0920847415108996	-0.0495258191765699	"S02"	0.522484320924747	"IS01"
"MANEA"	"MANEA"	0.51468046987522	0.0243678887286571	-0.374409020007662	-0.0744915517776749	0.00758944120403698	0.108764894848225	-0.195266119344611	-0.158344082413398	-0.361162965901328	-0.588674055881754	-0.34469991050484	0.211594873913072	0.0128538736771548	0.355517554631069	"S02"	0.51468046987522	"IS01"
"MXI1"	"MXI1"	0.5106412870266	-0.167413115645981	-0.235341900824081	-0.084137161750929	-0.158084275423147	-0.202329828431176	-0.159426066426583	-0.12550513122936	-0.228243311358558	-0.263093943329155	-0.0666389982704106	0.0354394612960338	0.32061647391229	0.183891532162853	"S02"	0.5106412870266	"IS01"
"RYBP"	"RYBP"	0.509301952534845	-0.0889380376114892	-0.197293935118358	0.127102353150832	-0.0886502963916981	-0.272341064957143	-0.346319294058344	-0.423511527641673	-0.241215591574169	0.114055886967268	-0.325733563484482	0.268479812235834	0.119390047870873	0.226218555134208	"S02"	0.509301952534845	"IS01"
"RETREG3"	"RETREG3"	0.508933402470749	-0.25025598608045	-0.197065459567359	-0.0640906383017325	-0.265186663789613	0.127849967735762	-0.269479440437086	-0.00439427507774361	-0.0802240335978246	-0.1787162110717	-0.179737812460925	0.253133629762876	-0.139229105101035	-0.240553007621757	"S02"	0.508933402470749	"IS01"
"CDK5RAP3"	"CDK5RAP3"	0.508835820990922	0.17016104193636	0.128566455754281	-0.169073285941044	-0.154665376539949	0.249520346620323	-0.0746271524391304	-0.06982462678794	-0.131451445096642	0.128615569550781	-0.116379789308111	-0.473329658558707	-0.195416655815853	-0.359739361434995	"S02"	0.508835820990922	"IS01"
"ZHX2"	"ZHX2"	0.503669427784487	-0.16483006966503	-0.12787311725602	0.0153853171300641	-0.100601890681148	-0.0826500811825858	-0.146800348377639	-0.126626710545712	-0.114034287656971	0.0996201995475582	-0.251981540148517	-0.0643825908325901	-0.0248736465728473	-0.105191860353009	"S02"	0.503669427784487	"IS01"
"CFAP410"	"CFAP410"	0.503272186596808	-0.104037779750265	-0.108600840265627	-0.102191463394812	-0.110244842299924	-0.101562721823474	-0.118303829816354	-0.103472593316185	-0.100695370396759	-0.102700089508764	-0.107329829131179	-0.116139735368494	-0.100900536188113	-0.100004004768025	"S02"	0.503272186596808	"IS01"
"IFNAR1"	"IFNAR1"	0.501471150997404	0.0556249296089389	-0.249779544114237	-0.244163175318964	-0.211126841468608	0.0820901212301621	-0.0489588928767171	-0.283828724900804	-0.262173349884142	-0.319943037242543	-0.423510589693217	0.215353445283354	0.0297161448452057	-0.112922571993553	"S02"	0.501471150997404	"IS01"
"ADAM28"	"ADAM28"	0.499834417235165	-0.210010020036382	-0.15296145498654	0.153500960165207	-0.0670463867483836	0.264930367315042	-0.0857351921452974	-0.317054660618921	-0.18672569554792	0.0329483184878492	-0.236965276795316	-0.173068431549039	0.0790865735553974	0.181781259289703	"S02"	0.499834417235165	"IS01"
"FAM193B"	"FAM193B"	0.495526073876154	-0.0152511283304989	-0.157397577351641	0.0364232820721313	-0.133314095853453	-0.235639970779894	-0.16841882516461	-0.13173881417436	-0.174531719325846	-0.13147639495134	-0.122827467896577	-0.0689976965770313	0.248987919415635	0.0396935507809602	"S02"	0.495526073876154	"IS01"
"OTUD5"	"OTUD5"	0.486664329256631	0.127852203787647	-0.161718712249443	-0.0797515601956871	-0.123542760658853	-0.198862354270149	-0.112569069014948	-0.190330998787052	-0.409814870184664	-0.150482253281795	-0.219935231136858	0.0213659809919864	-0.255397226569857	0.125461431902288	"S02"	0.486664329256631	"IS01"
"PRXL2A"	"PRXL2A"	0.483770064709883	-0.100006248671119	-0.104392487647922	-0.0982314782654817	-0.105972783542859	-0.0976271008356285	-0.113719480094249	-0.0994629635759558	-0.0967933598362189	-0.0987203947894078	-0.103170729014851	-0.111639245702281	-0.0969905753208078	-0.0961287850715922	"S02"	0.483770064709883	"IS01"
"TUT7"	"TUT7"	0.479831597965572	-0.290930379323062	-0.309543435243604	0.0386184239214258	-0.332519397511539	0.337484407179003	-0.34273746478924	-0.116272217024034	-0.14536920572777	0.171344487098145	-0.274528660641846	0.462340488824613	-0.304335194299477	-0.180695997552452	"S02"	0.479831597965572	"IS01"
"HDLBP"	"HDLBP"	0.478746344074269	0.116984685894433	-0.371591346631668	-0.0494700040380304	-0.0713885117435076	0.0436377668193877	-0.262732828747551	-0.00182728408774868	-0.156343048261642	-0.603287272841676	-0.605696421805219	0.454072445608965	0.0220595435189909	0.0639953857837459	"S02"	0.478746344074269	"IS01"
"FOXO3"	"FOXO3"	0.477009882504963	-0.243529223958457	-0.180827423855631	0.0777541429104638	-0.0194232070257266	0.0822243712683068	-0.182142751658621	-0.328324989227494	-0.0700271465883773	-0.499194781735127	-0.225999174424498	0.0957496606324374	0.281665286477383	0.340875401468551	"S02"	0.477009882504963	"IS01"
"SLC1A5"	"SLC1A5"	0.469663145720268	0.23303421075318	-0.123832055519529	0.205017946603537	-0.393142794683372	0.109876062691193	-0.124483185716202	-0.0908420955174238	-0.0123455447789978	-0.180120260626916	-0.327679331375058	0.0515821855399491	-0.25366026481746	0.0714344471250628	"S02"	0.469663145720268	"IS01"
"ITGB7"	"ITGB7"	0.467666402778608	-0.0433092485645359	-0.157047903206666	0.164768015393012	-0.0744304337017015	0.244124355452487	-0.0779076966488035	-0.0998710395349227	-0.068984888131176	-0.542817205681539	-0.322033902736183	-0.0264079125155815	0.0182230478150343	-0.313723715433869	"S02"	0.467666402778608	"IS01"
"CIAO3"	"CIAO3"	0.456298530804065	-0.100062177506791	-0.104450869502703	-0.0982864145547511	-0.106032049183509	-0.0976816991247588	-0.113783078101367	-0.0995185885775854	-0.0968474918528515	-0.0987756045069108	-0.103228427596949	-0.11170168033122	-0.0970448176308728	0.365035202686121	"S02"	0.456298530804065	"IS01"
"UBALD2"	"UBALD2"	0.455086485787457	-0.0901671808943457	-0.0162228710329096	-0.295240275658042	-0.166289576612159	-0.419229707916593	-0.33724618538799	-0.518437635908078	-0.333186429634773	0.392706454959913	-0.359421044741023	0.405137386514594	0.066527127575032	0.0273848843286077	"S02"	0.455086485787457	"IS01"
"ECPAS"	"ECPAS"	0.440970500321982	-0.132527218819138	-0.224923717907291	-0.138951304621468	-0.239399749636813	0.128776783743849	-0.256900065783221	0.102457148004524	0.0372966862794009	-0.151913405772635	-0.197883010708315	0.236046558436963	-0.219108328314704	0.120187274719058	"S02"	0.440970500321982	"IS01"
"LTO1"	"LTO1"	0.437302742085835	-0.0904003987841305	-0.0943653285553643	-0.0887960995073177	-0.0957938330838071	-0.0882497740386508	-0.102796440088978	-0.0899092975788678	-0.0874961159439734	-0.089238054378362	-0.0932609228895668	-0.100916017404423	-0.0876743883888471	-0.0868953752448428	"S02"	0.437302742085835	"IS01"
"RANBP10"	"RANBP10"	0.433350426085543	-0.0171294194149406	-0.135236823402259	-0.0694658057100081	-0.106398631671165	-0.167810135772447	-0.18743460853416	-0.0140686512892893	-0.166377027658896	0.0637067823070133	-0.105390947432734	-0.0883268421203257	0.196523563420162	0.0680138514860548	"S02"	0.433350426085543	"IS01"
"SLC17A9"	"SLC17A9"	0.430496993872641	0.039648706236058	0.00928595599099527	-0.0578331762162487	-0.217003304876471	-0.0239152010076631	-0.164380570364275	-0.044146494263336	-0.329405962225684	-0.317154114878547	-0.313314596231506	0.0845194756860516	0.26777165983655	-0.126583573811553	"S02"	0.430496993872641	"IS01"
"ENAM"	"ENAM"	0.42012070371242	-0.0326594312130823	-0.368903089417987	-0.0730565275878973	-0.124646628966146	-0.0427477051626713	0.03970194861134	0.0291328940426541	-0.0440925407898611	-0.389328972792698	-0.127942166905775	-0.0427475713669129	-0.0662993214320488	0.256031735106817	"S02"	0.42012070371242	"IS01"
"COQ8A"	"COQ8A"	0.415028663740949	-0.221424314643821	-0.231135907391357	0.0585313052240495	-0.234634848108768	0.21509463126237	-0.232614246431645	-0.0200416834140742	0.154054991880783	-0.0783891451268982	-0.228430805744384	0.221136210047334	-0.091391777718271	0.0450668514343476	"S02"	0.415028663740949	"IS01"
"HID1"	"HID1"	0.414831557326602	-0.0792069137774937	-0.156456227412045	0.0960590777051389	-0.204326809345594	-0.167588591496985	-0.0733969704666366	0.172127433778431	-0.191848181855112	-0.36742944114467	-0.220960207608886	0.0140119957536773	0.0449664062210993	0.238893752295287	"S02"	0.414831557326602	"IS01"
"ATP5MGL"	"ATP5MGL"	0.414555913574135	-0.0933241312498574	-0.097417294901167	-0.0916679456767068	-0.0988920001668124	-0.0911039509330027	-0.106121085702179	-0.0928171468343755	-0.0903259180051487	-0.092124194265724	-0.0144243612541406	-0.104179846329578	-0.0905099561428935	-0.0897057481319308	"S02"	0.414555913574135	"IS01"
"SEMA4A"	"SEMA4A"	0.405713095996502	0.267938024784532	-0.206476136360068	-0.131524719980537	-0.154341788317981	-0.19687235941208	-0.0417420164584896	0.0668735433922867	-0.0961251725089745	0.0148967360767752	-0.271825680518107	-0.0624702728569737	-0.107085575361097	-0.41002535384705	"S02"	0.405713095996502	"IS01"
"SETBP1"	"SETBP1"	0.397686602724564	0.0910669199953011	-0.289441040551199	0.241572388842949	0.0561056674153376	-0.09121685850144	-0.262225432637909	-0.226530083533245	-0.119672432920771	-0.0271666053313219	-0.15638045105929	0.0272626418815529	0.144646331429584	-0.0979106008841515	"S02"	0.397686602724564	"IS01"
"UAP1L1"	"UAP1L1"	0.396311779268563	-0.145614248163197	-0.146909356863899	-0.103018955750829	-0.144588954308587	-0.216232052507737	-0.0901250344390939	-0.0980303090641014	-0.0325542250361088	-0.0368250180159131	-0.0673128959063931	-0.01279088250544	0.126600320188365	-0.0519904771899604	"S02"	0.396311779268563	"IS01"
"KAT6B"	"KAT6B"	0.395791540642808	-0.132755471438395	-0.286029919025178	-0.173379493792191	0.0223345679656151	0.0050801361827923	-0.278173811794736	-0.162584082311265	-0.280278885441634	-0.169121060548286	-0.137649088976695	0.22356929466612	0.330499472788273	0.0155147422091806	"S02"	0.395791540642808	"IS01"
"JMY"	"JMY"	0.394304239637921	-0.0899843195856098	0.0520572595871289	-0.0800021473304089	-0.0785295669030126	-0.092336098705705	-0.252725286550976	-0.151703801612924	-0.27685478822196	-0.30176456331157	-0.212721474236539	0.166078516780586	0.12652665581741	-0.325684918249828	"S02"	0.394304239637921	"IS01"
"EIF2AK3"	"EIF2AK3"	0.373396781098051	-0.271384936199932	-0.0962359756247722	0.000295690226942662	-0.0975475635074489	-0.166555306196277	-0.331057692983985	-0.0433159007960549	-0.171299990244709	-0.0461009223778051	-0.364453518002058	0.353968004593835	0.253715657324766	0.232917940121025	"S02"	0.373396781098051	"IS01"
"GORASP2"	"GORASP2"	0.356676013612536	0.300986326619956	-0.186302149700878	-0.00464252237182193	-0.202205730006643	0.192283518972867	-0.0606824895089587	0.0869714351132126	-0.0269200662479674	-0.242008022500623	-0.42324041164661	0.0256266920140644	0.0236956821878227	-0.134535692148746	"S02"	0.356676013612536	"IS01"
"BCL9"	"BCL9"	0.348076990877928	-0.0532169681548095	-0.150294170833646	0.0627843047865762	-0.00828823956491449	0.064198302653387	-0.111537482520594	-0.0597558348530196	-0.165940051927501	-0.108219699175992	-0.028776366651543	-0.0998493958334888	-0.166278153092797	-0.164800722007159	"S02"	0.348076990877928	"IS01"
"TMEM140"	"TMEM140"	0.346191386479385	-0.135073310289073	-0.194014579069556	0.237284211230444	-0.0801413504740904	0.148927958009057	0.0356824050094753	-0.0838425369026739	0.0274932267156868	-0.213577818893092	-0.142946022729431	-0.20429059690843	0.177295581835263	0.182775318822529	"S02"	0.346191386479385	"IS01"
"BRPF3"	"BRPF3"	0.344925359944963	-0.0652781884304235	-0.167877162785199	-0.0601389900259815	-0.0510448022676012	-0.158159612659602	-0.164686559789408	-0.152627486161297	0.0677404040841178	0.0417004725702593	-0.166695328356132	0.0963126056676024	0.0157366382825583	-0.222044668360843	"S02"	0.344925359944963	"IS01"
"HERPUD1"	"HERPUD1"	0.334947935880125	-0.167498124583907	-0.00394310816423792	0.212449582698964	-0.17420910191327	-0.0545317849646568	0.202651292934479	-0.127602056040104	-0.115339151490211	-1.47939784611343	-0.592453966144917	0.276768201039961	0.16003897466493	0.0773558353292319	"S02"	0.334947935880125	"IS01"
"LILRB1"	"LILRB1"	0.332751247920248	-0.165224081795204	-0.191909307223984	0.0516434729339081	-0.186796225118232	-0.0760195901908	-0.190960794421367	-0.223535478067221	0.141784717939393	0.22694382458296	-0.140296350713924	0.165011657389467	-0.0288266162799704	0.274372171873013	"S02"	0.332751247920248	"IS01"
"RAMAC"	"RAMAC"	0.297176859623053	-0.0614331995523285	-0.064127638129185	-0.0603429694323326	-0.065098403799885	-0.0599717042389425	-0.0698571499926143	-0.0610994629897793	-0.0594595424703301	-0.060643307728968	-0.063377119607517	-0.0685792752976275	-0.0595806906823724	-0.0590512984388295	"S02"	0.297176859623053	"IS01"
"ITPR3"	"ITPR3"	0.288969561157026	-0.0505748953920962	-0.04584921087253	-0.112422044024757	-0.127515416902504	-0.180843725159792	-0.1291254145554	-0.069174531154932	0.0731851369923333	0.259072692596705	-0.101039942244654	0.00536824888284104	-0.176035550204924	-0.0269204830225458	"S02"	0.288969561157026	"IS01"
"SOS1"	"SOS1"	0.284280745912817	-0.111411185053559	-0.176344783382216	0.140153445819263	0.0434035787664585	-0.282811219327007	-0.308259933638738	-0.186334353807291	-0.196452660364918	0.254464020080424	-0.218750604153534	0.235477380825443	0.164213569112461	0.0148001991518872	"S02"	0.284280745912817	"IS01"
"CELF4"	"CELF4"	0.279207348119595	-0.0613404805205481	-0.0295220419567768	-0.0602518958476701	-0.0650001530004028	-0.0598811909921676	-0.0697517169798875	-0.0610072476552046	-0.059369802211836	-0.0605517808539629	-0.0632814666835304	-0.0684757709375725	-0.0594907675790157	-0.0589621743291214	"S02"	0.279207348119595	"IS01"
"HSPA1L"	"HSPA1L"	0.251572336642189	-0.181466627982162	0.0622041449831603	0.0496338869692795	-0.149015302581374	-0.177149538391118	-0.163839251743386	0.0261583799246	-0.175636671247476	-0.179133378099355	-0.131947959696816	0.180163000851412	-0.175994529175854	0.0150714544168682	"S02"	0.251572336642189	"IS01"
"C3orf70"	"C3orf70"	0.250989575045552	-0.100051836517399	0.073496311328784	-0.066070352888135	0.0108549148717482	0.174583689483955	-0.122246932647815	-0.163061209579765	-0.135398748983747	-0.181351786596266	-0.189527159724143	0.0250542034897096	-0.100232086345094	-0.0338189808983518	"S02"	0.250989575045552	"IS01"
"NUAK2"	"NUAK2"	0.239888388334375	0.0521019942722822	0.0811641785060136	-0.223358209345801	-0.13882566242969	-0.140021418292107	-0.139213031945553	0.0930964856042114	0.0961731474936106	-0.0179057094420749	-0.102772472911567	-0.0105680066491863	-0.0520374655263239	-0.0290964298313758	"S02"	0.239888388334375	"IS01"
"OSR2"	"OSR2"	0.202189824646866	-0.155191433405287	0.0787745307509349	0.125906113728873	-0.0787298481495321	-0.00318575450621073	-0.0393657447535466	-0.0686130404531434	-0.150205616715975	-0.102217211220105	-0.0560735002857987	-0.0433799838598107	-0.150511659129822	-0.149174318055163	"S02"	0.202189824646866	"IS01"
"LMNTD1"	"LMNTD1"	0.143687638134849	-0.0297034949421621	-0.0310062798080463	-0.0291763590434774	-0.0314756535896463	-0.028996849041159	-0.0337765494325589	-0.0295421303645406	-0.0287492142994492	-0.0293215752643491	-0.0306433974695907	-0.0331586857234267	-0.0288077905307032	-0.0285518247020782	"S02"	0.143687638134849	"IS01"
"RPL10L"	"RPL10L"	0.130598186614616	-0.0328188676515644	-0.0342582916713699	-0.0322364444947269	0.0139887697069712	-0.0320381070593615	-0.037319113717498	-0.0326405787758978	-0.0317644998010262	-0.0323968913358454	-0.0338573493761263	-0.0366364470031535	-0.0318292196457715	-0.0315464075164472	"S02"	0.130598186614616	"IS01"
"OR2T12"	"OR2T12"	0.101626016260163	-0.0210084033613445	-0.0219298245614035	-0.0206355757325629	-0.0222617987533393	-0.0205086136177194	-0.0238891543239369	-0.0208942749686586	-0.0203334688897926	-0.0207382828701783	-0.0216731686172518	-0.0234521575984991	-0.0203748981255094	-0.0201938610662359	"S02"	0.101626016260163	"IS01"
"OR52A5"	"OR52A5"	0.101626016260163	-0.0210084033613445	-0.0219298245614035	-0.0206355757325629	-0.0222617987533393	-0.0205086136177194	-0.0238891543239369	-0.0208942749686586	-0.0203334688897926	-0.0207382828701783	-0.0216731686172518	-0.0234521575984991	-0.0203748981255094	-0.0201938610662359	"S02"	0.101626016260163	"IS01"
"CAGE1"	"CAGE1"	0.0806979919771727	0.00927398605611621	-0.0782211013179073	-0.0736046681819351	0.0668774018818205	-0.0731518092718739	-0.0185865517751084	-0.0126383953220167	-0.072527088655888	-0.0739710124449725	0.00154441409379574	-0.00312249794275799	-0.0726748618601584	-0.0720291239922571	"S02"	0.0806979919771727	"IS01"
